Time,RtoR
,692
,674
,785
,829
,815
,770
,814
,826
,778
,783
,751
,720
,710
,731
,695
,732
,810
,848
,854
,792
,830
,857
,785
,817
,833
,801
,770
,773
,838
,790
,839
,849
,830
,860
,878
,856
,828
,848
,865
,846
,845
,769
,804
,784
,758
,802
,829
,809
,782
,782
,770
,714
,734
,730
,769
,830
,812
,751
,791
,774
,750
,730
,753
,865
,972
,864
,754
,777
,752
,767
,803
,820
,792
,865
,846
,798
,849
,884
,904
,818
,775
,750
,736
,710
,748
,745
,729
,842
,866
,770
,855
,850
,771
,819
,816
,777
,833
,832
,812
,833
,841
,792
,843
,832
,772
,777
,773
,798
,786
,760
,749
,728
,725
,774
,783
,725
,747
,774
,788
,741
,703
,692
,706
,736
,754
,772
,844
,829
,763
,804
,790
,738
,750
,734
,772
,727
,854
,982
,857
,889
,928
,811
,804
,831
,793
,787
,776
,781
,736
,756
,765
,748
,727
,785
,809
,856
,787
,747
,752
,685
,672
,695
,717
,965
,906
,894
,814
,766
,742
,724
,704
,692
,716
,779
,868
,802
,753
,773
,721
,705
,689
,665
,660
,691
,734
,760
,765
,794
,759
,727
,714
,687
,659
,648
,628
,609
,608
,734
,863
,803
,895
,909
,915
,842
,819
,813
,776
,808
,870
,841
,829
,831
,843
,785
,796
,779
,733
,767
,794
,767
,817
,813
,779
,815
,807
,758
,788
,758
,750
,750
,754
,749
,773
,726
,771
,756
,729
,693
,720
,712
,724
,722
,702
,700
,739
,728
,706
,817
,781
,758
,794
,841
,826
,878
,864
,779
,807
,810
,788
,779
,820
,854
,768
,772
,788
,779
,729
,716
,698
,698
,670
,717
,680
,720
,655
,646
,394
,372
,508
,209
,268
,132
,623
,708
,184
,393
,530
,510
,81
,203
,420
,125
,410
,149
,133
,287
,561
,553
,548
,542
,546
,573
,608
,328
,311
,634
,699
,529
,229
,246
,474
,529
,147
,295
,274
,176
,660
,769
,336
,441
,248
,1084
,336
,771
,735
,779
,731
,730
,752
,801
,790
,806
,810
,803
,839
,776
,749
,759
,787
,132
,696
,683
,271
,901
,839
,903
,831
,2436
,784
,797
,811
,808
,820
,766
,780
,740
,707
,681
,699
,724
,948
,778
,878
,872
,797
,860
,871
,816
,973
,926
,828
,856
,891
,805
,864
,890
,795
,849
,888
,800
,824
,868
,827
,987
,891
,802
,839
,820
,786
,846
,890
,819
,833
,820
,821
,852
,864
,799
,787
,772
,757
,817
,826
,757
,788
,549
,292
,576
,277
,1163
,273
,208
,83
,628
,623
,612
,610
,611
,603
,605
,619
,623
,648
,684
,705
,691
,730
,751
,806
,776
,798
,783
,752
,769
,754
,792
,788
,834
,567
,246
,272
,253
,258
,207
,512
,724
,604
,228
,474
,361
,510
,195
,532
,370
,147
,815
,684
,667
,85
,613
,674
,669
,651
,671
,717
,721
,809
,968
,882
,837
,884
,864
,860
,863
,817
,827
,885
,878
,858
,862
,852
,783
,801
,817
,798
,825
,786
,794
,789
,785
,240
,492
,455
,297
,386
,1029
,695
,723
,756
,830
,856
,905
,429
,992
,122
,422
,614
,1167
,581
,569
,667
,458
,247
,701
,627
,391
,236
,616
,616
,609
,604
,608
,603
,601
,658
,746
,824
,892
,781
,728
,730
,693
,668
,1445
,822
,1479
,765
,748
,738
,765
,776
,790
,774
,706
,510
,191
,651
,634
,646
,693
,777
,801
,905
,843
,843
,776
,748
,801
,873
,804
,1103
,937
,832
,828
,797
,803
,770
,748
,848
,814
,797
,793
,790
,747
,794
,792
,735
,774
,766
,744
,776
,730
,731
,803
,974
,951
,951
,901
,818
,833
,846
,808
,847
,887
,872
,826
,879
,1013
,841
,858
,864
,829
,849
,861
,906
,806
,843
,875
,805
,858
,923
,864
,846
,897
,874
,837
,807
,775
,727
,695
,684
,682
,705
,393
,304
,1286
,405
,568
,687
,660
,658
,640
,235
,392
,43
,553
,603
,580
,409
,168
,580
,575
,571
,568
,294
,194
,625
,1750
,369
,516
,516
,511
,522
,544
,592
,679
,1054
,901
,925
,910
,1094
,1053
,1036
,1060
,990
,1063
,970
,1102
,955
,1128
,1038
,1210
,1007
,875
,1236
,945
,1187
,73
,1011
,694
,114
,1205
,259
,313
,123
,641
,234
,474
,2187
,843
,858
,845
,784
,763
,756
,774
,764
,801
,830
,884
,824
,972
,987
,788
,833
,886
,812
,793
,1219
,1074
,913
,948
,1072
,913
,933
,1071
,976
,956
,1238
,971
,962
,991
,1222
,902
,913
,895
,900
,910
,819
,747
,712
,717
,693
,736
,595
,497
,396
,374
,235
,768
,166
,244
,318
,673
,693
,673
,665
,651
,268
,259
,107
,358
,256
,600
,598
,623
,823
,821
,840
,799
,767
,654
,99
,674
,188
,327
,203
,704
,735
,450
,295
,723
,703
,768
,779
,224
,259
,323
,804
,737
,504
,154
,726
,684
,699
,761
,862
,856
,978
,919
,893
,905
,929
,851
,900
,929
,829
,971
,919
,835
,1022
,942
,846
,1051
,835
,810
,871
,963
,839
,986
,879
,812
,925
,967
,807
,892
,877
,868
,1012
,978
,815
,915
,956
,825
,1083
,966
,926
,969
,813
,955
,949
,822
,1117
,972
,806
,992
,1013
,924
,1140
,1086
,927
,981
,911
,897
,938
,831
,924
,895
,859
,858
,933
,943
,836
,882
,867
,826
,932
,979
,926
,1009
,1008
,883
,945
,838
,825
,847
,833
,851
,908
,915
,834
,882
,889
,834
,935
,930
,839
,1028
,947
,849
,922
,854
,968
,1030
,861
,1008
,960
,863
,926
,934
,810
,858
,863
,812
,1009
,973
,837
,899
,951
,798
,1037
,912
,860
,1153
,889
,907
,902
,823
,841
,915
,816
,852
,889
,837
,808
,970
,890
,826
,905
,933
,875
,992
,951
,768
,738
,723
,730
,758
,992
,895
,918
,965
,969
,929
,833
,884
,893
,822
,819
,871
,979
,864
,953
,921
,869
,894
,977
,866
,926
,920
,816
,890
,867
,893
,907
,915
,838
,902
,916
,806
,900
,861
,867
,918
,946
,842
,933
,928
,838
,905
,940
,924
,933
,906
,859
,861
,876
,927
,957
,863
,890
,938
,825
,916
,985
,931
,950
,956
,908
,1155
,821
,739
,737
,745
,803
,918
,853
,781
,749
,723
,662
,708
,680
,727
,683
,724
,686
,962
,951
,900
,914
,873
,831
,816
,830
,798
,905
,944
,838
,952
,958
,836
,947
,983
,787
,812
,809
,749
,830
,899
,806
,843
,850
,816
,841
,866
,886
,848
,884
,876
,805
,957
,958
,853
,907
,896
,872
,895
,974
,875
,902
,942
,873
,932
,908
,857
,906
,986
,940
,879
,846
,840
,878
,887
,791
,803
,795
,805
,769
,826
,869
,820
,841
,875
,897
,818
,923
,960
,946
,1022
,952
,863
,884
,849
,830
,889
,948
,876
,1201
,1050
,852
,857
,842
,810
,1038
,1070
,875
,993
,933
,857
,874
,866
,786
,893
,1007
,839
,904
,884
,855
,867
,941
,890
,832
,850
,924
,836
,910
,917
,824
,881
,881
,783
,792
,824
,793
,727
,667
,163
,508
,140
,511
,644
,629
,623
,600
,365
,240
,602
,603
,590
,587
,648
,77
,1084
,608
,653
,667
,673
,684
,641
,654
,692
,676
,709
,713
,792
,844
,811
,751
,780
,786
,829
,841
,784
,771
,783
,806
,825
,844
,906
,822
,784
,733
,696
,729
,745
,791
,768
,710
,677
,710
,710
,758
,872
,860
,996
,955
,916
,934
,885
,834
,854
,956
,891
,788
,812
,871
,783
,794
,827
,760
,814
,871
,825
,790
,807
,894
,837
,74
,1361
,770
,797
,675
,204
,259
,593
,700
,772
,770
,741
,779
,800
,787
,790
,805
,833
,753
,1457
,713
,733
,693
,727
,696
,671
,651
,644
,688
,771
,864
,861
,843
,823
,802
,776
,790
,794
,745
,793
,824
,841
,853
,828
,778
,837
,857
,810
,931
,942
,836
,881
,939
,840
,820
,866
,855
,768
,812
,893
,926
,817
,785
,765
,782
,775
,758
,1828
,899
,914
,890
,840
,840
,814
,748
,745
,715
,758
,725
,766
,811
,865
,835
,777
,723
,731
,689
,684
,748
,741
,746
,717
,728
,810
,778
,897
,974
,895
,844
,847
,805
,796
,820
,824
,805
,886
,1090
,910
,899
,894
,834
,850
,773
,815
,868
,922
,824
,869
,921
,819
,886
,900
,871
,863
,855
,875
,804
,849
,855
,865
,825
,819
,775
,760
,756
,781
,798
,799
,746
,774
,780
,787
,63
,760
,740
,752
,733
,696
,766
,817
,838
,792
,854
,886
,903
,866
,772
,791
,791
,796
,776
,835
,935
,838
,797
,819
,801
,867
,859
,832
,778
,738
,724
,716
,722
,771
,801
,911
,821
,862
,862
,851
,822
,770
,723
,687
,715
,780
,912
,988
,947
,857
,791
,755
,730
,689
,688
,692
,814
,951
,891
,848
,828
,798
,800
,750
,718
,722
,794
,808
,797
,861
,847
,785
,787
,1535
,1198
,648
,383
,876
,806
,806
,809
,760
,773
,801
,839
,848
,794
,810
,790
,759
,758
,742
,772
,796
,800
,784
,818
,841
,790
,746
,751
,1441
,705
,755
,774
,775
,806
,865
,852
,818
,790
,771
,723
,721
,718
,728
,805
,899
,1019
,891
,824
,788
,778
,785
,755
,774
,750
,766
,830
,913
,865
,786
,767
,758
,779
,810
,780
,735
,705
,692
,683
,674
,680
,801
,927
,871
,839
,793
,759
,772
,759
,828
,831
,804
,765
,726
,712
,685
,687
,734
,953
,1010
,913
,817
,756
,772
,758
,834
,886
,841
,786
,747
,750
,732
,759
,816
,845
,765
,812
,810
,848
,784
,804
,798
,766
,778
,770
,757
,1557
,756
,767
,442
,330
,791
,707
,741
,67
,630
,689
,670
,387
,149
,247
,484
,1271
,598
,4249
,284
,177
,173
,331
,331
,173
,298
,160
,590
,72
,321
,217
,262
,232
,340
,253
,152
,542
,358
,83
,302
,350
,315
,82
,350
,323
,250
,21
,483
,152
,340
,125
,280
,341
,169
,276
,186
,144
,559
,1317
,232
,150
,486
,60
,223
,215
,700
,34
,433
,118
,282
,335
,331
,235
,48
,468
,85
