Time,BtoB
,6000
,15780
,2240
,4750
,1650
,2080
,1950
,4850
,1710
,6950
,1650
,6790
,2530
,1850
,6910
,2460
,2520
,3550
,790
,1460
,2750
,2080
,2720
,1910
,1900
,2460
,2040
,2020
,2340
,1950
,2100
,4050
,3930
,5540
,2180
,1560
,2040
,430
,1790
,530
,1680
,1830
,1910
,2270
,2490
,2260
,2330
,2070
,2230
,2110
,1550
,2420
,2020
,2170
,2330
,710
,2300
,2530
,2030
,1870
,4180
,2830
,1350
,2770
,2050
,2420
,4630
,1710
,2500
,6900
,910
,4140
,2790
,2190
,2250
,460
,1840
,2260
,2030
,3190
,4990
,3670
,2670
,2850
,2210
,5940
,2360
,2450
,2640
,2210
,2160
,2320
,2520
,2060
,4350
,5740
,1320
,2490
,2340
,1790
,2420
,2890
,1750
,2200
,2000
,2380
,3190
,3600
,3700
,1950
,1860
,5180
,640
,1580
,2280
,2180
,2820
,2080
,2440
,2400
,2210
,2570
,1740
,2900
,2670
,2110
,2950
,1650
,2100
,2220
,2100
,1980
,2680
,2500
,2210
,2370
,4330
,9310
,2290
,2090
,3090
,1610
,2710
,2710
,2160
,2370
,1420
,3150
,2370
,1990
,7480
,3160
,1450
,2570
,1960
,2150
,3210
,2420
,4810
,2050
,2660
,1740
,2420
,2040
,2320
,3030
,2260
,2870
,2190
,2650
,1950
,2440
,3330
,1370
,2090
,2040
,2130
,1500
,3640
,2170
,2560
,8260
,4580
,4980
,7760
,4760
,5190
,4230
,4440
,870
,5020
,9560
,5560
,3680
,7090
,8530
,3940
,6820
,8470
,7600
,3140
,6420
,8590
,3750
,4120
,2440
,2550
,2290
,3670
,2320
,3150
,2110
,2700
,5200
,9590
,2910
,4330
,4610
,3670
,5390
,4620
,8130
,6100
,3490
,6590
,4570
,3170
,4650
,4020
,6310
,8720
,4520
,8230
,4000
,5980
,5560
,10540
,8550
,3430
,5570
,2300
,1020
,3650
,8130
,3320
,650
,530
,3990
,11790
,3040
,3120
,3480
,2560
,2490
,2770
,880
,720
