Time,BreathingWaveform
16/08/2017 09:58:08.448,6545851
16/08/2017 09:58:08.488,6544589
16/08/2017 09:58:08.528,6544799
16/08/2017 09:58:08.568,6544799
16/08/2017 09:58:08.608,6544799
16/08/2017 09:58:08.648,6543958
16/08/2017 09:58:08.688,6543958
16/08/2017 09:58:08.728,6545167
16/08/2017 09:58:08.768,6543590
16/08/2017 09:58:08.808,6544063
16/08/2017 09:58:08.848,6543800
16/08/2017 09:58:08.888,6542854
16/08/2017 09:58:08.928,6542644
16/08/2017 09:58:08.968,6543485
16/08/2017 09:58:09.008,6542696
16/08/2017 09:58:09.048,6542433
16/08/2017 09:58:09.088,6542696
16/08/2017 09:58:09.128,6542644
16/08/2017 09:58:09.168,6542644
16/08/2017 09:58:09.208,6541855
16/08/2017 09:58:09.248,6541750
16/08/2017 09:58:09.288,6541540
16/08/2017 09:58:09.328,6541540
16/08/2017 09:58:09.368,6540961
16/08/2017 09:58:09.408,6541592
16/08/2017 09:58:09.448,6541329
16/08/2017 09:58:09.488,6541119
16/08/2017 09:58:09.528,6541224
16/08/2017 09:58:09.568,6540015
16/08/2017 09:58:09.608,6540383
16/08/2017 09:58:09.648,6540331
16/08/2017 09:58:09.688,6540331
16/08/2017 09:58:09.728,6540278
16/08/2017 09:58:09.768,6539752
16/08/2017 09:58:09.808,6539910
16/08/2017 09:58:09.848,6539542
16/08/2017 09:58:09.888,6539910
16/08/2017 09:58:09.928,6539700
16/08/2017 09:58:09.968,6539332
16/08/2017 09:58:10.008,6538911
16/08/2017 09:58:10.048,6539279
16/08/2017 09:58:10.088,6539122
16/08/2017 09:58:10.128,6538543
16/08/2017 09:58:10.168,6538228
16/08/2017 09:58:10.208,6539016
16/08/2017 09:58:10.248,6539016
16/08/2017 09:58:10.288,6537965
16/08/2017 09:58:10.328,6538228
16/08/2017 09:58:10.368,6537912
16/08/2017 09:58:10.408,6537650
16/08/2017 09:58:10.448,6537702
16/08/2017 09:58:10.488,6537755
16/08/2017 09:58:10.528,6537334
16/08/2017 09:58:10.568,6537544
16/08/2017 09:58:10.608,6537597
16/08/2017 09:58:10.648,6537071
16/08/2017 09:58:10.688,6537807
16/08/2017 09:58:10.728,6537071
16/08/2017 09:58:10.768,6537071
16/08/2017 09:58:10.808,6537071
16/08/2017 09:58:10.848,6536335
16/08/2017 09:58:10.888,6536125
16/08/2017 09:58:10.928,6536335
16/08/2017 09:58:10.968,6536703
16/08/2017 09:58:11.008,6536283
16/08/2017 09:58:11.048,6536493
16/08/2017 09:58:11.088,6536441
16/08/2017 09:58:11.128,6536283
16/08/2017 09:58:11.168,6536020
16/08/2017 09:58:11.208,6535231
16/08/2017 09:58:11.248,6535284
16/08/2017 09:58:11.288,6535547
16/08/2017 09:58:11.328,6535494
16/08/2017 09:58:11.368,6535441
16/08/2017 09:58:11.408,6535179
16/08/2017 09:58:11.448,6535073
16/08/2017 09:58:11.488,6535073
16/08/2017 09:58:11.528,6534495
16/08/2017 09:58:11.568,6534705
16/08/2017 09:58:11.608,6534548
16/08/2017 09:58:11.648,6534758
16/08/2017 09:58:11.688,6533759
16/08/2017 09:58:11.728,6533759
16/08/2017 09:58:11.768,6534390
16/08/2017 09:58:11.808,6534022
16/08/2017 09:58:11.848,6533864
16/08/2017 09:58:11.888,6533759
16/08/2017 09:58:11.928,6533444
16/08/2017 09:58:11.968,6533812
16/08/2017 09:58:12.008,6532813
16/08/2017 09:58:12.048,6533654
16/08/2017 09:58:12.088,6533864
16/08/2017 09:58:12.128,6532655
16/08/2017 09:58:12.168,6532655
16/08/2017 09:58:12.208,6533181
16/08/2017 09:58:12.248,6532603
16/08/2017 09:58:12.288,6532866
16/08/2017 09:58:12.328,6532760
16/08/2017 09:58:12.368,6532498
16/08/2017 09:58:12.408,6532235
16/08/2017 09:58:12.448,6532287
16/08/2017 09:58:12.488,6532498
16/08/2017 09:58:12.528,6532918
16/08/2017 09:58:12.568,6531972
16/08/2017 09:58:12.608,6532340
16/08/2017 09:58:12.648,6531972
16/08/2017 09:58:12.688,6531867
16/08/2017 09:58:12.728,6531867
16/08/2017 09:58:12.768,6531762
16/08/2017 09:58:12.808,6532025
16/08/2017 09:58:12.848,6531446
16/08/2017 09:58:12.888,6531183
16/08/2017 09:58:12.928,6530921
16/08/2017 09:58:12.968,6531446
16/08/2017 09:58:13.008,6530553
16/08/2017 09:58:13.048,6530921
16/08/2017 09:58:13.088,6530763
16/08/2017 09:58:13.128,6529764
16/08/2017 09:58:13.168,6530500
16/08/2017 09:58:13.208,6530447
16/08/2017 09:58:13.248,6530237
16/08/2017 09:58:13.288,6530395
16/08/2017 09:58:13.328,6530605
16/08/2017 09:58:13.368,6529974
16/08/2017 09:58:13.408,6530237
16/08/2017 09:58:13.448,6530500
16/08/2017 09:58:13.488,6530658
