0,M,2017-04-28 18:07:55.009
1,M,2017-04-28 18:07:55.075
0,E,2017-04-28 18:07:55.091
1,E,2017-04-28 18:07:55.176
0,M,2017-04-28 18:07:55.360
1,M,2017-04-28 18:07:55.448
0,B,2017-04-28 18:07:55.792
1,B,2017-04-28 18:07:55.873
0,E,2017-04-28 18:07:55.881
0,R,2017-04-28 18:07:55.983
1,E,2017-04-28 18:07:56.041
1,R,2017-04-28 18:07:56.086
0,Space,2017-04-28 18:07:56.193
1,Space,2017-04-28 18:07:56.297
0,E,2017-04-28 18:07:56.578
1,E,2017-04-28 18:07:56.657
0,A,2017-04-28 18:07:56.762
1,A,2017-04-28 18:07:56.864
0,T,2017-04-28 18:07:56.931
1,T,2017-04-28 18:07:57.015
0,Space,2017-04-28 18:07:57.047
1,Space,2017-04-28 18:07:57.129
0,M,2017-04-28 18:07:57.210
0,A,2017-04-28 18:07:57.273
1,M,2017-04-28 18:07:57.305
1,A,2017-04-28 18:07:57.379
0,Y,2017-04-28 18:07:57.416
1,Y,2017-04-28 18:07:57.498
0,S,2017-04-28 18:08:36.414
0,L,2017-04-28 18:08:36.552
0,D,2017-04-28 18:08:36.577
1,D,2017-04-28 18:08:36.617
1,S,2017-04-28 18:08:36.624
1,L,2017-04-28 18:08:36.697
0,S,2017-04-28 18:08:36.710
0,D,2017-04-28 18:08:36.783
0,G,2017-04-28 18:08:36.818
0,Oem7,2017-04-28 18:08:36.913
1,D,2017-04-28 18:08:36.929
1,S,2017-04-28 18:08:36.944
1,G,2017-04-28 18:08:36.977
1,Oem7,2017-04-28 18:08:37.038
0,A,2017-04-28 18:08:37.183
1,A,2017-04-28 18:08:37.315
0,Back,2017-04-28 18:08:37.862
1,Back,2017-04-28 18:08:38.256
