1,2,3,8/22/2017 10:20:18 AM,8/22/2017 10:25:29 AM,8/22/2017 10:31:51 AM,8/22/2017 10:38:04 AM,8/22/2017 10:49:43 AM,8/22/2017 10:55:28 AM
1,2,3,8/22/2017 3:04:40 PM,8/22/2017 3:09:47 PM,8/22/2017 3:32:25 PM,8/22/2017 3:37:42 PM,8/22/2017 3:16:07 PM,8/22/2017 3:21:50 PM
1,2,3,8/23/2017 10:07:02 AM,8/23/2017 10:12:00 AM,8/23/2017 10:33:16 AM,8/23/2017 10:38:53 AM,8/23/2017 10:17:37 AM,8/23/2017 10:22:43 AM
1,2,3,8/23/2017 3:05:49 PM,8/23/2017 3:10:16 PM,8/23/2017 3:16:04 PM,8/23/2017 3:20:41 PM,8/23/2017 3:31:55 PM,8/23/2017 3:36:38 PM
1,2,3,8/24/2017 3:15:51 PM,8/24/2017 3:20:47 PM,8/24/2017 3:26:07 PM,8/24/2017 3:31:35 PM,8/24/2017 3:42:56 PM,8/24/2017 3:48:07 PM
1,2,3,8/24/2017 8:20:28 PM,8/24/2017 8:25:16 PM,8/24/2017 8:45:38 PM,8/24/2017 8:49:54 PM,8/24/2017 8:30:43 PM,8/24/2017 8:35:20 PM
1,2,3,8/25/2017 3:13:46 PM,8/25/2017 3:18:30 PM,8/25/2017 3:39:31 PM,8/25/2017 3:44:14 PM,8/25/2017 3:24:14 PM,8/25/2017 3:29:02 PM
1,2,3,8/25/2017 5:50:21 PM,8/25/2017 5:55:04 PM,8/25/2017 6:00:27 PM,8/25/2017 6:05:11 PM,8/25/2017 6:16:11 PM,8/25/2017 6:20:56 PM
