Time,RtoR
,935
,924
,947
,929
,845
,905
,910
,845
,895
,927
,936
,870
,937
,947
,866
,899
,904
,882
,854
,885
,912
,860
,906
,901
,840
,851
,850
,847
,815
,867
,907
,864
,909
,947
,906
,862
,927
,943
,846
,883
,883
,845
,864
,1000
,1030
,921
,999
,1022
,935
,930
,891
,836
,790
,767
,728
,799
,814
,904
,927
,951
,949
,951
,896
,863
,815
,797
,795
,842
,1816
,934
,875
,824
,823
,818
,832
,841
,866
,886
,901
,935
,915
,1013
,992
,914
,899
,874
,884
,979
,1068
,1075
,1084
,1001
,1104
,1119
,1090
,989
,1081
,1119
,1027
,1115
,1175
,1102
,1087
,1138
,1081
,996
,1043
,1020
,911
,968
,1020
,1009
,937
,965
,976
,992
,964
,990
,987
,950
,1025
,1067
,1035
,965
,1046
,1110
,1098
,1149
,1104
,1003
,929
,891
,829
,829
,808
,786
,775
,783
,926
,941
,878
,940
,965
,989
,913
,966
,1000
,1034
,946
,1000
,1019
,934
,881
,880
,881
,862
,874
,877
,844
,843
,849
,819
,812
,842
,823
,863
,884
,877
,850
,853
,879
,913
,906
,854
,864
,875
,887
,875
,939
,980
,977
,924
,946
,945
,894
,866
,869
,904
,907
,970
,1095
,1092
,1029
,1036
,1032
,977
,943
,955
,990
,961
,998
,1089
,1062
,1028
,1061
,1032
,994
,995
,1043
,1061
,1012
,1080
,1075
,1044
,1022
,1062
,1045
,1002
,1058
,1065
,989
,1004
,1018
,981
,957
,989
,992
,926
,942
,954
,930
,856
,895
,931
,935
,889
,939
,906
,848
,901
,940
,977
,926
,958
,960
,949
,875
,863
,920
,965
,1002
,927
,1004
,1065
,1110
,1058
,1071
,1093
,1070
,947
,985
,991
,966
,938
,1019
,945
,817
,892
,877
,860
,841
,870
,923
,963
,1008
,1049
,1069
,1072
,1062
,1088
,1097
,1092
,1074
,1079
,1064
,1055
,1002
,959
,1025
,1064
,1052
,960
,1068
,1110
,1066
,939
,996
,988
,1023
,940
,1019
,1145
,1084
,1104
,1117
,1085
,939
,926
,894
,865
,857
,952
,1046
,1055
,1021
,1115
,1089
,1054
,1024
,1062
,1064
,1018
,1016
,1056
,1095
,1011
,1085
,1094
,1152
,1051
,1021
,1034
,1033
,941
,1037
,1118
,1101
,992
,1044
,1008
,935
,945
,833
,865
,837
,785
,803
,780
,754
,749
,764
,761
,760
,760
,758
,767
,809
,834
,855
,872
,920
,945
,952
,946
,909
,973
,1016
,996
,925
,971
,1038
,920
,930
,979
,964
,854
,845
,823
,797
,757
,739
,747
,765
,837
,913
,920
,875
,890
,904
,867
,833
,888
,869
,862
,895
,943
,906
,915
,949
,926
,882
,851
,871
,881
,869
,831
,877
,906
,841
,874
,876
,875
,827
,881
,911
,927
,852
,904
,901
,844
,802
,782
,751
,789
,800
,798
,776
,818
,838
,765
,770
,792
,792
,763
,758
,786
,806
,835
,808
,902
,932
,856
,884
,888
,858
,847
,905
,918
,881
,934
,832
,779
,813
,828
,901
,960
,971
,962
,938
,949
,868
,869
,884
,844
,870
,901
,884
,929
,967
,978
,895
,910
,919
,898
,916
,980
,976
,918
,994
,1010
,923
,898
,967
,970
,878
,948
,1041
,1020
,939
,984
,962
,878
,907
,914
,851
,938
,978
,933
,967
,976
,935
,961
,942
,856
,866
,861
,914
,847
,917
,936
,879
,898
,970
,950
,885
,923
,970
,925
,864
,843
,815
,828
,819
,812
,879
,913
,891
,855
,895
,924
,894
,849
,940
,952
,886
,913
,934
,884
,846
,898
,883
,852
,878
,925
,910
,890
,1055
,994
,893
,950
,948
,901
,881
,869
,859
,791
,825
,834
,882
,835
,970
,1039
,1049
,967
,1005
,989
,888
,905
,907
,852
,898
,877
,831
,832
,897
,893
,877
,923
,904
,849
,900
,874
,831
,808
,825
,795
,775
,799
,808
,794
,889
,948
,900
,899
,917
,838
,814
,809
,797
,758
,809
,839
,830
,828
,875
,850
,847
,858
,844
,780
,809
,806
,782
,746
,810
,862
,864
,801
,873
,911
,876
,860
,897
,922
,854
,891
,883
,834
,797
,845
,858
,887
,849
,911
,934
,883
,892
,957
,955
,903
,914
,906
,847
,826
,914
,992
,982
,995
,1094
,982
,976
,1000
,924
,917
,943
,935
,888
,964
,964
,921
,956
,965
,902
,920
,924
,951
,876
,933
,965
,857
,913
,902
,872
,839
,900
,936
,840
,912
,896
,836
,794
,765
,766
,853
,1014
,1055
,1048
,942
,889
,892
,894
,879
,851
,838
,813
,840
,867
,904
,886
,878
,842
,915
,943
,994
,944
,1041
,1105
,1051
,968
,1005
,1001
,917
,954
,975
,1004
,920
,957
,987
,907
,908
,956
,924
,864
,914
,966
,923
,974
,1000
,940
,870
,882
,859
,801
,810
,789
,773
,750
,737
,711
,710
,719
,748
,788
,760
,820
,889
,938
,874
,952
,976
,940
,933
,925
,861
,803
,830
,822
,822
,832
,957
,949
,866
,909
,928
,890
,886
,884
,888
,871
,865
,881
,830
,864
,884
,888
,893
,932
,943
,861
,877
,884
,886
,822
,858
,855
,890
,908
,868
,817
,792
,749
,769
,763
,757
,761
,754
,742
,738
,740
,814
,899
,938
,876
,912
,927
,937
,862
,897
,941
,958
,905
,973
,986
,890
,942
,993
,923
,955
,1022
,952
,979
,1038
,1006
,960
,956
,947
,863
,892
,895
,873
,829
,871
,886
,852
,900
,936
,900
,877
,926
,928
,853
,891
,912
,903
,911
,924
,912
,832
,832
,786
,736
,722
,816
,988
,1123
,1020
,927
,963
,954
,925
,932
,915
,899
,872
,892
,923
,943
,875
,880
,898
,929
,972
,917
,962
,973
,908
,900
,896
,867
,860
,883
,900
,834
,895
,956
,966
,913
,960
,969
,889
,943
,961
,929
,924
,975
,977
,898
,949
,953
,889
,891
,908
,916
,834
,890
,877
,873
,852
,903
,929
,868
,937
,931
,875
,910
,895
,841
,894
,913
,886
,915
,976
,977
,883
,913
,906
,848
,897
,931
,968
,903
,932
,946
,866
,893
,894
,901
,891
,928
,917
,875
,963
,976
,884
,935
,926
,859
,863
,849
,863
,812
,783
,777
,771
,770
,770
,767
,738
,716
,746
,1448
,623
,791
,814
,2136
,367
,238
,174
,259
,1827
,264
,1318
,571
