695.789226884694,594.650715402188,613.106408560779,637.110737044607,47.344850513154,50.1943203978059,19.2492895531632,43.2387793738868,0,354,518,6,777,732,690,732,4908.90976915027,5056.78572262599,5158.49701337312,4929.886653414,4370.75341027866,3060.13734573127,2301.18538100698,3948.33802758816,3.56349942388219,280.362776025237,2603,17,61.0946372239748,217,45,55,16,2,2,21,177915,0
721.588079762036,617.353861407954,644.356064779112,649.190701773714,55.1631698104793,74.4724750662109,19.7607124126375,42.801213915748,0,0,496,6,818,774,717,766,3955.83520679458,4717.02642464901,4861.86766681572,5085.28232395688,3961.5375365294,4415.58463105812,3842.27357655107,5044.78311221066,3.21643172580695,310.717041800643,3398,0,49.2717041800643,195,44,72,22,3,2,15,193382,0
680.080186405271,659.367668327173,642.496705768922,705.534147517275,50.1288825622774,40.4731830140129,24.6135018010289,39.5963168752337,2,232,474,6,782,787,748,772,3167.21620360387,3502.4909581881,3213.62157729043,3877.06020834491,3033.56758858514,3578.78768246532,3765.77198994934,2938.93933588195,4.50766227207285,221.642140468227,2181,16,56.6747491638796,225,39,32,4,0,1,3,132663,0
694.069061284947,713.255137937419,653.602666172931,712.481022032957,53.0325769656258,43.6367969295791,32.522845492248,45.7301891018335,0,555,516,7,798,832,751,800,2521.31941615437,2961.42168860031,2748.20434824926,3026.5198394961,2750.87718284081,2599.98008261717,2700.55464966766,2655.28892078552,3.73114856755205,267.811188811189,3469,30,60.4195804195804,1094,0,30,5,6,3,24,114978,0
696.74092368486,616.436897999506,642.076562114102,680.850498065366,43.2126407391857,46.9505697957151,15.8444754543388,52.0980486862558,0,409,534,6,804,778,739,779,7129.70644294443,6803.58381854431,6971.87672972867,6715.8267306813,6388.3943308261,5397.53036401456,5818.75341338297,6375.61308718824,2.6001140198148,384.475555555556,12017,31,43.4125925925926,139,16,56,26,19,10,42,259604,0
708.467248239976,649.932966023875,633.045913682277,668.937404346495,54.695229960753,46.8727520862792,22.7119821489375,42.3638809373906,0,263,258,6,795,795,743,759,3445.13887794432,3711.55669464703,3783.31860067387,3764.92507867232,2625.93830970071,2854.37151226757,2208.19594656221,2767.18993535298,4.3553754883519,229.421926910299,1705,66,64.2250830564784,265,59,19,2,1,0,5,138220,0
666.958475031323,605.895292643637,580.358868802577,617.436728118847,49.6630247888793,51.3102422570685,27.6636237978168,40.6111985043214,3,0,426,6,785,746,696,716,3242.07920657611,3440.28116317113,3248.38281818596,3744.56830869673,2379.49402557578,1334.03699010528,1937.12518623904,2808.90351708099,5.23511580582787,190.888709677419,1642,34,50.6298387096774,208,50,24,3,1,0,16,118431,0
676.441723614275,695.323462414579,618.383826879271,648.241268033409,63.6832415938395,69.492723189687,26.0602286389461,46.1525036901953,0,331,161,6,808,830,721,734,2902.47464111628,3526.89479486664,3218.38545434583,4243.09550795224,2250.49736353332,1835.2052571176,2177.3856362602,2431.91849443108,5.00300899104488,199.879712746858,2503,16,47.7403414195867,177,35,28,5,0,1,6,111333,0
710.980322960111,528.615228317827,636.518340284462,622.546037856914,50.0337159122624,70.5932100400813,17.9214669044414,40.7618522537368,0,159,379,6,818,773,736,737,4796.4067259064,4842.20924137137,5048.50598914984,5646.40283123679,4166.17746389118,4516.53200919567,3551.74497578354,4820.72934011856,2.98255232040559,335.283305227656,3483,16,49.2540084388186,278,59,49,30,13,2,4,198823,0
718.515990934274,630.55023923445,632.16544950894,637.653487786452,58.2436673670153,95.6995486299493,32.2048197546582,44.5673829619046,0,345,505,6,844,848,730,753,1911.90651790242,2037.44207883553,2179.05037305405,1910.74335267018,1958.18451749119,2032.21799961646,1993.02401919458,2066.25407081445,8.15182451719084,122.451104100946,3230,15,55.7263406940063,215,48,10,1,0,0,21,77774,0
