Time,RtoR
,731
,714
,711
,698
,699
,700
,693
,671
,656
,641
,643
,643
,648
,641
,629
,629
,649
,667
,679
,649
,671
,707
,695
,675
,684
,680
,691
,717
,727
,724
,711
,692
,690
,680
,672
,663
,647
,638
,633
,637
,653
,695
,757
,770
,753
,753
,753
,739
,732
,721
,693
,655
,639
,626
,614
,599
,590
,581
,575
,574
,604
,651
,692
,708
,707
,688
,678
,650
,632
,619
,616
,624
,648
,689
,665
,676
,663
,650
,672
,676
,675
,674
,663
,662
,668
,706
,728
,759
,726
,691
,672
,651
,639
,635
,633
,638
,642
,636
,622
,610
,606
,599
,593
,584
,576
,569
,563
,558
,589
,601
,629
,620
,594
,593
,603
,612
,628
,670
,700
,735
,730
,719
,708
,714
,709
,709
,718
,698
,683
,676
,700
,717
,744
,794
,791
,765
,758
,744
,740
,725
,731
,720
,692
,688
,684
,702
,715
,731
,737
,736
,729
,710
,694
,678
,670
,660
,651
,646
,636
,633
,653
,678
,694
,691
,700
,704
,699
,702
,714
,721
,706
,682
,662
,649
,640
,628
,618
,608
,598
,589
,578
,569
,559
,595
,636
,638
,641
,653
,653
,668
,704
,721
,772
,778
,722
,678
,660
,657
,644
,645
,646
,626
,631
,634
,657
,719
,751
,749
,702
,681
,664
,649
,645
,647
,665
,675
,658
,670
,671
,689
,696
,714
,713
,693
,677
,658
,651
,656
,657
,656
,646
,628
,623
,618
,623
,622
,618
,633
,650
,645
,641
,668
,676
,684
,700
,709
,687
,676
,667
,659
,660
,662
,666
,657
,652
,651
,653
,670
,673
,661
,649
,849
,1072
,641
,664
,690
,694
,668
,663
,687
,714
,715
,721
,711
,710
,719
,713
,712
,698
,697
,699
,698
,708
,714
,705
,701
,709
,702
,707
,703
,703
,700
,718
,715
,714
,701
,691
,689
,688
,683
,686
,693
,692
,676
,672
,677
,688
,690
,694
,689
,679
,683
,665
,662
,670
,691
,703
,713
,705
,704
,693
,680
,669
,645
,637
,655
,661
,688
,693
,723
,745
,739
,751
,717
,684
,668
,657
,657
,663
,690
,703
,688
,677
,672
,699
,733
,793
,782
,764
,717
,708
,709
,718
,688
,683
,669
,662
,664
,662
,655
,666
,674
,685
,694
,695
,680
,668
,681
,685
,681
,673
,657
,647
,653
,669
,690
,675
,671
,654
,664
,678
,686
,673
,660
,656
,660
,663
,660
,650
,645
,661
,676
,697
,686
,689
,704
,705
,694
,689
,701
,721
,723
,710
,694
,710
,709
,710
,710
,753
,772
,780
,730
,739
,736
,719
,695
,685
,696
,730
,760
,734
,739
,747
,746
,726
,702
,705
,699
,693
,681
,691
,712
,730
,732
,704
,686
,703
,703
,684
,654
,645
,633
,625
,606
,617
,644
,693
,713
,723
,685
,672
,679
,687
,683
,674
,679
,697
,703
,690
,681
,700
,749
,772
,742
,721
,730
,731
,717
,711
,732
,732
,722
,704
,711
,728
,740
,705
,685
,712
,725
,717
,700
,687
,712
,714
,731
,719
,691
,705
,721
,739
,703
,701
,701
,713
,684
,689
,712
,725
,711
,699
,716
,739
,726
,697
,711
,708
,704
,681
,669
,670
,698
,716
,711
,688
,700
,723
,726
,711
,705
,707
,727
,723
,705
,684
,690
,688
,681
,665
,673
,686
,710
,713
,700
,737
,747
,737
,711
,737
,729
,717
,699
,679
,680
,682
,700
,691
,684
,700
,714
,706
,690
,675
,680
,677
,693
,689
,699
,724
,741
,734
,712
,721
,714
,725
,703
,693
,694
,700
,713
,719
,699
,700
,705
,731
,729
,718
,726
,735
,724
,707
,697
,710
,705
,713
,705
,692
,701
,735
,760
,770
,731
,703
,711
,715
,723
,708
,706
,706
,719
,712
,690
,695
,697
,694
,687
,697
,726
,754
,735
,705
,685
,682
,676
,655
,649
,668
,703
,760
,745
,759
,776
,809
,758
,740
,723
,689
,654
,633
,626
,615
,722
,798
,755
,752
,743
,735
,719
,697
,701
,694
,693
,707
,2677
,618
,610
,615
,623
,632
,655
,681
,716
,745
,759
,743
,731
,720
,722
,740
,757
,753
,739
,714
,692
,671
,665
,684
,700
,399
,1042
,687
,691
,681
,667
,658
,654
,661
,670
,680
,682
,681
,1397
,678
,517
,138
,645
,625
,613
,614
,612
,611
,614
,624
,626
,675
,758
,817
,808
,793
,785
,761
,762
,752
,717
,711
,761
,828
,857
,837
,793
,738
,702
,692
,710
,743
,760
,778
,741
,704
,684
,706
,726
,755
,793
,773
,751
,707
,680
,660
,675
,715
,745
,774
,751
,728
,714
,704
,722
,750
,749
,722
,696
,677
,663
,647
,636
,786
,462
,2303
,5723
,1001
,463
,557
,548
,543
,535
,532
,525
,140
,378
,266
,776
,519
,524
,537
,533
,543
,557
,556
,574
,599
,658
,760
,770
,751
,715
,694
,705
,681
,675
,709
,786
,1416
,700
,631
,633
,655
,700
,749
,691
,653
,662
,679
,673
,680
,694
,712
,716
,725
,719
,700
,684
,668
,658
,648
,633
,638
,633
,621
,613
,624
,626
,617
,616
,619
,628
,628
,632
,636
,635
,641
,1293
,617
,612
,619
,638
,667
,678
,684
,683
,705
,706
,733
,719
,698
,697
,701
,691
,671
,656
,644
,638
,643
,658
,665
,673
,697
,731
,711
,725
,738
,737
,750
,711
,696
,688
,699
,685
,668
,644
,657
,695
,687
,683
,694
,700
,684
,658
,648
,650
,655
,661
,647
,645
,646
,655
,681
,662
,651
,648
,655
,648
,634
,627
,622
,622
,352
,261
,600
,592
,527
,668
,603
,608
,606
,612
,628
,651
,659
,1962
,657
,1160
,621
,641
,625
,612
,609
,1811
,589
,1519
,847
,596
,594
,384
,205
,608
,612
,717
,699
,683
,691
,730
,772
,766
,762
,735
,714
,702
,717
,739
,777
,767
,767
,755
,740
,750
,758
,773
,769
,732
,720
,714
,737
,738
,770
,750
,728
,701
,711
,724
,739
,754
,748
,764
,788
,826
,802
,779
,734
,704
,701
,716
,731
,735
,749
,725
,732
,754
,776
,776
,749
,723
,722
,723
,748
,773
,743
,744
,759
,760
,1468
,686
,658
,665
,683
,711
,737
,704
,684
,661
,671
,692
,654
,651
,634
,654
,711
,709
,709
,732
,1517
,761
,710
,682
,668
,667
,668
,702
,768
,772
,780
,216
,570
,844
,840
,803
,758
,800
,826
,834
,847
,795
,759
,766
,795
,794
,785
,743
,770
,793
,836
,873
,836
,823
,884
,859
,832
,806
,766
,770
,761
,1465
,709
,723
,746
,747
,751
,713
,686
,718
,771
,822
,834
,800
,769
,776
,785
,788
,787
,761
,767
,810
,818
,783
,738
,719
,709
,734
,769
,824
,786
,762
,801
,826
,827
,765
,742
,758
,779
,797
,784
,744
,758
,780
,784
,786
,765
,789
,795
,771
,747
,711
,722
,725
,903
,882
,841
,824
,792
,760
,703
,685
,664
,656
,1342
,739
,788
,771
,796
,752
,703
,693
,711
,750
,799
,813
,787
,756
,753
,755
,741
,738
,759
,776
,763
,727
,729
,727
,750
,744
,737
,748
,762
,743
,721
,685
,699
,719
,761
,742
,720
,728
,713
,729
,700
,685
,718
,758
,800
,829
,776
,753
,769
,765
,754
,716
,683
,664
,673
,706
,744
,736
,698
,700
,729
,752
,810
,803
,793
,794
,764
,764
,740
,732
,721
,689
,706
,737
,787
,783
,806
,761
,725
,708
,766
,789
,849
,825
,789
,741
,765
,738
,716
,693
,683
,713
,775
,835
,792
,750
,711
,733
,740
,760
,778
,774
,741
,769
,766
,764
,760
,798
,831
,794
,759
,710
,716
,712
,747
,754
,767
,795
,819
,823
,817
,787
,785
,794
,751
,740
,750
,770
,788
,776
,730
,738
,776
,816
,797
,784
,794
,834
,806
,767
,718
,728
,723
,753
,756
,727
,738
,753
,774
,811
,786
,770
,769
,790
,816
,793
,753
,768
,771
,783
,722
,714
,730
,738
,770
,747
,738
,747
,758
,757
,734
,743
,749
,774
,720
,699
,681
,683
,726
,759
,767
,782
,805
,799
,751
,721
,695
,713
,730
,721
,712
,714
,775
,825
,816
,780
,765
,817
,824
,837
,770
,745
,715
,728
,744
,774
,760
,740
,767
,799
,760
,735
,699
,698
,710
,742
,794
,789
,731
,750
,754
,758
,766
,777
,763
,725
,720
,759
,771
,764
,756
,715
,726
,718
,718
,707
,699
,698
,718
,741
,745
,765
,758
,743
,717
,727
,775
,739
,731
,731
,718
,701
,732
,780
,799
,777
,744
,759
,748
,716
,695
,710
,747
,770
,723
,707
,748
,790
,782
,811
,785
,752
,695
,673
,671
,699
,692
,687
,677
,677
,697
,740
,780
,795
,785
,753
,748
,762
,751
,743
,749
,746
,769
,739
,731
,749
,748
,759
,764
,797
,823
,805
,765
,746
,764
,752
,752
,704
,685
,678
,683
,715
,726
,748
,733
,705
,731
,745
,779
,753
,742
,697
,695
,699
,745
,766
,703
,713
,764
,793
,818
,743
,704
,678
,685
,695
,720
,696
,670
,662
,681
,740
,790
,783
,745
,766
,789
,753
,727
,736
,725
,717
,718
,699
,672
,710
,768
,785
,769
,729
,729
,731
,761
,796
,778
,738
,769
,761
,741
,746
,730
,724
,695
,704
,718
,751
,734
,707
,705
,709
,698
,715
,744
,727
,754
,796
,815
,765
,733
,735
,745
,760
,754
,703
,701
,721
,761
,757
,817
,800
,810
,784
,792
,786
,782
,771
,737
,750
,748
,759
,718
,740
,754
,777
,768
,794
,790
,780
,755
,750
,759
,785
,793
,732
,366
,343
,154
,536
,679
,729
,779
,728
,693
,671
,655
,656
,659
,657
,650
,644
,660
,671
,698
,701
,684
,691
,685
,685
,686
,678
,664
,678
,678
,677
,709
,731
,745
,744
,700
,733
,736
,730
,710
,688
,687
,695
,703
,686
,662
,641
,645
,651
,675
,687
,691
,673
,695
,683
,685
,674
,671
,644
,633
,627
,649
,747
,807
,767
,741
,788
,811
,810
,794
,759
,725
,717
,713
,718
,724
,727
,710
,712
,717
,695
,668
,684
,691
,706
,738
,706
,731
,754
,761
,714
,677
,684
,695
,700
,720
,699
,695
,712
,705
,710
,685
,675
,689
,694
,687
,684
,707
,721
,744
,704
,684
,700
,699
,707
,705
,693
,710
,716
,712
,717
,737
,727
,737
,713
,732
,759
,769
,738
,727
,718
,706
,716
,690
,718
,765
,780
,766
,750
,786
,792
,795
,736
,730
,735
,727
,714
,709
,729
,760
,765
,728
,735
,742
,735
,721
,707
,721
,722
,715
,689
,719
,772
,805
,759
,719
,714
,709
,697
,660
,673
,680
,707
,699
,689
,706
,718
,755
,753
,720
,726
,733
,754
,719
,694
,683
,710
,735
,742
,726
,688
,707
,731
,730
,743
,753
,738
,720
,759
,769
,759
,736
,711
,720
,727
,735
,737
,774
,788
,756
,729
,728
,740
,763
,733
,750
,759
,752
,715
,719
,734
,730
,722
,686
,686
,706
,733
,736
,702
,685
,691
,708
,729
,750
,698
,701
,703
,700
,684
,667
,677
,689
,705
,694
,664
,628
,611
,613
,652
,743
,735
,705
,708
,700
,688
,676
,676
,670
,648
,645
,646
,640
,621
,623
,633
,685
,718
,786
,784
,734
,753
,743
,780
,833
,760
,691
,679
,689
,712
,747
,725
,677
,706
,729
,829
,801
,759
,772
,761
,750
,702
,677
,684
,668
,647
,649
,634
,639
,688
,810
,808
,746
,740
,737
,772
,750
,716
,699
,676
,689
,730
,721
,715
,682
,661
,682
,677
,688
,661
,681
,710
,745
,772
,736
,759
,777
,788
,750
,722
,730
,734
,732
,688
,1287
,621
,675
,738
,752
,717
,720
,731
,706
,701
,673
,662
,658
,655
,638
,1222
,5764
,304
,1303
,134
,378
,309
,501
,752
,207
,283
,257
,247
,254
,602
,202
,352
,293
,123
,482
,446
,217
,227
,440
,355
,216
,461
,391
,465
,176
,154
,296
,169
,409
