0,F,16:30:48.203
1,F,16:30:48.306
0,O,16:30:48.410
0,R,16:30:48.482
1,O,16:30:48.498
0,M,16:30:48.586
1,R,16:30:48.610
0,E,16:30:48.674
1,M,16:30:48.714
0,R,16:30:48.770
0,Space,16:30:48.803
1,E,16:30:48.814
1,R,16:30:48.882
0,P,16:30:48.898
1,Space,16:30:48.962
0,A,16:30:48.978
1,P,16:30:48.994
0,R,16:30:49.042
1,A,16:30:49.114
1,R,16:30:49.139
0,T,16:30:49.242
0,Space,16:30:49.314
1,T,16:30:49.338
1,Space,16:30:49.442
0,N,16:30:49.546
0,U,16:30:49.626
1,N,16:30:49.666
1,U,16:30:49.746
0,M,16:30:49.794
0,B,16:30:49.906
1,M,16:30:49.922
0,E,16:30:49.970
0,Space,16:30:50.090
1,B,16:30:50.105
1,E,16:30:50.136
1,Space,16:30:50.226
0,R,16:30:50.562
1,R,16:30:50.618
0,Back,16:30:50.634
1,Back,16:30:50.738
0,Back,16:30:50.834
1,Back,16:30:50.930
0,R,16:30:50.957
1,R,16:30:51.026
0,Space,16:30:51.064
1,Space,16:30:51.138
0,E,16:30:51.148
1,E,16:30:51.258
0,N,16:30:51.290
0,O,16:30:51.346
1,N,16:30:51.425
0,U,16:30:51.439
1,O,16:30:51.499
0,G,16:30:51.538
1,U,16:30:51.564
0,H,16:30:51.642
1,G,16:30:51.757
0,Space,16:30:51.767
1,H,16:30:51.779
1,Space,16:30:51.810
0,N,16:30:51.850
0,A,16:30:51.954
1,N,16:30:51.970
0,T,16:30:52.034
0,I,16:30:52.106
1,A,16:30:52.120
1,T,16:30:52.178
1,I,16:30:52.202
0,O,16:30:52.298
0,N,16:30:52.331
0,Space,16:30:52.402
1,O,16:30:52.418
1,N,16:30:52.458
0,C,16:30:52.522
1,Space,16:30:52.561
0,O,16:30:52.578
1,C,16:30:52.619
0,N,16:30:52.658
1,O,16:30:52.746
0,S,16:30:52.803
1,N,16:30:52.823
0,I,16:30:52.842
1,S,16:30:52.906
1,I,16:30:52.977
0,D,16:30:53.091
1,D,16:30:53.106
0,E,16:30:53.119
0,R,16:30:53.194
1,E,16:30:53.282
0,Space,16:30:53.330
1,R,16:30:53.369
1,Space,16:30:53.459
0,S,16:30:53.498
0,O,16:30:53.603
1,S,16:30:53.626
0,M,16:30:53.650
1,O,16:30:53.730
1,M,16:30:53.770
0,E,16:30:53.784
0,Space,16:30:53.834
1,E,16:30:53.874
