0,LShiftKey,2017-04-29 10:54:05.118
0,T,2017-04-29 10:54:05.289
1,LShiftKey,2017-04-29 10:54:05.387
1,T,2017-04-29 10:54:05.411
0,H,2017-04-29 10:54:05.427
1,H,2017-04-29 10:54:05.527
0,E,2017-04-29 10:54:05.628
0,W,2017-04-29 10:54:05.643
1,E,2017-04-29 10:54:05.694
1,W,2017-04-29 10:54:05.702
0,Space,2017-04-29 10:54:05.770
1,Space,2017-04-29 10:54:05.872
0,Back,2017-04-29 10:54:06.147
1,Back,2017-04-29 10:54:06.206
0,Back,2017-04-29 10:54:06.285
1,Back,2017-04-29 10:54:06.358
0,Back,2017-04-29 10:54:06.415
1,Back,2017-04-29 10:54:06.493
0,Back,2017-04-29 10:54:06.547
1,Back,2017-04-29 10:54:06.622
0,Back,2017-04-29 10:54:06.683
1,Back,2017-04-29 10:54:06.785
0,Back,2017-04-29 10:54:06.833
1,Back,2017-04-29 10:54:06.918
0,Back,2017-04-29 10:54:06.966
1,Back,2017-04-29 10:54:07.071
0,LShiftKey,2017-04-29 10:54:07.180
0,T,2017-04-29 10:54:07.580
1,LShiftKey,2017-04-29 10:54:07.662
1,T,2017-04-29 10:54:07.671
0,H,2017-04-29 10:54:07.750
1,H,2017-04-29 10:54:07.830
0,E,2017-04-29 10:54:07.870
1,E,2017-04-29 10:54:07.956
0,Space,2017-04-29 10:54:07.987
1,Space,2017-04-29 10:54:08.065
0,M,2017-04-29 10:54:08.214
0,O,2017-04-29 10:54:08.311
1,M,2017-04-29 10:54:08.343
1,O,2017-04-29 10:54:08.388
0,S,2017-04-29 10:54:08.435
1,S,2017-04-29 10:54:08.511
0,T,2017-04-29 10:54:08.635
1,T,2017-04-29 10:54:08.710
0,Space,2017-04-29 10:54:08.798
1,Space,2017-04-29 10:54:08.874
0,P,2017-04-29 10:54:09.167
1,P,2017-04-29 10:54:09.236
0,E,2017-04-29 10:54:09.320
1,E,2017-04-29 10:54:09.390
0,A,2017-04-29 10:54:09.467
1,A,2017-04-29 10:54:09.554
0,C,2017-04-29 10:54:09.668
1,C,2017-04-29 10:54:09.736
0,E,2017-04-29 10:54:09.853
1,E,2017-04-29 10:54:09.926
0,F,2017-04-29 10:54:10.469
1,F,2017-04-29 10:54:10.546
0,U,2017-04-29 10:54:10.614
1,U,2017-04-29 10:54:10.689
0,L,2017-04-29 10:54:10.769
1,L,2017-04-29 10:54:10.837
0,Space,2017-04-29 10:54:11.169
1,Space,2017-04-29 10:54:11.246
0,M,2017-04-29 10:54:11.782
1,M,2017-04-29 10:54:11.875
0,O,2017-04-29 10:54:11.891
1,O,2017-04-29 10:54:11.985
0,M,2017-04-29 10:54:12.022
1,M,2017-04-29 10:54:12.081
0,E,2017-04-29 10:54:12.119
1,E,2017-04-29 10:54:12.193
0,N,2017-04-29 10:54:12.239
1,N,2017-04-29 10:54:12.318
0,T,2017-04-29 10:54:12.324
1,T,2017-04-29 10:54:12.390
0,S,2017-04-29 10:54:12.486
1,S,2017-04-29 10:54:12.552
0,Space,2017-04-29 10:54:12.568
1,Space,2017-04-29 10:54:12.641
0,LShiftKey,2017-04-29 10:54:12.971
0,I,2017-04-29 10:54:13.124
1,LShiftKey,2017-04-29 10:54:13.142
1,I,2017-04-29 10:54:13.182
0,Space,2017-04-29 10:54:13.224
1,Space,2017-04-29 10:54:13.305
0,H,2017-04-29 10:54:14.304
1,H,2017-04-29 10:54:14.382
0,A,2017-04-29 10:54:14.386
1,A,2017-04-29 10:54:14.460
0,D,2017-04-29 10:54:14.507
1,D,2017-04-29 10:54:14.586
0,Space,2017-04-29 10:54:14.602
1,Space,2017-04-29 10:54:14.685
0,A,2017-04-29 10:54:14.726
1,A,2017-04-29 10:54:14.790
0,E,2017-04-29 10:54:14.891
1,E,2017-04-29 10:54:14.974
0,Back,2017-04-29 10:54:15.244
1,Back,2017-04-29 10:54:15.318
0,Back,2017-04-29 10:54:15.377
1,Back,2017-04-29 10:54:15.470
0,E,2017-04-29 10:54:15.677
1,E,2017-04-29 10:54:15.751
0,V,2017-04-29 10:54:15.846
1,V,2017-04-29 10:54:15.926
0,E,2017-04-29 10:54:15.998
0,R,2017-04-29 10:54:16.081
1,E,2017-04-29 10:54:16.142
1,R,2017-04-29 10:54:16.173
0,Space,2017-04-29 10:54:16.204
1,Space,2017-04-29 10:54:16.278
0,H,2017-04-29 10:54:16.731
1,H,2017-04-29 10:54:16.814
0,A,2017-04-29 10:54:16.823
1,A,2017-04-29 10:54:16.878
0,D,2017-04-29 10:54:16.901
1,D,2017-04-29 10:54:16.974
0,Space,2017-04-29 10:54:17.007
1,Space,2017-04-29 10:54:17.090
0,I,2017-04-29 10:54:17.209
0,N,2017-04-29 10:54:17.282
1,I,2017-04-29 10:54:17.326
1,N,2017-04-29 10:54:17.378
0,Space,2017-04-29 10:54:17.447
1,Space,2017-04-29 10:54:17.534
0,M,2017-04-29 10:54:17.594
1,M,2017-04-29 10:54:17.683
0,Y,2017-04-29 10:54:17.863
1,Y,2017-04-29 10:54:17.934
0,Space,2017-04-29 10:54:17.988
1,Space,2017-04-29 10:54:18.070
0,L,2017-04-29 10:54:18.117
1,L,2017-04-29 10:54:18.208
0,I,2017-04-29 10:54:18.249
1,I,2017-04-29 10:54:18.334
0,F,2017-04-29 10:54:18.550
1,F,2017-04-29 10:54:18.614
0,E,2017-04-29 10:54:18.697
1,E,2017-04-29 10:54:18.762
0,Space,2017-04-29 10:54:19.430
1,Space,2017-04-29 10:54:19.508
0,W,2017-04-29 10:54:19.652
1,W,2017-04-29 10:54:19.752
0,E,2017-04-29 10:54:21.337
0,R,2017-04-29 10:54:21.452
1,E,2017-04-29 10:54:21.485
1,R,2017-04-29 10:54:21.516
0,Space,2017-04-29 10:54:21.536
1,Space,2017-04-29 10:54:21.637
0,Back,2017-04-29 10:54:22.385
1,Back,2017-04-29 10:54:22.470
0,E,2017-04-29 10:54:22.553
1,E,2017-04-29 10:54:22.619
0,Space,2017-04-29 10:54:22.716
1,Space,2017-04-29 10:54:22.794
0,I,2017-04-29 10:54:22.954
0,N,2017-04-29 10:54:23.038
1,I,2017-04-29 10:54:23.062
1,N,2017-04-29 10:54:23.103
0,Space,2017-04-29 10:54:23.154
1,Space,2017-04-29 10:54:23.254
0,T,2017-04-29 10:54:23.269
1,T,2017-04-29 10:54:23.334
0,H,2017-04-29 10:54:23.369
1,H,2017-04-29 10:54:23.438
0,E,2017-04-29 10:54:23.454
0,Space,2017-04-29 10:54:23.534
1,E,2017-04-29 10:54:23.538
1,Space,2017-04-29 10:54:23.614
0,LShiftKey,2017-04-29 10:54:24.470
0,LShiftKey,2017-04-29 10:54:24.970
0,LShiftKey,2017-04-29 10:54:25.017
0,LShiftKey,2017-04-29 10:54:25.055
0,LShiftKey,2017-04-29 10:54:25.071
0,LShiftKey,2017-04-29 10:54:25.102
0,LShiftKey,2017-04-29 10:54:25.156
0,LShiftKey,2017-04-29 10:54:25.169
0,LShiftKey,2017-04-29 10:54:25.202
0,LShiftKey,2017-04-29 10:54:25.255
0,LShiftKey,2017-04-29 10:54:25.271
0,LShiftKey,2017-04-29 10:54:25.302
0,LShiftKey,2017-04-29 10:54:25.333
0,LShiftKey,2017-04-29 10:54:25.371
0,LShiftKey,2017-04-29 10:54:25.402
0,LShiftKey,2017-04-29 10:54:25.434
0,LShiftKey,2017-04-29 10:54:25.471
0,LShiftKey,2017-04-29 10:54:25.502
0,LShiftKey,2017-04-29 10:54:25.534
0,LShiftKey,2017-04-29 10:54:25.571
1,LShiftKey,2017-04-29 10:54:25.586
0,S,2017-04-29 10:54:26.071
1,S,2017-04-29 10:54:26.071
0,I,2017-04-29 10:54:26.098
1,I,2017-04-29 10:54:26.149
0,Back,2017-04-29 10:54:26.441
1,Back,2017-04-29 10:54:26.526
0,P,2017-04-29 10:54:26.641
1,P,2017-04-29 10:54:26.720
0,I,2017-04-29 10:54:26.820
0,R,2017-04-29 10:54:26.842
1,I,2017-04-29 10:54:26.886
1,R,2017-04-29 10:54:26.894
0,I,2017-04-29 10:54:27.073
1,I,2017-04-29 10:54:27.142
0,T,2017-04-29 10:54:28.198
