Time,BreathingWaveform
25/08/2017 15:11:53.431,6535967
25/08/2017 15:11:53.471,6534811
25/08/2017 15:11:53.511,6534811
25/08/2017 15:11:53.551,6535126
25/08/2017 15:11:53.591,6535126
25/08/2017 15:11:53.631,6534811
25/08/2017 15:11:53.671,6534548
25/08/2017 15:11:53.711,6535231
25/08/2017 15:11:53.751,6533917
25/08/2017 15:11:53.791,6534285
25/08/2017 15:11:53.831,6533864
25/08/2017 15:11:53.871,6533864
25/08/2017 15:11:53.911,6533496
25/08/2017 15:11:53.951,6533023
25/08/2017 15:11:53.991,6533339
25/08/2017 15:11:54.031,6533339
25/08/2017 15:11:54.071,6532971
25/08/2017 15:11:54.111,6533181
25/08/2017 15:11:54.151,6532813
25/08/2017 15:11:54.191,6532760
25/08/2017 15:11:54.231,6532603
25/08/2017 15:11:54.271,6532130
25/08/2017 15:11:54.311,6532603
25/08/2017 15:11:54.351,6531709
25/08/2017 15:11:54.391,6531657
25/08/2017 15:11:54.431,6531709
25/08/2017 15:11:54.471,6531446
25/08/2017 15:11:54.511,6531289
25/08/2017 15:11:54.551,6531026
25/08/2017 15:11:54.591,6531762
25/08/2017 15:11:54.631,6531131
25/08/2017 15:11:54.671,6530921
25/08/2017 15:11:54.711,6530027
25/08/2017 15:11:54.751,6529869
25/08/2017 15:11:54.791,6530237
25/08/2017 15:11:54.831,6530027
25/08/2017 15:11:54.871,6530185
25/08/2017 15:11:54.911,6530342
25/08/2017 15:11:54.951,6530185
25/08/2017 15:11:54.991,6529764
25/08/2017 15:11:55.031,6529712
25/08/2017 15:11:55.071,6530605
25/08/2017 15:11:55.111,6529974
25/08/2017 15:11:55.151,6529553
25/08/2017 15:11:55.191,6529553
25/08/2017 15:11:55.231,6529659
25/08/2017 15:11:55.271,6529396
25/08/2017 15:11:55.311,6529606
25/08/2017 15:11:55.351,6529028
25/08/2017 15:11:55.391,6528870
25/08/2017 15:11:55.431,6528660
25/08/2017 15:11:55.471,6528450
25/08/2017 15:11:55.511,6528870
25/08/2017 15:11:55.551,6528397
25/08/2017 15:11:55.591,6528397
25/08/2017 15:11:55.631,6528450
25/08/2017 15:11:55.671,6528397
25/08/2017 15:11:55.711,6528239
25/08/2017 15:11:55.751,6527556
25/08/2017 15:11:55.791,6527766
25/08/2017 15:11:55.831,6527766
25/08/2017 15:11:55.871,6527608
25/08/2017 15:11:55.911,6527714
25/08/2017 15:11:55.951,6527135
25/08/2017 15:11:55.991,6527556
25/08/2017 15:11:56.031,6527556
25/08/2017 15:11:56.071,6526873
25/08/2017 15:11:56.111,6526820
25/08/2017 15:11:56.151,6526873
25/08/2017 15:11:56.191,6526452
25/08/2017 15:11:56.231,6526399
