Time,RtoR
,610
,618
,652
,666
,676
,665
,645
,627
,613
,599
,592
,586
,579
,577
,581
,584
,591
,598
,617
,639
,644
,651
,649
,637
,624
,619
,612
,610
,614
,616
,619
,621
,621
,620
,623
,617
,614
,611
,611
,615
,613
,614
,617
,616
,613
,604
,605
,611
,608
,613
,624
,642
,652
,659
,652
,637
,622
,606
,597
,588
,571
,570
,573
,584
,613
,618
,634
,659
,660
,668
,670
,671
,667
,654
,635
,616
,593
,579
,572
,573
,580
,583
,599
,613
,619
,623
,621
,622
,612
,602
,592
,591
,586
,583
,577
,575
,595
,610
,617
,649
,654
,658
,654
,649
,645
,629
,632
,626
,631
,620
,625
,608
,602
,618
,656
,709
,738
,731
,739
,727
,685
,635
,610
,598
,596
,587
,581
,580
,580
,592
,607
,631
,637
,655
,648
,644
,629
,613
,598
,598
,590
,592
,595
,598
,606
,624
,635
,651
,664
,670
,655
,657
,647
,630
,617
,611
,604
,598
,606
,623
,628
,640
,656
,643
,627
,620
,616
,611
,605
,596
,589
,593
,590
,586
,587
,597
,614
,624
,635
,657
,657
,657
,638
,612
,594
,576
,569
,570
,574
,568
,567
,573
,577
,604
,656
,685
,712
,697
,655
,608
,591
,576
,561
,558
,554
,545
,540
,535
,531
,530
,532
,526
,526
,521
,510
,509
,506
,504
,501
,501
,504
,505
,511
,512
,511
,516
,521
,520
,523
,530
,536
,544
,555
,558
,559
,559
,573
,583
,594
,595
,604
,603
,600
,594
,600
,608
,614
,622
,637
,643
,637
,651
,649
,626
,605
,582
,561
,554
,558
,579
,612
,655
,668
,683
,680
,686
,687
,687
,669
,665
,646
,636
,625
,621
,615
,624
,634
,631
,636
,636
,637
,637
,628
,631
,635
,635
,634
,623
,618
,614
,624
,634
,633
,610
,597
,594
,595
,602
,609
,603
,591
,576
,558
,554
,546
,550
,562
,570
,574
,579
,584
,593
,611
,623
,630
,632
,619
,606
,597
,591
,594
,597
,599
,601
,607
,620
,631
,623
,611
,607
,590
,585
,589
,617
,603
,580
,566
,555
,546
,546
,552
,562
,574
,591
,610
,620
,637
,649
,668
,672
,676
,668
,650
,632
,625
,613
,617
,621
,626
,633
,643
,642
,644
,662
,657
,655
,633
,619
,619
,615
,611
,607
,589
,586
,594
,605
,628
,628
,640
,636
,620
,605
,591
,583
,588
,588
,588
,587
,578
,574
,572
,570
,577
,596
,610
,626
,626
,618
,596
,584
,574
,574
,585
,594
,597
,598
,591
,581
,579
,583
,592
,591
,591
,587
,595
,608
,630
,655
,666
,648
,632
,640
,644
,635
,621
,612
,601
,594
,594
,595
,599
,611
,619
,632
,630
,628
,628
,619
,620
,626
,633
,640
,641
,634
,631
,621
,621
,621
,618
,611
,608
,613
,610
,607
,608
,615
,615
,607
,613
,620
,629
,625
,624
,625
,621
,618
,623
,617
,620
,624
,632
,634
,633
,611
,591
,586
,577
,571
,574
,589
,570
,561
,562
,568
,569
,584
,592
,590
,584
,588
,594
,602
,593
,585
,582
,583
,591
,590
,604
,609
,615
,622
,627
,636
,642
,627
,614
,601
,590
,586
,586
,581
,573
,565
,569
,573
,576
,575
,569
,574
,585
,606
,621
,622
,590
,562
,549
,552
,569
,586
,601
,606
,603
,604
,626
,618
,606
,605
,592
,592
,574
,560
,553
,555
,556
,561
,568
,578
,584
,599
,619
,629
,638
,650
,648
,623
,599
,592
,594
,598
,610
,625
,625
,637
,633
,632
,637
,633
,633
,632
,624
,632
,631
,625
,622
,634
,673
,698
,697
,704
,679
,656
,658
,650
,639
,645
,647
,640
,636
,643
,637
,634
,622
,619
,622
,625
,647
,660
,659
,680
,668
,656
,658
,676
,698
,700
,714
,722
,704
,697
,734
,716
,685
,672
,665
,677
,664
,688
,707
,703
,703
,713
,681
,653
,642
,644
,628
,618
,628
,633
,634
,638
,654
,648
,631
,634
,631
,626
,624
,629
,629
,610
,600
,625
,613
,602
,597
,605
,623
,628
,630
,641
,624
,620
,615
,619
,619
,610
,605
,602
,596
,596
,589
,594
,602
,605
,616
,620
,611
,621
,613
,614
,611
,603
,607
,615
,619
,613
,599
,601
,605
,594
,595
,605
,596
,603
,618
,617
,625
,636
,639
,626
,626
,644
,647
,633
,635
,640
,626
,605
,597
,594
,593
,591
,591
,599
,605
,628
,642
,653
,670
,648
,638
,650
,637
,641
,634
,623
,620
,610
,621
,619
,608
,592
,583
,586
,598
,591
,601
,615
,639
,656
,670
,665
,655
,665
,662
,654
,635
,628
,632
,618
,607
,615
,616
,616
,619
,615
,618
,616
,607
,609
,622
,617
,621
,641
,672
,680
,684
,679
,651
,635
,633
,614
,614
,621
,627
,635
,629
,629
,621
,611
,609
,595
,598
,602
,611
,625
,689
,717
,702
,695
,685
,665
,627
,609
,592
,585
,591
,607
,624
,631
,632
,638
,615
,609
,595
,605
,603
,615
,636
,651
,660
,674
,675
,654
,638
,617
,599
,592
,596
,608
,606
,618
,630
,629
,618
,604
,590
,591
,598
,610
,613
,610
,618
,617
,613
,608
,611
,605
,596
,584
,568
,556
,550
,554
,559
,564
,562
,572
,583
,583
,572
,597
,633
,685
,673
,638
,623
,632
,661
,689
,679
,662
,658
,651
,627
,608
,588
,592
,600
,603
,620
,1214
,591
,593
,589
,595
,599
,598
,589
,179
,1281
,1652
,438
,2758
,5740
