Time,BtoB
,6000
,2460
,11330
,1740
,2750
,4420
,2560
,2500
,1830
,3250
,4050
,2220
,2230
,2380
,2030
,2000
,2010
,1680
,2050
,2010
,2040
,2090
,2230
,1800
,1770
,2220
,4270
,1770
,3770
,1760
,2170
,2030
,2000
,2390
,2310
,1900
,1790
,2240
,2230
,2520
,1980
,2310
,2410
,1800
,1990
,2550
,2090
,2210
,2010
,2130
,1890
,2220
,2060
,2710
,2040
,1240
,2720
,2200
,1910
,3530
,7490
,2130
,2370
,1930
,1820
,2170
,1920
,2040
,2100
,2220
,1830
,1970
,2150
,2020
,2000
,2060
,2260
,1870
,1880
,2150
,2170
,4200
,2730
,1830
,2190
,2490
,1880
,2400
,2110
,2050
,2200
,2230
,2600
,2150
,2640
,2160
,2160
,2090
,2210
,2580
,2230
,3500
,1690
,2050
,2080
,2260
,2170
,2350
,3090
,2150
,2540
,2280
,2110
,2240
,2310
,2470
,2860
,2500
,1870
,2200
,2430
,2230
,2140
,2010
,3830
,8780
,2240
,2880
,1980
,1970
,1870
,2390
,1940
,2150
,2040
,2460
,3780
,2250
,1770
,2220
,1990
,1930
,2090
,2870
,2020
,1950
,2160
,4610
,2740
,2170
,1770
,2280
,1770
,2560
,2550
,1800
,2240
,1630
,1860
,1850
,2260
,1800
,2150
,2080
,2270
,2160
,2400
,2150
,2170
,1900
,1770
,2330
,2220
,2320
,2110
,2450
,2020
,2150
,2350
,2920
,3940
,7860
,6290
,4030
,2250
,2390
,2850
,5880
,9050
,7900
,8620
,2850
,6350
,6690
,4690
,3190
,2840
,2510
,2470
,3770
,2270
,2430
,3850
,2040
,3620
,2200
,2520
,2340
,3390
,2510
,2550
,3930
,2210
,4000
,1860
,2480
,2120
,2210
,2270
,3850
,10500
,2310
,2080
,2260
,2130
,2240
,2300
,3220
,2210
,2270
,2190
,2290
,2470
,2240
,2300
,2310
,2160
,2120
,1990
,2110
,2230
,2260
,3000
,2500
,2320
,2390
,2110
,2160
,3150
,2120
,2070
,1830
,2070
,2440
,2140
,2180
,3810
,1880
,2260
,2050
,2450
,2310
,5040
,8820
,4140
,4120
,2310
,2070
,2290
,3440
,2140
,5680
,4090
,6400
,3100
,2480
,2740
,2200
,3410
,310
,5250
,9380
,8900
,450
,2140
,2280
,1780
,2140
,1810
,2160
,1830
,2170
,2200
,2360
,2170
,2230
,2180
,1740
,2070
,2240
,580
,1430
,2020
,1860
,2600
,1870
,2110
,2190
,2050
,2340
,1980
,1990
,1930
,3280
,2150
,2660
,2010
,1110
,1350
,2060
,540
,1890
,2920
,2390
,2400
,2980
,2190
,2110
,2430
,2160
,1940
,3250
,2310
,2860
,2510
,2400
,4360
,9340
,7210
,1230
,640
,2790
,2070
,1930
,2140
,2260
,2480
,2080
,1850
,1930
,2290
,2060
,2390
,2410
,1940
,4160
,2110
,2430
,2190
,2430
,1980
,1970
,2570
,1640
,1810
,1970
,2140
,2370
,2310
,2040
,2150
,2380
,2390
,2710
,2890
,2310
,1730
,2270
,2720
,1880
,2090
,1960
,2010
,1990
,1970
,2020
,2510
,2350
,2130
,2130
,2640
,2330
,2320
,2120
,2240
,500
,1810
,2170
,2350
,1880
,2190
,3340
,6850
,2640
,3080
,2510
,2460
,1890
,1930
,1880
,2270
,1970
,2130
,2120
,2200
,2100
,1960
,2260
,2520
,2270
,2490
,2080
,2290
,2020
,2880
,2340
,2310
,2020
,2810
,1990
,2720
,1960
,2370
,2830
,3220
,6100
,3560
,2190
,1600
,2200
,2680
,2100
,5420
,1710
,4080
,3000
,4180
,5320
,5450
,1250
,2080
,2220
,5750
,2010
,2620
,2660
,2360
,2390
,2230
,2260
,2340
,2720
,2460
,1880
,2580
,2970
,2550
,3240
,2580
,2830
,2550
,2670
,2520
,2600
,2870
,2500
,2550
,2580
,2860
,2630
,2620
,2380
,3260
,2800
,2480
,2610
,3000
,2510
,4980
,2540
,2660
,5190
,1910
,2030
,2890
,1840
,17480
,2070
,2950
,2810
,2930
,2560
,2460
,2530
,2640
,2620
,2630
,2490
,2480
,1230
,1930
,8060
,6450
,3090
,1850
,2920
,1670
,2220
,2670
,2490
,2420
,2540
,2230
,2550
,1660
,18690
,5940
,1100
,2290
,1590
,8530
,6600
,5440
,3590
,2350
,1970
,1900
,730
,7790
,5360
,8910
,5790
,5630
,9460
,4870
,5110
,4910
,5010
,5480
,5510
,9010
,5140
,5190
,4960
,5030
,9710
,9960
,10050
,9440
,5060
,5870
,3620
,6390
,1800
,1650
,7630
,9700
,840
,6850
,10150
,9820
,10390
,10310
,10280
,9120
,10070
,9560
,9920
,11120
,9420
,10020
,750
,4380
,6010
,3710
,4020
,3490
,4110
,4140
,1980
,3430
,3370
,4990
,4350
,6790
,3910
,4450
,4540
,8470
,1500
,3360
,7310
,3000
,740
,1450
,1190
,2700
,2450
,3030
,3700
,5920
,5160
,6880
,6480
,4230
,4390
,7220
,2050
,1890
,2470
,2600
,2500
,2370
,1880
,1980
,2270
,2000
,3150
,2870
,2160
,2780
,1950
,1970
,1990
,2030
,1900
,7650
,1350
,4970
,4670
,2020
,2310
,2370
,2770
,4650
,2470
,1870
,2450
,2180
,2400
,2290
,2230
,2460
,2130
,2050
,2270
,2510
,2480
,3520
,1930
,2300
,2300
,2430
,2300
,2680
,2460
,1900
,2640
,2310
,2200
,4330
,2150
,2270
,2140
,2440
,2340
,1680
,2190
,5170
,1610
,1910
,2110
,2120
,2110
,2320
,2140
,2380
,3730
,4450
,3640
,2260
,1810
,2240
,1980
,4610
,1810
,2220
,1910
,1860
,1850
,2270
,2180
,2560
,2310
,2160
,2160
,2100
,4890
,2410
,1660
,2100
,2300
,2240
,2180
,2230
,2210
,2160
,2840
,4950
,1610
,4370
,2190
,400
,4890
