Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
17/08/2017 12:57:31.417,65,8.1,-3276.8,-90,0.11,0.18,4.148,91,5609.000,65535.000,255,0.005700,0.002360,0,65535,0,65535,1,2,-0.01,0.03,-0.02,0.03,1.01,1.07,24.4,531,255,-128,-128,6553.5,415,422,484
17/08/2017 12:57:32.417,57,8.1,-3276.8,-90,0.06,0.09,4.148,91,5027.000,65535.000,255,0.005700,0.004260,0,65535,0,65535,0,0,-0.02,0.03,-0.02,0.02,1.00,1.08,24.4,531,255,-128,-128,6553.5,415,421,484
17/08/2017 12:57:33.417,53,7.3,-3276.8,-90,0.03,0.10,4.148,91,4436.000,65535.000,255,0.005700,0.005500,0,65535,0,65535,0,0,-0.01,0.03,-0.03,0.18,1.00,1.08,24.4,531,255,-128,-128,6553.5,415,422,484
17/08/2017 12:57:34.417,51,7.3,-3276.8,-90,0.02,0.04,4.147,91,3832.000,65535.000,255,0.005700,0.005260,0,65535,0,65535,0,0,-0.02,0.03,-0.01,0.01,1.01,1.08,24.4,531,255,-128,-128,6553.5,414,421,484
17/08/2017 12:57:35.417,51,6.6,-3276.8,-90,0.01,0.12,4.147,91,3335.000,65535.000,255,0.005200,0.004920,0,65535,0,65535,0,0,-0.01,0.03,-0.19,0.01,1.01,1.08,24.4,531,255,-128,-128,6553.5,414,422,483
17/08/2017 12:57:36.417,50,6.6,-3276.8,-90,0.01,0.02,4.147,91,2864.000,65535.000,255,0.005200,0.004320,0,65535,0,65535,0,0,-0.02,0.03,-0.02,0.01,1.01,1.07,24.4,531,255,-128,-128,6553.5,415,421,484
17/08/2017 12:57:37.417,50,6.9,-3276.8,-90,0.01,0.03,4.147,91,2487.000,65535.000,255,0.005200,0.003880,0,65535,0,65535,0,0,-0.01,0.03,-0.02,0.01,1.01,1.09,24.4,531,255,-128,-128,6553.5,415,421,483
17/08/2017 12:57:38.417,50,6.9,-3276.8,-93,0.11,1.60,4.147,91,2136.000,65535.000,255,0.005200,0.008820,0,65535,0,65535,0,0,-0.51,1.65,-0.14,0.40,-0.18,1.36,24.4,531,255,-128,-128,6553.5,419,428,488
17/08/2017 12:57:39.417,50,7.2,-3276.8,-112,0.63,1.24,4.147,91,1865.000,65535.000,255,0.005200,0.008240,0,65535,0,65535,0,0,0.19,1.16,-0.48,0.22,0.24,1.24,24.4,531,255,-128,-128,6553.5,414,423,484
17/08/2017 12:57:40.417,50,7.2,-3276.8,-113,0.19,0.33,4.147,91,1609.000,65535.000,255,0.005200,0.009400,0,65535,0,65535,0,0,0.19,0.57,-0.37,-0.13,0.69,1.06,24.4,531,255,-128,-128,6553.5,415,416,484
17/08/2017 12:57:41.417,50,7.6,-3276.8,-112,0.11,0.25,4.141,90,1402.000,65535.000,255,0.005200,0.008500,0,65535,0,65535,0,0,0.27,0.56,-0.20,0.03,0.79,1.12,24.4,531,255,-128,-128,6553.5,415,422,484
17/08/2017 12:57:42.417,0,7.6,-3276.8,-112,0.09,0.18,4.138,89,1204.000,65535.000,255,0.000800,0.007400,0,65535,0,65535,0,0,0.28,0.48,-0.10,0.02,0.89,1.01,24.4,531,255,-128,-128,6553.5,414,422,483
17/08/2017 12:57:43.417,0,7.9,-3276.8,-111,0.22,0.93,4.138,89,1049.000,65535.000,255,0.000800,0.010480,0,65535,0,65535,0,0,-0.32,0.51,-0.79,0.66,0.49,1.84,24.4,531,255,-128,-128,6553.5,414,422,484
17/08/2017 12:57:44.417,0,7.9,-3276.8,-105,0.45,0.86,4.138,89,917.000,65535.000,255,0.000800,0.021340,0,65535,0,65535,0,0,-0.32,0.73,-0.80,0.44,0.36,1.56,24.4,531,255,-128,-128,6553.5,414,421,484
17/08/2017 12:57:45.417,0,7.1,-3276.8,-101,0.62,4.80,4.138,89,838.000,65535.000,255,0.000800,0.024420,0,65535,0,65535,0,0,-2.72,0.61,-0.80,4.78,0.22,2.28,24.4,531,255,-128,-128,6553.5,415,422,484
17/08/2017 12:57:46.417,0,7.1,-3276.8,-94,0.33,0.92,4.138,89,771.000,65535.000,255,0.000800,0.019160,0,65535,0,65535,0,0,-1.04,0.19,0.13,0.49,0.67,1.27,24.4,528,255,-128,-128,6553.5,415,422,484
17/08/2017 12:57:47.417,67,6.4,-3276.8,-93,0.33,1.50,4.138,89,680.000,65535.000,255,0.000800,0.019160,0,65535,0,65535,0,1,-0.61,0.62,0.21,1.24,0.27,2.38,24.4,528,255,-128,-128,6553.5,414,421,484
17/08/2017 12:57:48.417,83,6.4,-3276.8,-88,0.70,2.61,4.138,89,590.000,65535.000,255,0.013004,0.020660,1,65535,0,65535,0,2,-0.50,0.74,-0.38,1.61,-2.07,1.21,24.4,528,255,-128,-128,6553.5,415,421,484
17/08/2017 12:57:49.417,91,5.8,-3276.8,-108,0.78,1.87,4.138,89,519.000,65535.000,255,0.013004,0.017660,1,65535,0,65535,1,0,-0.24,1.77,0.13,2.01,-1.12,1.19,24.4,528,255,-128,-128,6553.5,415,422,484
17/08/2017 12:57:50.417,94,5.8,-3276.8,-115,0.94,2.66,4.138,89,447.000,65535.000,255,0.011804,0.020580,1,65535,0,65535,1,1,-1.25,2.01,-0.20,2.86,-2.85,3.34,24.4,528,255,-128,-128,6553.5,416,422,484
17/08/2017 12:57:51.417,96,5.3,-3276.8,-104,0.79,2.19,4.138,89,394.000,65535.000,255,0.011804,0.019340,1,65535,0,65535,1,2,-1.85,1.54,-1.33,2.18,-0.56,2.31,24.4,528,255,-128,-128,6553.5,413,419,484
17/08/2017 12:57:52.417,96,5.3,-3276.8,-116,0.76,2.12,4.138,89,363.000,65535.000,255,0.003744,0.018660,1,65535,0,65535,1,3,-0.73,1.45,-1.66,3.00,-0.32,1.75,24.4,528,255,-128,-128,6553.5,415,422,483
17/08/2017 12:57:53.417,96,4.8,-3276.8,-152,0.76,1.27,4.138,89,331.000,65535.000,255,0.003744,0.014480,1,65535,0,65535,1,4,0.91,1.03,-0.79,0.14,-0.20,0.13,24.4,528,255,-128,-128,6553.5,406,406,481
17/08/2017 12:57:54.417,96,4.8,-3276.8,-169,0.47,1.02,4.137,89,307.000,65535.000,255,0.002684,0.013540,1,65535,0,65535,1,5,0.22,1.44,-0.73,0.91,-0.34,0.21,24.4,528,255,-128,-128,6553.5,415,421,484
17/08/2017 12:57:55.417,95,4.5,-3276.8,174,0.31,0.51,4.136,89,274.000,65535.000,255,0.002684,0.010380,1,65535,0,65535,1,6,0.67,1.24,-0.13,0.38,-0.46,0.62,24.4,528,255,-128,-128,6553.5,415,422,484
17/08/2017 12:57:56.417,95,4.5,-3276.8,173,0.09,0.12,4.136,89,274.000,65535.000,255,0.053680,0.007320,1,65535,0,65535,1,7,0.90,0.97,0.01,0.14,-0.16,-0.08,24.4,528,255,-128,-128,6553.5,415,422,484
17/08/2017 12:57:57.417,95,4.2,-3276.8,170,0.06,0.24,4.136,89,250.000,65535.000,255,0.053680,0.009500,1,65535,0,65535,1,8,0.80,1.10,-0.14,0.27,-0.19,0.00,24.4,531,255,-128,-128,6553.5,415,422,485
17/08/2017 12:57:58.417,95,4.2,-3276.8,172,0.17,0.43,4.136,89,225.000,65535.000,255,0.053680,0.015480,1,65535,0,65535,0,0,0.65,1.12,-0.21,0.54,-0.22,0.12,24.4,531,255,-128,-128,6553.5,415,422,484
17/08/2017 12:57:59.417,95,3.9,-3276.8,170,0.18,0.36,4.136,89,210.000,65535.000,255,0.053680,0.010720,1,65535,0,65535,0,0,0.69,1.19,-0.03,0.42,-0.26,0.21,24.4,531,255,-128,-128,6553.5,416,425,485
