Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
09/08/2017 13:04:16.428,65,8.1,-3276.8,-95,0.18,0.79,4.157,92,5380.000,65535.000,255,0.000000,0.008760,0,65535,0,65535,1,2,-0.27,0.22,-0.19,0.46,0.63,1.83,24.3,531,255,-128,-128,6553.5,415,422,484
09/08/2017 13:04:17.428,65,8.1,-3276.8,-114,0.84,2.15,4.157,92,4826.000,65535.000,255,0.000000,0.025460,0,65535,0,65535,0,0,-0.09,1.16,-0.26,0.77,-1.28,1.13,24.3,528,255,-128,-128,6553.5,415,423,484
09/08/2017 13:04:18.428,65,7.3,-3276.8,-132,0.75,1.37,4.157,92,4253.000,65535.000,255,0.023420,0.033140,0,65535,0,65535,0,1,0.40,0.98,0.34,0.78,-0.93,0.62,24.3,528,255,-128,-128,6553.5,415,421,484
09/08/2017 13:04:19.428,65,7.3,-3276.8,-144,0.45,1.01,4.157,92,3666.000,65535.000,255,0.023420,0.021260,0,65535,0,65535,0,2,0.56,1.27,-0.22,0.71,-0.62,0.93,24.3,528,255,-128,-128,6553.5,422,426,490
09/08/2017 13:04:20.428,60,7.6,-3276.8,-159,0.39,0.81,4.157,92,3205.000,65535.000,255,0.023420,0.014880,0,65535,0,65535,1,0,0.86,1.19,-0.04,0.56,-0.36,0.71,24.3,528,255,-128,-128,6553.5,415,422,484
09/08/2017 13:04:21.428,54,7.6,-3276.8,-166,0.20,0.54,4.157,92,2824.000,65535.000,255,0.023420,0.008260,0,65535,0,65535,1,1,0.78,1.16,-0.25,0.83,-0.27,0.71,24.3,528,255,-128,-128,6553.5,414,422,484
09/08/2017 13:04:22.428,52,7.8,-3276.8,-168,0.11,0.27,4.157,92,2487.000,65535.000,255,0.023420,0.010360,0,65535,0,65535,0,0,0.92,1.02,-0.20,0.22,0.12,0.24,24.3,531,255,-128,-128,6553.5,414,422,483
09/08/2017 13:04:23.428,51,7.8,-3276.8,-158,0.85,3.06,4.157,92,2158.000,65535.000,255,0.023420,0.021840,0,65535,0,65535,0,0,-1.09,3.49,-4.24,0.49,-1.06,1.77,24.3,528,255,-128,-128,6553.5,415,422,484
09/08/2017 13:04:24.428,42,8.2,-3276.8,-131,0.97,2.36,4.157,92,1926.000,65535.000,255,0.023420,0.020100,0,65535,0,65535,0,1,-1.65,1.55,-1.53,-0.01,-1.16,0.81,24.3,528,255,-128,-128,6553.5,412,418,482
09/08/2017 13:04:25.428,39,8.2,-3276.8,-109,0.53,1.12,4.157,92,1682.000,65535.000,255,0.023420,0.019020,0,65535,0,65535,0,2,-1.01,0.57,-1.55,-0.43,-0.36,0.54,24.3,528,255,-128,-128,6553.5,421,433,486
09/08/2017 13:04:26.428,39,8.5,-3276.8,-121,0.58,1.83,4.155,92,1473.000,65535.000,255,0.023420,0.019020,0,65535,0,65535,0,3,-0.21,1.48,-1.89,1.45,-0.61,1.18,24.3,528,255,-128,-128,6553.5,419,431,495
09/08/2017 13:04:27.428,40,8.5,-3276.8,-152,0.86,2.93,4.155,92,1293.000,65535.000,255,0.023420,0.018320,0,65535,0,65535,3,0,-1.31,2.34,-1.63,2.13,-1.30,0.30,24.3,528,255,-128,-128,6553.5,415,423,483
09/08/2017 13:04:28.428,40,8.9,-3276.8,-164,0.34,0.92,4.154,92,1256.000,65535.000,255,0.023420,0.010580,0,65535,0,65535,3,1,0.84,1.12,-0.50,0.60,-0.18,0.33,24.3,528,255,-128,-128,6553.5,416,412,465
09/08/2017 13:04:29.428,40,8.9,-3276.8,-166,0.15,0.20,4.154,92,1236.000,65535.000,255,0.023420,0.005300,0,65535,0,65535,3,2,0.92,0.97,-0.15,-0.07,0.18,0.21,24.3,528,255,-128,-128,6553.5,415,422,485
09/08/2017 13:04:30.428,40,9.1,-3276.8,-167,0.10,0.27,4.154,92,1119.000,65535.000,255,0.023420,0.008040,0,65535,0,65535,3,3,0.90,0.97,-0.18,0.20,0.12,0.20,24.3,528,255,-128,-128,6553.5,414,421,484
09/08/2017 13:04:31.428,40,9.1,-3276.8,-168,0.06,0.15,4.154,92,969.000,65535.000,255,0.023420,0.008040,0,65535,0,65535,0,0,0.84,1.08,-0.25,0.02,0.14,0.25,24.3,531,255,-128,-128,6553.5,414,422,484
09/08/2017 13:04:32.428,41,9.3,-3276.8,-169,0.21,0.69,4.154,92,917.000,65535.000,255,0.023420,0.009420,0,65535,0,65535,0,0,0.59,1.32,-0.87,0.43,-0.10,0.22,24.3,528,255,-128,-128,6553.5,414,422,484
09/08/2017 13:04:33.428,41,9.3,-3276.8,-176,0.42,1.00,4.154,92,850.000,65535.000,255,0.023420,0.011180,0,65535,0,65535,0,0,0.44,1.48,-0.95,0.75,-0.86,0.72,24.3,528,255,-128,-128,6553.5,422,436,488
09/08/2017 13:04:34.428,40,9.4,-3276.8,-179,0.21,0.71,4.154,92,802.000,65535.000,255,0.023420,0.008020,0,65535,0,65535,0,1,0.31,1.74,-0.19,0.22,-0.33,0.32,24.3,528,255,-128,-128,6553.5,414,422,484
09/08/2017 13:04:35.428,40,9.4,-3276.8,-179,0.18,0.63,4.154,92,708.000,65535.000,255,0.023420,0.004000,0,65535,0,65535,1,0,0.57,1.31,-0.55,0.36,-0.25,0.26,24.3,528,255,-128,-128,6553.5,408,425,458
09/08/2017 13:04:36.428,41,9.5,-3276.8,166,0.43,0.61,4.154,92,630.000,65535.000,255,0.023420,0.002200,0,65535,0,65535,1,1,0.53,0.97,-0.75,-0.03,-0.26,0.16,24.3,528,255,-128,-128,6553.5,414,422,484
09/08/2017 13:04:37.428,41,9.5,-3276.8,165,0.38,0.62,4.154,92,589.000,65535.000,255,0.023420,0.001280,0,65535,0,65535,1,2,0.71,1.46,-0.53,0.20,-0.13,0.20,24.3,528,255,-128,-128,6553.5,414,421,484
09/08/2017 13:04:38.428,41,9.6,-3276.8,173,0.20,0.39,4.154,92,529.000,65535.000,255,0.002120,0.000860,0,65535,0,65535,1,3,0.86,1.01,-0.18,0.28,-0.15,0.03,24.3,528,255,-128,-128,6553.5,415,422,484
09/08/2017 13:04:39.428,40,9.6,-3276.8,176,0.08,0.18,4.153,92,463.000,65535.000,255,0.002120,0.000560,6,65535,0,65535,1,4,0.92,1.02,-0.09,0.04,-0.15,0.19,24.3,528,255,-128,-128,6553.5,415,422,483
09/08/2017 13:04:40.428,41,9.7,-3276.8,-177,0.12,0.15,4.152,92,407.000,65535.000,255,0.002020,0.000400,5,65535,0,65535,1,5,0.93,0.97,-0.01,0.03,0.09,0.20,24.3,528,255,-128,-128,6553.5,415,422,484
09/08/2017 13:04:41.428,41,9.7,-3276.8,-174,0.07,0.10,4.152,92,352.000,65535.000,255,0.002020,0.000240,5,65535,0,65535,1,6,0.93,0.97,-0.01,0.03,0.09,0.20,24.3,528,255,-128,-128,6553.5,415,421,484
