Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
23/08/2017 13:00:40.448,52,8.1,-3276.8,-91,0.12,0.19,4.122,87,5237.000,65535.000,255,0.006640,0.002600,0,65535,0,65535,0,0,0.00,0.15,0.03,0.16,1.00,1.09,24.9,531,255,-128,-128,6553.5,414,421,484
23/08/2017 13:00:41.448,51,8.1,-3276.8,-93,0.06,0.09,4.120,86,4706.000,65535.000,255,0.006640,0.002800,0,65535,0,65535,0,0,0.03,0.10,0.09,0.16,0.98,1.07,24.9,531,255,-128,-128,6553.5,398,411,467
23/08/2017 13:00:42.448,50,7.3,-3276.8,-93,0.04,0.07,4.119,86,4152.000,65535.000,255,0.003740,0.003080,0,65535,0,65535,0,0,0.04,0.12,0.09,0.18,0.98,1.06,24.9,531,255,-128,-128,6553.5,415,421,483
23/08/2017 13:00:43.448,50,7.3,-3276.8,-93,0.02,0.06,4.119,86,3587.000,65535.000,255,0.003740,0.004060,0,65535,0,65535,0,0,0.02,0.12,0.06,0.18,0.96,1.06,24.9,531,255,-128,-128,6553.5,415,422,484
23/08/2017 13:00:44.448,50,6.6,-3276.8,-93,0.02,0.06,4.119,86,3121.000,65535.000,255,0.003740,0.003640,0,65535,0,65535,0,0,0.01,0.10,0.09,0.19,1.00,1.07,24.9,531,255,-128,-128,6553.5,415,421,484
23/08/2017 13:00:45.448,50,6.6,-3276.8,-93,0.02,0.04,4.119,86,2680.000,65535.000,255,0.003740,0.006960,0,65535,0,65535,0,0,0.02,0.10,0.12,0.19,0.98,1.07,24.9,531,255,-128,-128,6553.5,414,421,484
23/08/2017 13:00:46.448,50,5.9,-3276.8,-95,0.14,1.49,4.119,86,2329.000,65535.000,255,0.003740,0.020280,0,65535,0,65535,0,0,-0.42,1.49,-0.13,0.78,0.30,1.73,24.9,531,255,-128,-128,6553.5,406,419,473
23/08/2017 13:00:47.448,50,5.9,-3276.8,-104,0.60,1.26,4.119,86,2009.000,65535.000,255,0.003740,0.027560,0,65535,0,65535,0,0,-0.13,1.32,-0.32,0.80,0.08,1.22,24.9,531,255,-128,-128,6553.5,414,421,484
23/08/2017 13:00:48.448,0,5.3,-3276.8,-101,0.35,0.77,4.119,86,1748.000,65535.000,255,0.000800,0.031080,0,65535,0,65535,0,0,-0.38,0.97,-0.60,0.28,0.39,1.67,24.9,531,255,-128,-128,6553.5,415,421,484
23/08/2017 13:00:49.448,65,5.3,-3276.8,-119,0.65,1.57,4.119,86,1507.000,65535.000,255,0.000800,0.039980,0,65535,0,65535,0,1,0.12,1.46,-0.45,0.74,-0.34,1.46,24.9,528,255,-128,-128,6553.5,416,421,484
