Time,BreathingWaveform
23/08/2017 13:00:40.448,6505108
23/08/2017 13:00:40.488,6505266
23/08/2017 13:00:40.528,6505108
23/08/2017 13:00:40.568,6505108
23/08/2017 13:00:40.608,6505108
23/08/2017 13:00:40.648,6504215
23/08/2017 13:00:40.688,6504793
23/08/2017 13:00:40.728,6503637
23/08/2017 13:00:40.768,6504267
23/08/2017 13:00:40.808,6503899
23/08/2017 13:00:40.848,6502848
23/08/2017 13:00:40.888,6503584
23/08/2017 13:00:40.928,6502953
23/08/2017 13:00:40.968,6502743
23/08/2017 13:00:41.008,6502795
23/08/2017 13:00:41.048,6502269
23/08/2017 13:00:41.088,6502480
23/08/2017 13:00:41.128,6501744
23/08/2017 13:00:41.168,6501323
23/08/2017 13:00:41.208,6501691
23/08/2017 13:00:41.248,6501691
23/08/2017 13:00:41.288,6501271
23/08/2017 13:00:41.328,6500324
23/08/2017 13:00:41.368,6500062
23/08/2017 13:00:41.408,6500430
23/08/2017 13:00:41.448,6500167
23/08/2017 13:00:41.488,6500167
23/08/2017 13:00:41.528,6499851
23/08/2017 13:00:41.568,6499588
23/08/2017 13:00:41.608,6500114
23/08/2017 13:00:41.648,6499010
23/08/2017 13:00:41.688,6499431
23/08/2017 13:00:41.728,6499431
23/08/2017 13:00:41.768,6499641
23/08/2017 13:00:41.808,6498432
23/08/2017 13:00:41.848,6498800
23/08/2017 13:00:41.888,6498327
23/08/2017 13:00:41.928,6498800
23/08/2017 13:00:41.968,6498379
23/08/2017 13:00:42.008,6498432
23/08/2017 13:00:42.048,6497643
23/08/2017 13:00:42.088,6498117
23/08/2017 13:00:42.128,6497381
23/08/2017 13:00:42.168,6497170
23/08/2017 13:00:42.208,6497538
23/08/2017 13:00:42.248,6496855
23/08/2017 13:00:42.288,6497696
23/08/2017 13:00:42.328,6496592
23/08/2017 13:00:42.368,6497538
23/08/2017 13:00:42.408,6497170
23/08/2017 13:00:42.448,6496329
23/08/2017 13:00:42.488,6496381
23/08/2017 13:00:42.528,6496644
23/08/2017 13:00:42.568,6496276
23/08/2017 13:00:42.608,6496329
23/08/2017 13:00:42.648,6495646
23/08/2017 13:00:42.688,6495751
23/08/2017 13:00:42.728,6494804
23/08/2017 13:00:42.768,6495698
23/08/2017 13:00:42.808,6495330
23/08/2017 13:00:42.848,6494962
23/08/2017 13:00:42.888,6495856
23/08/2017 13:00:42.928,6495015
23/08/2017 13:00:42.968,6494962
23/08/2017 13:00:43.008,6495225
23/08/2017 13:00:43.048,6494752
23/08/2017 13:00:43.088,6495330
23/08/2017 13:00:43.128,6494647
23/08/2017 13:00:43.168,6495278
23/08/2017 13:00:43.208,6494226
23/08/2017 13:00:43.248,6494647
23/08/2017 13:00:43.288,6494647
23/08/2017 13:00:43.328,6493911
23/08/2017 13:00:43.368,6494857
23/08/2017 13:00:43.408,6494857
23/08/2017 13:00:43.448,6493701
23/08/2017 13:00:43.488,6494121
23/08/2017 13:00:43.528,6493175
23/08/2017 13:00:43.568,6493648
23/08/2017 13:00:43.608,6493543
23/08/2017 13:00:43.648,6493438
23/08/2017 13:00:43.688,6494016
23/08/2017 13:00:43.728,6492491
23/08/2017 13:00:43.768,6493543
23/08/2017 13:00:43.808,6492912
23/08/2017 13:00:43.848,6493648
23/08/2017 13:00:43.888,6493543
23/08/2017 13:00:43.928,6492386
23/08/2017 13:00:43.968,6491755
23/08/2017 13:00:44.008,6491335
23/08/2017 13:00:44.048,6491020
23/08/2017 13:00:44.088,6491282
23/08/2017 13:00:44.128,6491282
23/08/2017 13:00:44.168,6491598
23/08/2017 13:00:44.208,6491335
23/08/2017 13:00:44.248,6490809
23/08/2017 13:00:44.288,6490914
23/08/2017 13:00:44.328,6491282
23/08/2017 13:00:44.368,6490546
23/08/2017 13:00:44.408,6490546
23/08/2017 13:00:44.448,6490336
23/08/2017 13:00:44.488,6490546
23/08/2017 13:00:44.528,6489810
23/08/2017 13:00:44.568,6490862
23/08/2017 13:00:44.608,6490546
23/08/2017 13:00:44.648,6489652
23/08/2017 13:00:44.688,6490020
23/08/2017 13:00:44.728,6490073
23/08/2017 13:00:44.768,6490704
23/08/2017 13:00:44.808,6489968
23/08/2017 13:00:44.848,6489232
23/08/2017 13:00:44.888,6490178
23/08/2017 13:00:44.928,6489495
23/08/2017 13:00:44.968,6489284
23/08/2017 13:00:45.008,6489179
23/08/2017 13:00:45.048,6489810
23/08/2017 13:00:45.088,6489495
23/08/2017 13:00:45.128,6488969
23/08/2017 13:00:45.168,6488969
23/08/2017 13:00:45.208,6489547
23/08/2017 13:00:45.248,6489074
23/08/2017 13:00:45.288,6488969
23/08/2017 13:00:45.328,6488706
23/08/2017 13:00:45.368,6489547
23/08/2017 13:00:45.408,6488654
23/08/2017 13:00:45.448,6488864
23/08/2017 13:00:45.488,6489337
23/08/2017 13:00:45.528,6488391
23/08/2017 13:00:45.568,6489127
23/08/2017 13:00:45.608,6488391
23/08/2017 13:00:45.648,6488759
23/08/2017 13:00:45.688,6488969
23/08/2017 13:00:45.728,6488286
23/08/2017 13:00:45.768,6487655
23/08/2017 13:00:45.808,6488549
23/08/2017 13:00:45.848,6488391
23/08/2017 13:00:45.888,6488128
23/08/2017 13:00:45.928,6488128
23/08/2017 13:00:45.968,6487918
23/08/2017 13:00:46.008,6487707
23/08/2017 13:00:46.048,6487813
23/08/2017 13:00:46.088,6487865
23/08/2017 13:00:46.128,6487182
23/08/2017 13:00:46.168,6487813
23/08/2017 13:00:46.208,6487234
23/08/2017 13:00:46.248,6488128
23/08/2017 13:00:46.288,6488128
23/08/2017 13:00:46.328,6487234
23/08/2017 13:00:46.368,6487182
23/08/2017 13:00:46.408,6487813
23/08/2017 13:00:46.448,6486971
23/08/2017 13:00:46.488,6487182
23/08/2017 13:00:46.528,6487129
23/08/2017 13:00:46.568,6487339
23/08/2017 13:00:46.608,6494752
23/08/2017 13:00:46.648,6509524
23/08/2017 13:00:46.688,6532182
23/08/2017 13:00:46.728,6534600
23/08/2017 13:00:46.768,6541540
23/08/2017 13:00:46.808,6542328
23/08/2017 13:00:46.848,6520564
23/08/2017 13:00:46.888,6521826
23/08/2017 13:00:46.928,6529553
23/08/2017 13:00:46.968,6537755
23/08/2017 13:00:47.008,6544641
23/08/2017 13:00:47.048,6548531
23/08/2017 13:00:47.088,6533023
23/08/2017 13:00:47.128,6514781
23/08/2017 13:00:47.168,6526399
23/08/2017 13:00:47.208,6532392
23/08/2017 13:00:47.248,6528134
23/08/2017 13:00:47.288,6518461
23/08/2017 13:00:47.328,6509892
23/08/2017 13:00:47.368,6507421
