Time,BreathingWaveform
24/08/2017 15:14:33.418,6614876
24/08/2017 15:14:33.458,6613509
24/08/2017 15:14:33.498,6613982
24/08/2017 15:14:33.538,6613982
24/08/2017 15:14:33.578,6613982
24/08/2017 15:14:33.618,6613982
24/08/2017 15:14:33.658,6614350
24/08/2017 15:14:33.698,6613929
24/08/2017 15:14:33.738,6614455
24/08/2017 15:14:33.778,6612563
24/08/2017 15:14:33.818,6613456
24/08/2017 15:14:33.858,6612457
24/08/2017 15:14:33.898,6612457
24/08/2017 15:14:33.938,6612247
24/08/2017 15:14:33.978,6610933
24/08/2017 15:14:34.018,6611353
24/08/2017 15:14:34.058,6611196
24/08/2017 15:14:34.098,6610250
24/08/2017 15:14:34.138,6609671
24/08/2017 15:14:34.178,6609987
24/08/2017 15:14:34.218,6609882
24/08/2017 15:14:34.258,6608988
24/08/2017 15:14:34.298,6608883
24/08/2017 15:14:34.338,6608725
24/08/2017 15:14:34.378,6608147
24/08/2017 15:14:34.418,6607569
24/08/2017 15:14:34.458,6607043
24/08/2017 15:14:34.498,6606780
24/08/2017 15:14:34.538,6606517
24/08/2017 15:14:34.578,6606254
24/08/2017 15:14:34.618,6606201
24/08/2017 15:14:34.658,6605413
24/08/2017 15:14:34.698,6605676
24/08/2017 15:14:34.738,6605413
24/08/2017 15:14:34.778,6605360
24/08/2017 15:14:34.818,6604309
24/08/2017 15:14:34.858,6605360
24/08/2017 15:14:34.898,6605150
24/08/2017 15:14:34.938,6604782
24/08/2017 15:14:34.978,6605203
24/08/2017 15:14:35.018,6604992
24/08/2017 15:14:35.058,6604992
24/08/2017 15:14:35.098,6604309
24/08/2017 15:14:35.138,6604677
24/08/2017 15:14:35.178,6604467
24/08/2017 15:14:35.218,6604572
24/08/2017 15:14:35.258,6604256
24/08/2017 15:14:35.298,6604572
24/08/2017 15:14:35.338,6603994
24/08/2017 15:14:35.378,6604151
24/08/2017 15:14:35.418,6603521
24/08/2017 15:14:35.458,6603310
24/08/2017 15:14:35.498,6603678
24/08/2017 15:14:35.538,6602995
24/08/2017 15:14:35.578,6603941
24/08/2017 15:14:35.618,6603153
24/08/2017 15:14:35.658,6603521
24/08/2017 15:14:35.698,6603521
24/08/2017 15:14:35.738,6602679
24/08/2017 15:14:35.778,6602890
24/08/2017 15:14:35.818,6602785
24/08/2017 15:14:35.858,6602154
24/08/2017 15:14:35.898,6602890
24/08/2017 15:14:35.938,6601838
24/08/2017 15:14:35.978,6602732
24/08/2017 15:14:36.018,6601996
24/08/2017 15:14:36.058,6602469
24/08/2017 15:14:36.098,6602049
24/08/2017 15:14:36.138,6602049
24/08/2017 15:14:36.178,6602101
24/08/2017 15:14:36.218,6601733
24/08/2017 15:14:36.258,6601733
24/08/2017 15:14:36.298,6601891
24/08/2017 15:14:36.338,6601102
24/08/2017 15:14:36.378,6601786
24/08/2017 15:14:36.418,6601365
24/08/2017 15:14:36.458,6601576
24/08/2017 15:14:36.498,6600261
24/08/2017 15:14:36.538,6600419
24/08/2017 15:14:36.578,6600261
24/08/2017 15:14:36.618,6600682
24/08/2017 15:14:36.658,6600576
24/08/2017 15:14:36.698,6600314
24/08/2017 15:14:36.738,6600314
24/08/2017 15:14:36.778,6599893
24/08/2017 15:14:36.818,6600156
24/08/2017 15:14:36.858,6600366
24/08/2017 15:14:36.898,6599683
24/08/2017 15:14:36.938,6599578
24/08/2017 15:14:36.978,6599315
24/08/2017 15:14:37.018,6600156
24/08/2017 15:14:37.058,6599157
24/08/2017 15:14:37.098,6599104
24/08/2017 15:14:37.138,6599052
24/08/2017 15:14:37.178,6598684
24/08/2017 15:14:37.218,6599052
24/08/2017 15:14:37.258,6599367
24/08/2017 15:14:37.298,6598579
24/08/2017 15:14:37.338,6598474
24/08/2017 15:14:37.378,6598474
24/08/2017 15:14:37.418,6598053
24/08/2017 15:14:37.458,6598316
24/08/2017 15:14:37.498,6598842
24/08/2017 15:14:37.538,6598369
24/08/2017 15:14:37.578,6598158
24/08/2017 15:14:37.618,6598158
24/08/2017 15:14:37.658,6597895
24/08/2017 15:14:37.698,6598053
24/08/2017 15:14:37.738,6597948
24/08/2017 15:14:37.778,6597790
24/08/2017 15:14:37.818,6597475
24/08/2017 15:14:37.858,6597738
24/08/2017 15:14:37.898,6597685
24/08/2017 15:14:37.938,6597422
24/08/2017 15:14:37.978,6597265
24/08/2017 15:14:38.018,6596318
24/08/2017 15:14:38.058,6596371
24/08/2017 15:14:38.098,6596791
24/08/2017 15:14:38.138,6596318
24/08/2017 15:14:38.178,6595688
24/08/2017 15:14:38.218,6596266
24/08/2017 15:14:38.258,6596318
24/08/2017 15:14:38.298,6595740
24/08/2017 15:14:38.338,6595320
24/08/2017 15:14:38.378,6595635
24/08/2017 15:14:38.418,6595267
24/08/2017 15:14:38.458,6595530
24/08/2017 15:14:38.498,6595267
24/08/2017 15:14:38.538,6595530
24/08/2017 15:14:38.578,6594426
24/08/2017 15:14:38.618,6594163
24/08/2017 15:14:38.658,6594215
24/08/2017 15:14:38.698,6594584
24/08/2017 15:14:38.738,6594531
24/08/2017 15:14:38.778,6594636
24/08/2017 15:14:38.818,6594899
24/08/2017 15:14:38.858,6593742
24/08/2017 15:14:38.898,6593427
24/08/2017 15:14:38.938,6593900
24/08/2017 15:14:38.978,6594163
24/08/2017 15:14:39.018,6594005
24/08/2017 15:14:39.058,6594636
24/08/2017 15:14:39.098,6593952
24/08/2017 15:14:39.138,6593847
24/08/2017 15:14:39.178,6592796
24/08/2017 15:14:39.218,6592428
24/08/2017 15:14:39.258,6592218
24/08/2017 15:14:39.298,6592323
24/08/2017 15:14:39.338,6592481
24/08/2017 15:14:39.378,6592323
24/08/2017 15:14:39.418,6592218
24/08/2017 15:14:39.458,6592007
24/08/2017 15:14:39.498,6591797
24/08/2017 15:14:39.538,6591902
24/08/2017 15:14:39.578,6590798
24/08/2017 15:14:39.618,6590693
24/08/2017 15:14:39.658,6590956
24/08/2017 15:14:39.698,6591009
24/08/2017 15:14:39.738,6590851
24/08/2017 15:14:39.778,6590693
24/08/2017 15:14:39.818,6591324
24/08/2017 15:14:39.858,6592060
24/08/2017 15:14:39.898,6591009
24/08/2017 15:14:39.938,6591166
24/08/2017 15:14:39.978,6589694
24/08/2017 15:14:40.018,6589274
24/08/2017 15:14:40.058,6589011
24/08/2017 15:14:40.098,6589274
24/08/2017 15:14:40.138,6589169
24/08/2017 15:14:40.178,6589327
