0,Numpad0,16:00:58.712
1,Numpad0,16:00:58.823
0,S,16:01:03.191
0,E,16:01:03.263
1,S,16:01:03.351
1,E,16:01:03.407
0,N,16:01:03.447
0,S,16:01:03.535
1,N,16:01:03.567
0,E,16:01:03.639
1,S,16:01:03.679
0,Space,16:01:03.743
1,E,16:01:03.769
1,Space,16:01:03.855
0,B,16:01:04.095
1,B,16:01:04.199
0,E,16:01:04.303
0,T,16:01:04.415
1,E,16:01:04.431
1,T,16:01:04.479
0,T,16:01:04.559
1,T,16:01:04.663
0,E,16:01:04.675
0,R,16:01:04.775
1,E,16:01:04.831
1,R,16:01:04.871
0,B,16:01:06.175
1,B,16:01:06.279
0,Back,16:01:06.503
0,Space,16:01:06.623
1,Back,16:01:06.638
1,Space,16:01:06.743
0,B,16:01:06.757
1,B,16:01:06.863
0,E,16:01:06.967
0,G,16:01:07.079
1,E,16:01:07.094
1,G,16:01:07.231
0,I,16:01:07.287
0,N,16:01:07.327
0,Space,16:01:07.439
1,I,16:01:07.459
1,N,16:01:07.479
1,Space,16:01:07.551
0,D,16:01:07.583
0,E,16:01:07.663
1,D,16:01:07.679
0,C,16:01:07.775
1,E,16:01:07.831
1,C,16:01:07.895
0,I,16:01:07.911
0,D,16:01:08.031
1,I,16:01:08.056
0,E,16:01:08.111
1,D,16:01:08.159
0,Space,16:01:08.215
1,E,16:01:08.247
1,Space,16:01:08.343
0,G,16:01:08.391
0,A,16:01:08.487
1,G,16:01:08.527
0,M,16:01:08.615
1,A,16:01:08.647
0,E,16:01:08.719
1,M,16:01:08.744
0,Space,16:01:08.815
1,E,16:01:08.855
0,A,16:01:08.919
1,Space,16:01:08.959
0,C,16:01:09.023
1,A,16:01:09.083
1,C,16:01:09.111
0,C,16:01:09.200
1,C,16:01:09.287
0,O,16:01:09.303
1,O,16:01:09.431
0,R,16:01:09.442
1,R,16:01:09.551
0,D,16:01:09.639
0,I,16:01:09.743
1,D,16:01:09.767
0,N,16:01:09.823
1,I,16:01:09.879
0,G,16:01:09.927
1,N,16:01:09.959
0,Space,16:01:10.031
1,G,16:01:10.047
1,Space,16:01:10.167
0,H,16:01:10.207
0,O,16:01:10.279
0,P,16:01:10.335
1,H,16:01:10.383
1,O,16:01:10.400
1,P,16:01:10.487
0,E,16:01:10.504
0,Space,16:01:10.591
1,E,16:01:10.632
1,Space,16:01:10.711
0,A,16:01:10.751
1,A,16:01:10.871
0,B,16:01:11.079
0,O,16:01:11.183
1,B,16:01:11.207
