Time,BreathingWaveform
10/08/2017 14:05:52.410,6859907
10/08/2017 14:05:52.450,6858120
10/08/2017 14:05:52.490,6858120
10/08/2017 14:05:52.530,6857962
10/08/2017 14:05:52.570,6857962
10/08/2017 14:05:52.610,6857699
10/08/2017 14:05:52.650,6857279
10/08/2017 14:05:52.690,6857542
10/08/2017 14:05:52.730,6857857
10/08/2017 14:05:52.770,6857699
10/08/2017 14:05:52.810,6857489
10/08/2017 14:05:52.850,6857489
10/08/2017 14:05:52.890,6856595
10/08/2017 14:05:52.930,6856175
10/08/2017 14:05:52.970,6857594
10/08/2017 14:05:53.010,6858120
10/08/2017 14:05:53.050,6858540
10/08/2017 14:05:53.090,6857489
10/08/2017 14:05:53.130,6857436
10/08/2017 14:05:53.170,6857174
10/08/2017 14:05:53.210,6856175
10/08/2017 14:05:53.250,6855965
10/08/2017 14:05:53.290,6855176
10/08/2017 14:05:53.330,6855229
10/08/2017 14:05:53.370,6856017
10/08/2017 14:05:53.410,6855071
10/08/2017 14:05:53.450,6855386
10/08/2017 14:05:53.490,6855071
10/08/2017 14:05:53.530,6854861
10/08/2017 14:05:53.570,6854598
10/08/2017 14:05:53.610,6855334
10/08/2017 14:05:53.650,6855176
10/08/2017 14:05:53.690,6854703
10/08/2017 14:05:53.730,6854756
10/08/2017 14:05:53.770,6855334
10/08/2017 14:05:53.810,6854913
10/08/2017 14:05:53.850,6854493
10/08/2017 14:05:53.890,6854545
10/08/2017 14:05:53.930,6853809
10/08/2017 14:05:53.970,6854598
10/08/2017 14:05:54.010,6853914
10/08/2017 14:05:54.050,6854966
10/08/2017 14:05:54.090,6855439
10/08/2017 14:05:54.130,6854493
10/08/2017 14:05:54.170,6854650
10/08/2017 14:05:54.210,6854808
10/08/2017 14:05:54.250,6854703
10/08/2017 14:05:54.290,6854650
10/08/2017 14:05:54.330,6854545
10/08/2017 14:05:54.370,6854808
10/08/2017 14:05:54.410,6854282
10/08/2017 14:05:54.450,6854808
10/08/2017 14:05:54.490,6854703
10/08/2017 14:05:54.530,6854388
10/08/2017 14:05:54.570,6854598
10/08/2017 14:05:54.610,6854335
10/08/2017 14:05:54.650,6853546
10/08/2017 14:05:54.690,6853283
10/08/2017 14:05:54.730,6852547
10/08/2017 14:05:54.770,6852600
10/08/2017 14:05:54.810,6853336
10/08/2017 14:05:54.850,6853967
10/08/2017 14:05:54.890,6853914
10/08/2017 14:05:54.930,6853073
10/08/2017 14:05:54.970,6852652
10/08/2017 14:05:55.010,6852127
10/08/2017 14:05:55.050,6851338
10/08/2017 14:05:55.090,6851969
10/08/2017 14:05:55.130,6851706
10/08/2017 14:05:55.170,6851286
10/08/2017 14:05:55.210,6851654
10/08/2017 14:05:55.250,6852547
10/08/2017 14:05:55.290,6851443
10/08/2017 14:05:55.330,6851181
10/08/2017 14:05:55.370,6850813
10/08/2017 14:05:55.410,6850234
10/08/2017 14:05:55.450,6850024
10/08/2017 14:05:55.490,6850392
10/08/2017 14:05:55.530,6849919
10/08/2017 14:05:55.570,6848762
10/08/2017 14:05:55.610,6848657
10/08/2017 14:05:55.650,6848762
10/08/2017 14:05:55.690,6849025
10/08/2017 14:05:55.730,6848447
10/08/2017 14:05:55.770,6848079
10/08/2017 14:05:55.810,6847500
10/08/2017 14:05:55.850,6847711
10/08/2017 14:05:55.890,6847290
10/08/2017 14:05:55.930,6846975
10/08/2017 14:05:55.970,6846344
10/08/2017 14:05:56.010,6846975
10/08/2017 14:05:56.050,6848342
10/08/2017 14:05:56.090,6846922
10/08/2017 14:05:56.130,6846870
10/08/2017 14:05:56.170,6847080
10/08/2017 14:05:56.210,6847290
10/08/2017 14:05:56.250,6846134
10/08/2017 14:05:56.290,6846239
10/08/2017 14:05:56.330,6846554
10/08/2017 14:05:56.370,6846765
10/08/2017 14:05:56.410,6846186
10/08/2017 14:05:56.450,6846081
10/08/2017 14:05:56.490,6846712
10/08/2017 14:05:56.530,6846186
10/08/2017 14:05:56.570,6845766
10/08/2017 14:05:56.610,6846659
10/08/2017 14:05:56.650,6846186
