Time,RtoR
,697
,688
,675
,651
,664
,684
,720
,705
,705
,712
,715
,687
,685
,694
,699
,702
,681
,684
,705
,730
,752
,731
,722
,711
,713
,707
,700
,722
,727
,759
,759
,788
,825
,837
,799
,750
,754
,738
,718
,720
,711
,684
,698
,712
,741
,732
,766
,808
,823
,781
,808
,590
,219
,757
,758
,748
,716
,739
,735
,742
,770
,775
,733
,764
,759
,754
,719
,727
,729
,705
,714
,721
,716
,700
,713
,719
,720
,701
,735
,760
,711
,704
,730
,725
,717
,706
,694
,675
,681
,668
,663
,676
,688
,695
,723
,754
,775
,742
,726
,737
,730
,723
,696
,709
,738
,696
,728
,751
,782
,765
,765
,751
,746
,734
,722
,688
,694
,710
,716
,711
,721
,731
,758
,742
,768
,733
,760
,781
,772
,721
,735
,719
,703
,676
,684
,693
,706
,700
,696
,711
,718
,699
,712
,712
,700
,709
,705
,701
,686
,706
,704
,690
,682
,694
,695
,693
,689
,706
,706
,684
,700
,709
,710
,681
,703
,705
,682
,699
,696
,687
,681
,690
,700
,684
,695
,718
,729
,711
,734
,760
,758
,737
,736
,725
,716
,739
,733
,723
,714
,716
,722
,701
,708
,712
,690
,695
,684
,680
,689
,670
,673
,694
,696
,725
,704
,729
,730
,729
,722
,737
,725
,716
,709
,713
,691
,698
,708
,709
,706
,736
,743
,727
,753
,752
,757
,722
,730
,710
,691
,698
,690
,673
,695
,706
,691
,726
,727
,703
,725
,738
,730
,745
,757
,730
,754
,749
,715
,719
,708
,681
,684
,680
,672
,676
,692
,718
,700
,691
,687
,686
,708
,738
,745
,749
,760
,766
,758
,765
,767
,757
,768
,746
,695
,668
,650
,686
,647
,645
,692
,718
,763
,741
,727
,724
,761
,787
,814
,774
,781
,804
,818
,791
,754
,767
,785
,803
,840
,838
,824
,792
,814
,780
,790
,788
,772
,706
,690
,686
,709
,779
,808
,746
,777
,818
,870
,891
,875
,858
,873
,846
,838
,756
,785
,825
,865
,852
,876
,842
,824
,810
,857
,825
,759
,742
,760
,788
,819
,834
,801
,795
,752
,751
,772
,779
,798
,781
,788
,780
,770
,752
,743
,751
,770
,766
,758
,1463
,518
,217
,735
,721
,745
,750
,752
,738
,739
,761
,775
,764
,707
,688
,683
,719
,808
,848
,859
,867
,813
,817
,778
,757
,725
,703
,702
,725
,813
,886
,897
,869
,844
,833
,833
,828
,776
,736
,688
,668
,660
,673
,800
,854
,854
,877
,898
,846
,804
,753
,704
,679
,668
,670
,742
,808
,785
,805
,792
,756
,748
,735
,716
,680
,666
,665
,671
,710
,747
,803
,778
,822
,513
,89
,183
,730
,718
,704
,685
,661
,644
,639
,644
,663
,754
,814
,793
,786
,809
,766
,723
,691
,678
,647
,639
,635
,637
,689
,758
,775
,739
,732
,738
,1392
,673
,674
,655
,643
,648
,658
,676
,770
,825
,810
,769
,744
,708
,679
,662
,652
,623
,610
,608
,604
,607
,620
,672
,723
,731
,731
,735
,723
,698
,676
,655
,624
,609
,600
,591
,586
,603
,666
,753
,747
,779
,770
,751
,719
,707
,669
,652
,645
,648
,712
,794
,801
,763
,781
,806
,764
,742
,741
,771
,747
,698
,689
,690
,719
,836
,818
,803
,785
,796
,754
,713
,699
,680
,668
,640
,635
,632
,639
,675
,724
,723
,726
,738
,740
,719
,695
,694
,672
,647
,618
,617
,619
,628
,685
,734
,770
,769
,716
,701
,684
,666
,652
,630
,623
,618
,619
,643
,837
,935
,816
,825
,882
,793
,774
,740
,696
,669
,658
,648
,646
,696
,738
,767
,730
,705
,698
,683
,668
,656
,638
,649
,635
,630
,630
,642
,677
,758
,801
,789
,742
,716
,680
,649
,633
,625
,615
,610
,612
,627
,696
,965
,876
,852
,813
,777
,754
,708
,672
,650
,625
,613
,609
,618
,708
,769
,778
,790
,734
,729
,692
,659
,638
,627
,610
,602
,602
,612
,637
,872
,834
,778
,724
,722
,707
,671
,657
,651
,635
,634
,634
,646
,743
,791
,795
,724
,703
,675
,643
,628
,624
,617
,619
,605
,606
,612
,626
,698
,734
,742
,740
,725
,686
,1271
,605
,597
,586
,584
,586
,607
,229
,541
,877
,829
,807
,789
,778
,760
,719
,688
,654
,624
,603
,597
,587
,589
,602
,664
,981
,864
,836
,780
,765
,740
,710
,690
,650
,632
,623
,620
,642
,703
,795
,778
,718
,702
,668
,641
,618
,605
,596
,582
,582
,581
,583
,600
,669
,731
,743
,740
,732
,737
,678
,653
,620
,607
,584
,578
,577
,590
,661
,1109
,940
,850
,843
,740
,727
,802
,843
,731
,702
,689
,682
,457
,244
,815
,871
,750
,727
,691
,658
,633
,622
,613
,592
,580
,582
,581
,592
,623
,664
,690
,702
,662
,707
,541
,594
,582
,570
,576
,592
,629
,631
,1048
,361
,908
,905
,815
,769
,733
,692
,668
,666
,646
,655
,783
,980
,855
,780
,836
,768
,703
,41
,743
,769
,788
,746
,1482
,696
,664
,659
,660
,644
,640
,638
,639
,625
,650
,652
,659
,669
,670
,671
,680
,687
,691
,676
,706
,714
,712
,681
,715
,724
,722
,725
,734
,708
,686
,683
,686
,704
,706
,715
,729
,731
,741
,738
,720
,747
,773
,795
,793
,795
,794
,790
,771
,705
,743
,723
,714
,738
,793
,835
,829
,827
,790
,755
,719
,719
,711
,724
,734
,738
,739
,770
,813
,804
,786
,786
,809
,777
,775
,770
,736
,731
,728
,716
,732
,755
,776
,790
,809
,812
,821
,840
,823
,807
,765
,758
,751
,773
,770
,696
,731
,745
,740
,757
,756
,730
,738
,737
,729
,721
,722
,721
,725
,723
,729
,675
,661
,700
,722
,762
,740
,711
,714
,729
,783
,783
,791
,785
,782
,752
,715
,731
,728
,764
,758
,767
,693
,681
,714
,759
,783
,834
,852
,838
,823
,771
,794
,794
,790
,774
,784
,753
,759
,783
,798
,726
,743
,764
,771
,767
,784
,785
,762
,764
,748
,697
,694
,712
,714
,742
,760
,761
,769
,778
,792
,815
,835
,838
,798
,775
,754
,713
,711
,702
,713
,725
,770
,823
,883
,914
,899
,965
,927
,915
,912
,875
,846
,805
,799
,787
,775
,771
,767
,769
,747
,744
,741
,789
,731
,743
,730
,732
,745
,708
,737
,718
,718
,692
,671
,686
,686
,697
,719
,734
,744
,756
,774
,819
,830
,810
,837
,806
,797
,787
,765
,754
,730
,731
,722
,717
,716
,719
,692
,736
,784
,799
,811
,721
,759
,739
,717
,747
,779
,771
,779
,795
,793
,748
,757
,766
,721
,693
,733
,773
,799
,812
,799
,825
,806
,788
,787
,786
,785
,813
,725
,740
,757
,852
,884
,877
,880
,859
,824
,819
,794
,798
,786
,809
,807
,819
,803
,804
,809
,815
,837
,827
,792
,748
,765
,779
,754
,727
,758
,763
,761
,740
,758
,762
,747
,800
,809
,802
,814
,840
,816
,766
,801
,775
,761
,783
,778
,752
,777
,768
,787
,750
,761
,776
,793
,796
,835
,825
,814
,814
,806
,786
,760
,789
,794
,743
,785
,789
,751
,769
,757
,729
,740
,783
,721
,692
,723
,787
,857
,845
,856
,837
,834
,817
,792
,776
,755
,735
,754
,796
,824
,822
,842
,886
,884
,872
,884
,841
,794
,809
,810
,755
,761
,731
,741
,745
,745
,794
,790
,831
,832
,819
,814
,836
,846
,797
,815
,795
,772
,776
,778
,743
,788
,813
,799
,839
,858
,865
,968
,1005
,908
,897
,889
,857
,883
,867
,841
,857
,879
,810
,737
,718
,702
,842
,853
,943
,918
,909
,913
,907
,885
,850
,841
,835
,828
,827
,809
,800
,828
,815
,809
,786
,807
,834
,833
,807
,750
,783
,835
,833
,804
,778
,803
,813
,843
,894
,759
,801
,828
,838
,819
,821
,819
,809
,812
,807
,798
,803
,809
,809
,832
,822
,806
,749
,780
,790
,803
,772
,784
,804
,814
,809
,866
,893
,861
,898
,937
,917
,822
,839
,819
,790
,820
,841
,855
,859
,877
,898
,880
,905
,873
,855
,847
,797
,802
,804
,824
,797
,799
,795
,748
,771
,783
,808
,856
,884
,809
,845
,864
,859
,1536
,819
,871
,868
,836
,863
,873
,847
,747
,738
,768
,800
,869
,870
,832
,2399
,765
,1268
,890
,103
,218
,720
,1190
,1361
,817
,1128
,624
,1138
,189
,560
,2736
,172
,366
,211
,447
,1146
,909
,1504
,168
,1762
,881
,1787
,642
,509
,194
,675
,679
,705
,719
,726
,740
,760
,759
,742
,745
,721
,714
,679
,683
,700
,679
,682
,706
,787
,769
,734
,701
,694
,674
,664
,655
,657
,675
,731
,713
,780
,752
,744
,771
,777
,766
,70
,679
,352
,401
,714
,254
,443
,667
,647
,625
,541
,1251
,587
,588
,593
,613
,608
,620
,626
,625
,659
,439
,236
,680
,691
,697
,694
,680
,718
,744
,713
,691
,677
,670
,672
,1372
,562
,165
,705
,356
,409
,2290
,438
,926
,1002
,971
,794
,776
,781
,800
,764
,746
,776
,796
,812
,836
,859
,813
,793
,803
,799
,756
,738
,744
,746
,734
,707
,695
,693
,681
,675
,682
,691
,663
,652
,638
,647
,670
,704
,712
,705
,727
,748
,743
,761
,750
,751
,770
,769
,760
,751
,747
,757
,782
,806
,824
,769
,784
,763
,725
,725
,742
,719
,703
,712
,697
,689
,718
,2097
,683
,675
,692
,692
,350
,337
,701
,735
,756
,749
,734
,702
,685
,684
,683
,605
,729
,723
,791
,900
,1094
,1092
,1034
,1062
,1021
,1019
,1021
,986
,961
,1062
,964
,970
,1123
,1021
,978
,1044
,966
,968
,1098
,1034
,1027
,1713
,776
,798
,824
,737
,905
,811
,834
,1047
,967
,901
,1047
,1120
,1075
,1070
,1072
,1090
,1120
,1119
,1114
,1070
,1070
,1079
,1043
,972
,994
,1034
,989
,991
,1031
,948
,963
,1010
,953
,969
,1039
,959
,920
,959
,864
,925
,972
,824
,937
,969
,917
,1018
,1018
,1047
,1032
,1002
,1025
,1026
,1012
,1028
,988
,940
,1017
,1020
,976
,1028
,1003
,961
,1032
,959
,928
,1034
,999
,951
,1038
,1013
,944
,1043
,991
,930
,1014
,988
,940
,1024
,992
,986
,1046
,991
,989
,1030
,1007
,989
,976
,927
,948
,947
,936
,957
,942
,834
,901
,999
,955
,1101
,1090
,1012
,999
,937
,967
,939
,904
,975
,877
,793
,824
,1061
,1071
,903
,952
,1062
,996
,855
,933
,859
,825
,833
,284
,502
,353
,465
,781
,741
,747
,722
,699
,679
,649
,664
,682
,685
,698
,703
,709
,672
,721
,737
,805
,885
,953
,1005
,984
,1012
,1023
,1005
,906
,988
,1001
,876
,1044
,960
,1009
,1103
,1031
,858
,869
,974
,1021
,933
,954
,993
,968
,2145
,1066
,976
,995
,979
,964
,918
,888
,907
,784
,817
,1087
,895
,1056
,887
,910
,921
,940
,908
,798
,806
,852
,933
,921
,933
,929
,883
,867
,796
,763
,763
,750
,700
,752
,833
,971
,970
,1018
,935
,938
,883
,835
,869
,930
,896
,878
,917
,965
,997
,987
,936
,906
,1041
,1050
,949
,1019
,986
,831
,887
,920
,966
,975
,1004
,919
,918
,866
,779
,811
,830
,895
,997
,939
,956
,940
,817
,762
,758
,774
,852
,895
,887
,898
,858
,853
,793
,800
,730
,763
,772
,759
,940
,1052
,1010
,1097
,1026
,1004
,970
,840
,820
,868
,867
,859
,924
,985
,995
,1029
,969
,999
,944
,912
,851
,884
,956
,927
,995
,991
,1000
,1028
,993
,989
,959
,946
,862
,917
,921
,893
,964
,955
,991
,967
,985
,951
,927
,948
,912
,841
,892
,852
,836
,866
,793
,829
,833
,820
,911
,914
,868
,930
,923
,911
,848
,834
,821
,782
,827
,915
,887
,1096
,1041
,1072
,990
,1010
,956
,905
,903
,862
,866
,863
,854
,941
,913
,976
,1020
,929
,940
,877
,873
,907
,886
,912
,896
,1014
,954
,921
,925
,865
,873
,862
,866
,851
,817
,854
,800
,830
,883
,816
,918
,896
,866
,908
,853
,865
,862
,841
,900
,913
,879
,918
,920
,855
,921
,915
,897
,903
,855
,865
,876
,867
,909
,887
,957
,924
,930
,889
,825
,877
,894
,870
,967
,974
,895
,935
,901
,938
,877
,875
,892
,861
,894
,877
,908
,861
,873
,889
,890
,874
,890
,898
,891
,928
,924
,883
,878
,864
,881
,892
,877
,904
,874
,850
,861
,858
,828
,849
,878
,821
,876
,898
,882
,904
,865
,879
,865
,877
,876
,862
,865
,885
,831
,899
,941
,908
,961
,934
,906
,948
,908
,860
,905
,887
,843
,862
,867
,834
,886
,822
,863
,883
,857
,885
,891
,839
,874
,856
,807
,824
,807
,782
,791
,798
,810
,826
,825
,810
,801
,809
,779
,777
,793
,787
,783
,844
,894
,857
,902
,879
,855
,861
,835
,796
,802
,806
,791
,818
,810
,776
,840
,871
,840
,841
,840
,794
,829
,856
,799
,791
,873
,927
,908
,901
,868
,883
,887
,832
,803
,756
,793
,817
,762
,752
,799
,928
,906
,786
,742
,759
,806
,819
,852
,849
,832
,844
,849
,842
,834
,834
,841
,873
,903
,907
,288
,496
,799
,793
,780
,773
,829
,944
,900
,967
,993
,903
,918
,925
,929
,915
,906
,893
,928
,939
,862
,816
,853
,885
,792
,824
,852
,894
,930
,827
,830
,831
,837
,759
,788
,840
,853
,818
,901
,913
,897
,880
,823
,840
,868
,869
,903
,927
,903
,901
,844
,816
,820
,853
,766
,775
,822
,877
,865
,882
,854
,836
,854
,861
,845
,880
,921
,954
,966
,930
,925
,874
,862
,850
,800
,856
,905
,882
,913
,902
,847
,874
,904
,858
,886
,912
,890
,914
,910
,924
,923
,827
,842
,834
,783
,827
,839
,836
,876
,880
,871
,906
,870
,896
,893
,854
,792
,781
,804
,826
,820
,812
,848
,829
,875
,895
,853
,895
,918
,873
,889
,901
,893
,879
,885
,874
,834
,876
,845
,812
,893
,928
,908
,948
,909
,847
,842
,829
,767
,807
,827
,819
,872
,932
,899
,920
,907
,853
,893
,860
,800
,814
,817
,784
,824
,844
,869
,867
,893
,865
,809
,824
,756
,730
,749
,781
,757
,818
,840
,811
,854
,753
,723
,724
,825
,822
,848
,864
,860
,841
,878
,868
,859
,861
,870
,854
,851
,824
,781
,795
,804
,810
,796
,826
,834
,833
,839
,865
,834
,820
,834
,825
,785
,800
,806
,807
,778
,835
,860
,830
,844
,851
,797
,818
,835
,855
,828
,856
,872
,819
,861
,870
,829
,857
,877
,860
,844
,857
,849
,833
,820
,786
,792
,810
,824
,795
,818
,802
,785
,822
,821
,758
,775
,814
,845
,806
,838
,827
,808
,808
,805
,803
,791
,830
,817
,779
,814
,837
,805
,823
,836
,796
,825
,836
,846
,849
,848
,801
,812
,815
,808
,759
,820
,840
,778
,803
,818
,810
,796
,795
,796
,738
,777
,803
,782
,789
,816
,829
,788
,824
,836
,796
,778
,783
,784
,756
,769
,793
,809
,788
,822
,830
,829
,843
,861
,802
,816
,820
,823
,771
,800
,805
,806
,830
,807
,790
,832
,855
,836
,794
,827
,843
,840
,814
,834
,849
,794
,769
,745
,759
,784
,756
,799
,791
,781
,804
,833
,837
,806
,862
,870
,825
,838
,868
,860
,821
,851
,875
,818
,852
,895
,827
,847
,924
,900
,901
,913
,877
,848
,836
,803
,772
,809
,820
,821
,846
,849
,816
,843
,854
,818
,854
,863
,840
,814
,821
,834
,796
,816
,823
,802
,841
,849
,842
,838
,848
,830
,815
,816
,796
,770
,794
,817
,811
,854
,865
,840
,860
,886
,859
,858
,881
,866
,874
,864
,863
,886
,965
,923
,829
,856
,876
,889
,851
,868
,928
,904
,840
,870
,896
,888
,876
,901
,880
,859
,903
,1000
,947
,915
,930
,938
,923
,895
,898
,784
,779
,5604
,166
,3079
,2314
,1753
,1498
,1538
,786
,211
,71
,303
,1349
,320
,49
,390
,1041
,301
,182
,165
,263
,231
,574
,94
,323
,260
,485
,411
,461
