Time,BreathingWaveform
08/08/2017 08:06:54.410,6576920
08/08/2017 08:06:54.450,6563252
08/08/2017 08:06:54.490,6563252
08/08/2017 08:06:54.530,6559887
08/08/2017 08:06:54.570,6559887
08/08/2017 08:06:54.610,6557206
08/08/2017 08:06:54.650,6554735
08/08/2017 08:06:54.690,6551896
08/08/2017 08:06:54.730,6549741
08/08/2017 08:06:54.770,6547796
08/08/2017 08:06:54.810,6545377
08/08/2017 08:06:54.850,6543170
08/08/2017 08:06:54.890,6541382
08/08/2017 08:06:54.930,6540699
08/08/2017 08:06:54.970,6538280
08/08/2017 08:06:55.010,6536072
08/08/2017 08:06:55.050,6535126
08/08/2017 08:06:55.090,6531919
08/08/2017 08:06:55.130,6529974
08/08/2017 08:06:55.170,6528397
08/08/2017 08:06:55.210,6527188
08/08/2017 08:06:55.250,6525295
08/08/2017 08:06:55.290,6523929
08/08/2017 08:06:55.330,6522824
08/08/2017 08:06:55.370,6520932
08/08/2017 08:06:55.410,6520406
08/08/2017 08:06:55.450,6519828
08/08/2017 08:06:55.490,6517883
08/08/2017 08:06:55.530,6517042
08/08/2017 08:06:55.570,6516306
08/08/2017 08:06:55.610,6514834
08/08/2017 08:06:55.650,6513572
08/08/2017 08:06:55.690,6513204
08/08/2017 08:06:55.730,6512258
08/08/2017 08:06:55.770,6511627
08/08/2017 08:06:55.810,6510681
08/08/2017 08:06:55.850,6510786
08/08/2017 08:06:55.890,6509629
08/08/2017 08:06:55.930,6509472
08/08/2017 08:06:55.970,6508315
08/08/2017 08:06:56.010,6507947
08/08/2017 08:06:56.050,6508157
08/08/2017 08:06:56.090,6507159
08/08/2017 08:06:56.130,6506580
08/08/2017 08:06:56.170,6505792
08/08/2017 08:06:56.210,6505687
08/08/2017 08:06:56.250,6504583
08/08/2017 08:06:56.290,6504635
08/08/2017 08:06:56.330,6503742
08/08/2017 08:06:56.370,6503899
08/08/2017 08:06:56.410,6503110
08/08/2017 08:06:56.450,6502848
