Time,BreathingWaveform
23/08/2017 14:09:53.449,6541750
23/08/2017 14:09:53.489,6540436
23/08/2017 14:09:53.529,6541119
23/08/2017 14:09:53.569,6541119
23/08/2017 14:09:53.609,6541119
23/08/2017 14:09:53.649,6540646
23/08/2017 14:09:53.689,6540015
23/08/2017 14:09:53.729,6539857
23/08/2017 14:09:53.769,6539384
23/08/2017 14:09:53.809,6539910
23/08/2017 14:09:53.849,6539963
23/08/2017 14:09:53.889,6538438
23/08/2017 14:09:53.929,6539332
23/08/2017 14:09:53.969,6538280
23/08/2017 14:09:54.009,6538070
23/08/2017 14:09:54.049,6537807
23/08/2017 14:09:54.089,6537755
23/08/2017 14:09:54.129,6537650
23/08/2017 14:09:54.169,6537176
23/08/2017 14:09:54.209,6537334
23/08/2017 14:09:54.249,6537124
23/08/2017 14:09:54.289,6536598
23/08/2017 14:09:54.329,6536861
23/08/2017 14:09:54.369,6535915
23/08/2017 14:09:54.409,6536861
23/08/2017 14:09:54.449,6535599
23/08/2017 14:09:54.489,6535336
23/08/2017 14:09:54.529,6535441
23/08/2017 14:09:54.569,6535073
23/08/2017 14:09:54.609,6535389
23/08/2017 14:09:54.649,6534758
23/08/2017 14:09:54.689,6534758
23/08/2017 14:09:54.729,6534916
23/08/2017 14:09:54.769,6534390
23/08/2017 14:09:54.809,6534075
23/08/2017 14:09:54.849,6533496
23/08/2017 14:09:54.889,6533444
23/08/2017 14:09:54.929,6534705
23/08/2017 14:09:54.969,6533444
23/08/2017 14:09:55.009,6533391
23/08/2017 14:09:55.049,6533286
23/08/2017 14:09:55.089,6532392
23/08/2017 14:09:55.129,6532971
23/08/2017 14:09:55.169,6532340
23/08/2017 14:09:55.209,6532550
23/08/2017 14:09:55.249,6532130
23/08/2017 14:09:55.289,6532340
23/08/2017 14:09:55.329,6532287
23/08/2017 14:09:55.369,6532392
23/08/2017 14:09:55.409,6531762
23/08/2017 14:09:55.449,6531183
23/08/2017 14:09:55.489,6531289
23/08/2017 14:09:55.529,6531341
23/08/2017 14:09:55.569,6530868
23/08/2017 14:09:55.609,6531236
23/08/2017 14:09:55.649,6530605
23/08/2017 14:09:55.689,6531026
23/08/2017 14:09:55.729,6530973
23/08/2017 14:09:55.769,6530763
23/08/2017 14:09:55.809,6530395
23/08/2017 14:09:55.849,6529712
23/08/2017 14:09:55.889,6529817
23/08/2017 14:09:55.929,6529553
23/08/2017 14:09:55.969,6529396
23/08/2017 14:09:56.009,6530027
23/08/2017 14:09:56.049,6529869
23/08/2017 14:09:56.089,6529553
23/08/2017 14:09:56.129,6529869
23/08/2017 14:09:56.169,6529343
23/08/2017 14:09:56.209,6529606
23/08/2017 14:09:56.249,6528818
23/08/2017 14:09:56.289,6529659
23/08/2017 14:09:56.329,6529764
23/08/2017 14:09:56.369,6528187
23/08/2017 14:09:56.409,6528923
23/08/2017 14:09:56.449,6528134
23/08/2017 14:09:56.489,6528502
23/08/2017 14:09:56.529,6528292
23/08/2017 14:09:56.569,6527714
23/08/2017 14:09:56.609,6528344
23/08/2017 14:09:56.649,6527819
23/08/2017 14:09:56.689,6528292
23/08/2017 14:09:56.729,6527240
23/08/2017 14:09:56.769,6527556
23/08/2017 14:09:56.809,6527346
23/08/2017 14:09:56.849,6527135
23/08/2017 14:09:56.889,6527135
23/08/2017 14:09:56.929,6526873
23/08/2017 14:09:56.969,6527083
23/08/2017 14:09:57.009,6527346
23/08/2017 14:09:57.049,6526820
23/08/2017 14:09:57.089,6526767
23/08/2017 14:09:57.129,6526873
23/08/2017 14:09:57.169,6526925
23/08/2017 14:09:57.209,6526557
23/08/2017 14:09:57.249,6526978
23/08/2017 14:09:57.289,6526767
23/08/2017 14:09:57.329,6526610
23/08/2017 14:09:57.369,6526557
23/08/2017 14:09:57.409,6526294
23/08/2017 14:09:57.449,6526294
23/08/2017 14:09:57.489,6525663
23/08/2017 14:09:57.529,6526242
23/08/2017 14:09:57.569,6526189
23/08/2017 14:09:57.609,6526452
23/08/2017 14:09:57.649,6525190
23/08/2017 14:09:57.689,6525611
23/08/2017 14:09:57.729,6525401
23/08/2017 14:09:57.769,6525401
23/08/2017 14:09:57.809,6525716
23/08/2017 14:09:57.849,6524928
23/08/2017 14:09:57.889,6525138
23/08/2017 14:09:57.929,6525243
23/08/2017 14:09:57.969,6524822
23/08/2017 14:09:58.009,6524560
23/08/2017 14:09:58.049,6524665
23/08/2017 14:09:58.089,6524612
23/08/2017 14:09:58.129,6525085
23/08/2017 14:09:58.169,6524349
23/08/2017 14:09:58.209,6524928
23/08/2017 14:09:58.249,6524665
23/08/2017 14:09:58.289,6523981
23/08/2017 14:09:58.329,6523613
23/08/2017 14:09:58.369,6524507
23/08/2017 14:09:58.409,6524349
23/08/2017 14:09:58.449,6523876
23/08/2017 14:09:58.489,6524297
23/08/2017 14:09:58.529,6524297
23/08/2017 14:09:58.569,6523824
23/08/2017 14:09:58.609,6524086
23/08/2017 14:09:58.649,6524244
23/08/2017 14:09:58.689,6523350
23/08/2017 14:09:58.729,6523192
23/08/2017 14:09:58.769,6522719
23/08/2017 14:09:58.809,6523192
23/08/2017 14:09:58.849,6522982
23/08/2017 14:09:58.889,6523403
23/08/2017 14:09:58.929,6522824
23/08/2017 14:09:58.969,6523140
23/08/2017 14:09:59.009,6523403
23/08/2017 14:09:59.049,6522824
23/08/2017 14:09:59.089,6522351
23/08/2017 14:09:59.129,6521615
23/08/2017 14:09:59.169,6522194
23/08/2017 14:09:59.209,6522404
23/08/2017 14:09:59.249,6522246
23/08/2017 14:09:59.289,6522141
23/08/2017 14:09:59.329,6522194
23/08/2017 14:09:59.369,6521931
23/08/2017 14:09:59.409,6521931
23/08/2017 14:09:59.449,6521773
23/08/2017 14:09:59.489,6521878
23/08/2017 14:09:59.529,6521563
23/08/2017 14:09:59.569,6521458
23/08/2017 14:09:59.609,6521563
23/08/2017 14:09:59.649,6521405
23/08/2017 14:09:59.689,6521615
23/08/2017 14:09:59.729,6521510
23/08/2017 14:09:59.769,6521195
23/08/2017 14:09:59.809,6521510
23/08/2017 14:09:59.849,6520774
23/08/2017 14:09:59.889,6521300
23/08/2017 14:09:59.929,6520354
23/08/2017 14:09:59.969,6521090
23/08/2017 14:10:00.009,6521037
23/08/2017 14:10:00.049,6520143
23/08/2017 14:10:00.089,6521563
23/08/2017 14:10:00.129,6520196
23/08/2017 14:10:00.169,6520511
23/08/2017 14:10:00.209,6520406
23/08/2017 14:10:00.249,6520617
23/08/2017 14:10:00.289,6519933
23/08/2017 14:10:00.329,6520617
23/08/2017 14:10:00.369,6519723
23/08/2017 14:10:00.409,6519986
23/08/2017 14:10:00.449,6519776
23/08/2017 14:10:00.489,6519618
23/08/2017 14:10:00.529,6520354
23/08/2017 14:10:00.569,6519828
23/08/2017 14:10:00.609,6520301
23/08/2017 14:10:00.649,6520143
23/08/2017 14:10:00.689,6519197
23/08/2017 14:10:00.729,6519145
23/08/2017 14:10:00.769,6518934
23/08/2017 14:10:00.809,6519250
23/08/2017 14:10:00.849,6519513
23/08/2017 14:10:00.889,6519250
23/08/2017 14:10:00.929,6518882
23/08/2017 14:10:00.969,6518514
23/08/2017 14:10:01.009,6518409
23/08/2017 14:10:01.049,6518041
23/08/2017 14:10:01.089,6518251
23/08/2017 14:10:01.129,6518304
23/08/2017 14:10:01.169,6518198
23/08/2017 14:10:01.209,6518514
23/08/2017 14:10:01.249,6517673
23/08/2017 14:10:01.289,6518514
23/08/2017 14:10:01.329,6517463
23/08/2017 14:10:01.369,6517725
23/08/2017 14:10:01.409,6517988
23/08/2017 14:10:01.449,6517568
23/08/2017 14:10:01.489,6517147
23/08/2017 14:10:01.529,6517305
23/08/2017 14:10:01.569,6517463
23/08/2017 14:10:01.609,6516727
23/08/2017 14:10:01.649,6516779
23/08/2017 14:10:01.689,6517515
23/08/2017 14:10:01.729,6517410
23/08/2017 14:10:01.769,6516884
23/08/2017 14:10:01.809,6516832
23/08/2017 14:10:01.849,6516569
