1,2,3,8/15/2017 9:17:38 AM,8/15/2017 9:21:27 AM,8/15/2017 9:27:40 AM,8/15/2017 9:32:20 AM,8/15/2017 9:43:35 AM,8/15/2017 9:47:28 AM
1,2,3,8/15/2017 2:03:27 PM,8/15/2017 2:07:18 PM,8/15/2017 2:28:02 PM,8/15/2017 2:31:36 PM,8/15/2017 2:12:55 PM,8/15/2017 2:16:57 PM
1,2,3,8/16/2017 9:04:58 AM,8/16/2017 9:08:28 AM,8/16/2017 9:32:47 AM,8/16/2017 9:36:57 AM,8/16/2017 9:14:47 AM,8/16/2017 9:18:54 AM
1,2,3,8/16/2017 2:02:05 PM,8/16/2017 2:05:45 PM,8/16/2017 2:11:04 PM,8/16/2017 2:14:49 PM,8/16/2017 2:25:39 PM,8/16/2017 2:29:24 PM
1,2,3,8/17/2017 9:02:58 AM,8/17/2017 9:06:36 AM,8/17/2017 9:12:06 AM,8/17/2017 9:16:26 AM,8/17/2017 9:26:52 AM,8/17/2017 9:31:47 AM
1,2,3,8/17/2017 2:04:54 PM,8/17/2017 2:08:47 PM,8/17/2017 2:28:41 PM,8/17/2017 2:32:26 PM,8/17/2017 2:14:16 PM,8/17/2017 2:18:14 PM
1,2,3,8/18/2017 9:05:42 AM,8/18/2017 9:09:42 AM,8/18/2017 9:29:09 AM,8/18/2017 9:33:29 AM,8/18/2017 9:15:08 AM,8/18/2017 9:18:45 AM
1,2,3,8/18/2017 2:16:21 PM,8/18/2017 2:20:02 PM,8/18/2017 2:25:21 PM,8/18/2017 2:28:44 PM,8/18/2017 2:39:09 PM,8/18/2017 2:43:24 PM
