Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
17/08/2017 14:02:26.418,65,8.1,-3276.8,-90,0.11,0.18,4.121,86,5433.000,65535.000,255,0.000000,0.000120,0,65535,0,65535,1,2,-0.02,0.03,0.00,0.03,1.01,1.07,24.9,531,255,-128,-128,6553.5,414,420,484
17/08/2017 14:02:27.418,65,8.1,-3276.8,-89,0.06,0.09,4.118,86,4871.000,65535.000,255,0.000000,0.000140,0,65535,0,65535,0,0,-0.02,0.03,-0.01,0.02,1.00,1.08,24.9,531,255,-128,-128,6553.5,411,423,478
17/08/2017 14:02:28.418,65,7.3,-3276.8,-89,0.03,0.06,4.118,86,4296.000,65535.000,255,0.000340,0.000120,0,65535,0,65535,0,0,-0.02,0.02,-0.01,0.03,1.00,1.08,24.9,531,255,-128,-128,6553.5,414,422,483
17/08/2017 14:02:29.418,65,7.3,-3276.8,-89,0.02,0.04,4.118,86,3710.000,65535.000,255,0.000340,0.000240,0,65535,0,65535,0,0,-0.02,0.04,-0.01,0.03,1.01,1.07,24.9,531,255,-128,-128,6553.5,415,422,484
17/08/2017 14:02:30.418,65,6.6,-3276.8,-90,0.01,0.03,4.118,86,3228.000,65535.000,255,0.000340,0.000500,0,65535,0,65535,0,0,-0.02,0.03,-0.01,0.03,1.00,1.08,24.9,531,255,-128,-128,6553.5,415,422,485
17/08/2017 14:02:31.418,65,6.6,-3276.8,-90,0.05,0.20,4.117,86,2771.000,65535.000,255,0.000340,0.000640,0,65535,0,65535,0,0,-0.04,0.10,-0.18,0.22,0.86,1.24,24.9,531,255,-128,-128,6553.5,413,421,484
17/08/2017 14:02:32.418,65,6.9,-3276.8,-89,0.02,0.04,4.117,86,2411.000,65535.000,255,0.000340,0.000560,0,65535,0,65535,0,0,-0.01,0.02,0.02,0.09,1.01,1.07,24.9,531,255,-128,-128,6553.5,410,415,463
17/08/2017 14:02:33.418,0,6.9,-3276.8,-90,0.01,0.03,4.117,86,2073.000,65535.000,255,0.000800,0.000520,0,65535,0,65535,0,0,-0.01,0.03,0.02,0.09,1.00,1.07,24.9,531,255,-128,-128,6553.5,414,421,484
17/08/2017 14:02:34.418,0,7.2,-3276.8,-90,0.01,0.03,4.117,86,1803.000,65535.000,255,0.000800,0.000440,0,65535,0,65535,0,0,-0.02,0.04,0.01,0.07,1.00,1.07,24.9,531,255,-128,-128,6553.5,414,422,484
17/08/2017 14:02:35.418,0,7.2,-3276.8,-90,0.01,0.03,4.117,86,1550.000,65535.000,255,0.000800,0.000400,0,65535,0,65535,0,0,-0.02,0.02,0.01,0.09,1.01,1.07,24.9,531,255,-128,-128,6553.5,415,422,484
17/08/2017 14:02:36.418,0,7.5,-3276.8,-90,0.01,0.04,4.112,85,1348.000,65535.000,255,0.000800,0.000540,0,65535,0,65535,0,0,-0.02,0.02,0.02,0.09,1.00,1.07,24.9,531,255,-128,-128,6553.5,414,422,485
17/08/2017 14:02:37.418,0,7.5,-3276.8,-89,0.09,0.18,4.106,84,1160.000,65535.000,255,0.000800,0.000600,0,65535,0,65535,0,0,-0.07,0.02,0.01,0.27,0.96,1.08,24.9,531,255,-128,-128,6553.5,413,421,483
17/08/2017 14:02:38.418,0,6.7,-3276.8,-89,0.08,0.21,4.105,84,1010.000,65535.000,255,0.000800,0.001020,0,65535,0,65535,0,0,-0.15,0.02,-0.19,0.22,0.84,1.12,24.9,531,255,-128,-128,6553.5,415,422,484
17/08/2017 14:02:39.418,0,6.7,-3276.8,-89,0.11,0.30,4.105,84,870.000,65535.000,255,0.000800,0.001080,0,65535,0,65535,0,0,-0.18,0.16,-0.16,0.28,0.93,1.25,24.9,531,255,-128,-128,6553.5,414,422,484
17/08/2017 14:02:40.418,0,6.7,-3276.8,-89,0.06,0.16,4.105,84,760.000,65535.000,255,0.000800,0.000920,0,65535,0,65535,0,0,-0.10,0.04,0.01,0.25,0.96,1.14,24.9,531,255,-128,-128,6553.5,412,418,478
17/08/2017 14:02:41.418,0,6.7,-3276.8,-89,0.02,0.04,4.105,84,658.000,65535.000,255,0.000800,0.000800,0,65535,0,65535,0,0,-0.03,0.01,0.02,0.12,1.00,1.07,24.9,531,255,-128,-128,6553.5,414,422,484
17/08/2017 14:02:42.418,0,6.6,-3276.8,-89,0.02,0.04,4.105,84,575.000,65535.000,255,0.000800,0.000580,0,65535,0,65535,0,0,-0.03,0.02,0.01,0.10,0.98,1.07,24.9,531,255,-128,-128,6553.5,413,421,484
