Time,BreathingWaveform
17/08/2017 14:02:26.418,6587959
17/08/2017 14:02:26.458,6587381
17/08/2017 14:02:26.498,6586382
17/08/2017 14:02:26.538,6586382
17/08/2017 14:02:26.578,6586382
17/08/2017 14:02:26.618,6586698
17/08/2017 14:02:26.658,6586435
17/08/2017 14:02:26.698,6585594
17/08/2017 14:02:26.738,6585594
17/08/2017 14:02:26.778,6584805
17/08/2017 14:02:26.818,6584648
17/08/2017 14:02:26.858,6584753
17/08/2017 14:02:26.898,6585068
17/08/2017 14:02:26.938,6584490
17/08/2017 14:02:26.978,6583649
17/08/2017 14:02:27.018,6583649
17/08/2017 14:02:27.058,6583176
17/08/2017 14:02:27.098,6583071
17/08/2017 14:02:27.138,6583176
17/08/2017 14:02:27.178,6582913
17/08/2017 14:02:27.218,6582703
17/08/2017 14:02:27.258,6582335
17/08/2017 14:02:27.298,6582177
17/08/2017 14:02:27.338,6582072
17/08/2017 14:02:27.378,6581493
17/08/2017 14:02:27.418,6581651
17/08/2017 14:02:27.458,6581230
17/08/2017 14:02:27.498,6580757
17/08/2017 14:02:27.538,6580862
17/08/2017 14:02:27.578,6581125
17/08/2017 14:02:27.618,6581125
17/08/2017 14:02:27.658,6580705
17/08/2017 14:02:27.698,6580600
17/08/2017 14:02:27.738,6579653
17/08/2017 14:02:27.778,6579864
17/08/2017 14:02:27.818,6579864
17/08/2017 14:02:27.858,6579601
17/08/2017 14:02:27.898,6579391
17/08/2017 14:02:27.938,6578865
17/08/2017 14:02:27.978,6579075
17/08/2017 14:02:28.018,6578865
17/08/2017 14:02:28.058,6578707
17/08/2017 14:02:28.098,6578287
17/08/2017 14:02:28.138,6578760
17/08/2017 14:02:28.178,6578076
17/08/2017 14:02:28.218,6577761
17/08/2017 14:02:28.258,6577656
17/08/2017 14:02:28.298,6578234
17/08/2017 14:02:28.338,6577288
17/08/2017 14:02:28.378,6577813
17/08/2017 14:02:28.418,6576815
17/08/2017 14:02:28.458,6577025
17/08/2017 14:02:28.498,6576762
17/08/2017 14:02:28.538,6577025
17/08/2017 14:02:28.578,6576920
17/08/2017 14:02:28.618,6576815
17/08/2017 14:02:28.658,6576184
17/08/2017 14:02:28.698,6575816
17/08/2017 14:02:28.738,6575711
17/08/2017 14:02:28.778,6575395
17/08/2017 14:02:28.818,6574344
17/08/2017 14:02:28.858,6574817
17/08/2017 14:02:28.898,6574659
17/08/2017 14:02:28.938,6574712
17/08/2017 14:02:28.978,6574869
17/08/2017 14:02:29.018,6574344
17/08/2017 14:02:29.058,6573765
17/08/2017 14:02:29.098,6574239
17/08/2017 14:02:29.138,6574186
17/08/2017 14:02:29.178,6573503
17/08/2017 14:02:29.218,6573765
17/08/2017 14:02:29.258,6573135
17/08/2017 14:02:29.298,6572294
17/08/2017 14:02:29.338,6573082
17/08/2017 14:02:29.378,6573345
17/08/2017 14:02:29.418,6572241
17/08/2017 14:02:29.458,6572031
17/08/2017 14:02:29.498,6571873
17/08/2017 14:02:29.538,6572294
17/08/2017 14:02:29.578,6572136
17/08/2017 14:02:29.618,6571820
17/08/2017 14:02:29.658,6571400
17/08/2017 14:02:29.698,6571084
17/08/2017 14:02:29.738,6572031
17/08/2017 14:02:29.778,6571190
17/08/2017 14:02:29.818,6570664
17/08/2017 14:02:29.858,6570349
17/08/2017 14:02:29.898,6570138
17/08/2017 14:02:29.938,6570191
17/08/2017 14:02:29.978,6569139
17/08/2017 14:02:30.018,6569402
17/08/2017 14:02:30.058,6569981
17/08/2017 14:02:30.098,6568877
17/08/2017 14:02:30.138,6568666
17/08/2017 14:02:30.178,6569245
17/08/2017 14:02:30.218,6568613
17/08/2017 14:02:30.258,6567825
17/08/2017 14:02:30.298,6568193
17/08/2017 14:02:30.338,6567299
17/08/2017 14:02:30.378,6567404
17/08/2017 14:02:30.418,6567352
17/08/2017 14:02:30.458,6567299
17/08/2017 14:02:30.498,6566616
17/08/2017 14:02:30.538,6566721
17/08/2017 14:02:30.578,6566353
17/08/2017 14:02:30.618,6565827
17/08/2017 14:02:30.658,6565932
17/08/2017 14:02:30.698,6565302
17/08/2017 14:02:30.738,6565302
17/08/2017 14:02:30.778,6565775
17/08/2017 14:02:30.818,6564986
17/08/2017 14:02:30.858,6565249
17/08/2017 14:02:30.898,6565039
17/08/2017 14:02:30.938,6564513
17/08/2017 14:02:30.978,6564303
17/08/2017 14:02:31.018,6564355
17/08/2017 14:02:31.058,6563830
17/08/2017 14:02:31.098,6563830
17/08/2017 14:02:31.138,6563146
17/08/2017 14:02:31.178,6563094
17/08/2017 14:02:31.218,6563357
17/08/2017 14:02:31.258,6563725
17/08/2017 14:02:31.298,6563725
17/08/2017 14:02:31.338,6562989
17/08/2017 14:02:31.378,6564198
17/08/2017 14:02:31.418,6563619
17/08/2017 14:02:31.458,6560728
17/08/2017 14:02:31.498,6558573
17/08/2017 14:02:31.538,6554630
17/08/2017 14:02:31.578,6554735
17/08/2017 14:02:31.618,6553158
17/08/2017 14:02:31.658,6551791
17/08/2017 14:02:31.698,6550372
17/08/2017 14:02:31.738,6549636
17/08/2017 14:02:31.778,6550056
17/08/2017 14:02:31.818,6548058
17/08/2017 14:02:31.858,6548111
17/08/2017 14:02:31.898,6546797
17/08/2017 14:02:31.938,6546744
17/08/2017 14:02:31.978,6545640
17/08/2017 14:02:32.018,6545325
17/08/2017 14:02:32.058,6545009
17/08/2017 14:02:32.098,6544694
17/08/2017 14:02:32.138,6544168
17/08/2017 14:02:32.178,6543853
17/08/2017 14:02:32.218,6544011
17/08/2017 14:02:32.258,6543117
17/08/2017 14:02:32.298,6543380
17/08/2017 14:02:32.338,6542223
17/08/2017 14:02:32.378,6541855
17/08/2017 14:02:32.418,6541750
17/08/2017 14:02:32.458,6541592
17/08/2017 14:02:32.498,6541224
17/08/2017 14:02:32.538,6540646
17/08/2017 14:02:32.578,6540278
17/08/2017 14:02:32.618,6540278
17/08/2017 14:02:32.658,6540068
17/08/2017 14:02:32.698,6539227
17/08/2017 14:02:32.738,6538596
17/08/2017 14:02:32.778,6538596
17/08/2017 14:02:32.818,6538806
17/08/2017 14:02:32.858,6538175
17/08/2017 14:02:32.898,6537439
17/08/2017 14:02:32.938,6538070
17/08/2017 14:02:32.978,6537492
17/08/2017 14:02:33.018,6536651
17/08/2017 14:02:33.058,6536703
17/08/2017 14:02:33.098,6536230
17/08/2017 14:02:33.138,6536283
17/08/2017 14:02:33.178,6536177
17/08/2017 14:02:33.218,6535704
17/08/2017 14:02:33.258,6535704
17/08/2017 14:02:33.298,6535231
17/08/2017 14:02:33.338,6535389
17/08/2017 14:02:33.378,6534653
17/08/2017 14:02:33.418,6534705
17/08/2017 14:02:33.458,6533707
17/08/2017 14:02:33.498,6534180
17/08/2017 14:02:33.538,6533864
17/08/2017 14:02:33.578,6534127
17/08/2017 14:02:33.618,6533654
17/08/2017 14:02:33.658,6533549
17/08/2017 14:02:33.698,6533181
17/08/2017 14:02:33.738,6532603
17/08/2017 14:02:33.778,6532077
17/08/2017 14:02:33.818,6532392
17/08/2017 14:02:33.858,6532287
17/08/2017 14:02:33.898,6532025
17/08/2017 14:02:33.938,6532025
17/08/2017 14:02:33.978,6531499
17/08/2017 14:02:34.018,6531551
17/08/2017 14:02:34.058,6530921
17/08/2017 14:02:34.098,6531078
17/08/2017 14:02:34.138,6530921
17/08/2017 14:02:34.178,6530658
17/08/2017 14:02:34.218,6530185
17/08/2017 14:02:34.258,6530185
17/08/2017 14:02:34.298,6529659
17/08/2017 14:02:34.338,6528923
17/08/2017 14:02:34.378,6529133
17/08/2017 14:02:34.418,6528660
17/08/2017 14:02:34.458,6528607
17/08/2017 14:02:34.498,6528029
17/08/2017 14:02:34.538,6528134
17/08/2017 14:02:34.578,6528292
17/08/2017 14:02:34.618,6527819
17/08/2017 14:02:34.658,6527398
17/08/2017 14:02:34.698,6527608
17/08/2017 14:02:34.738,6526767
17/08/2017 14:02:34.778,6527188
17/08/2017 14:02:34.818,6526294
17/08/2017 14:02:34.858,6526452
17/08/2017 14:02:34.898,6526242
17/08/2017 14:02:34.938,6525506
17/08/2017 14:02:34.978,6525874
17/08/2017 14:02:35.018,6526031
17/08/2017 14:02:35.058,6524928
17/08/2017 14:02:35.098,6524875
17/08/2017 14:02:35.138,6524454
17/08/2017 14:02:35.178,6524402
17/08/2017 14:02:35.218,6524139
17/08/2017 14:02:35.258,6524244
17/08/2017 14:02:35.298,6523666
17/08/2017 14:02:35.338,6523613
17/08/2017 14:02:35.378,6523350
17/08/2017 14:02:35.418,6523087
17/08/2017 14:02:35.458,6522824
17/08/2017 14:02:35.498,6522036
17/08/2017 14:02:35.538,6522246
17/08/2017 14:02:35.578,6522089
17/08/2017 14:02:35.618,6521826
17/08/2017 14:02:35.658,6522141
17/08/2017 14:02:35.698,6521090
17/08/2017 14:02:35.738,6520932
17/08/2017 14:02:35.778,6520564
17/08/2017 14:02:35.818,6521405
17/08/2017 14:02:35.858,6520301
17/08/2017 14:02:35.898,6519986
17/08/2017 14:02:35.938,6519881
17/08/2017 14:02:35.978,6519355
17/08/2017 14:02:36.018,6519197
17/08/2017 14:02:36.058,6519145
17/08/2017 14:02:36.098,6518566
17/08/2017 14:02:36.138,6518777
17/08/2017 14:02:36.178,6518619
17/08/2017 14:02:36.218,6518777
17/08/2017 14:02:36.258,6518304
17/08/2017 14:02:36.298,6517305
17/08/2017 14:02:36.338,6518514
17/08/2017 14:02:36.378,6517095
17/08/2017 14:02:36.418,6517252
17/08/2017 14:02:36.458,6516779
