Time,RtoR
,868
,842
,834
,859
,862
,805
,854
,888
,844
,857
,876
,899
,855
,921
,941
,880
,882
,867
,825
,781
,780
,767
,739
,719
,720
,774
,808
,826
,839
,833
,832
,791
,788
,783
,775
,760
,785
,810
,851
,842
,915
,928
,904
,906
,919
,899
,908
,910
,856
,811
,792
,771
,790
,784
,863
,944
,906
,866
,890
,885
,823
,860
,897
,849
,909
,967
,912
,921
,936
,867
,897
,918
,882
,907
,946
,911
,927
,948
,921
,910
,940
,919
,926
,956
,923
,882
,904
,881
,844
,898
,881
,859
,920
,927
,873
,879
,887
,853
,871
,880
,850
,901
,926
,896
,940
,952
,886
,909
,921
,894
,955
,937
,929
,956
,925
,836
,854
,884
,900
,910
,929
,892
,885
,904
,913
,863
,891
,905
,839
,889
,929
,909
,950
,1030
,972
,952
,966
,901
,888
,906
,896
,865
,917
,933
,913
,955
,943
,903
,928
,935
,893
,943
,920
,847
,877
,887
,859
,962
,985
,954
,1010
,972
,953
,967
,914
,927
,962
,910
,922
,925
,899
,914
,938
,896
,935
,972
,892
,938
,936
,884
,916
,914
,890
,923
,890
,872
,886
,873
,833
,844
,837
,818
,865
,899
,842
,894
,920
,870
,867
,878
,873
,860
,918
,926
,909
,940
,941
,898
,952
,893
,866
,900
,893
,844
,897
,949
,967
,905
,940
,950
,881
,881
,865
,835
,787
,817
,828
,821
,783
,751
,749
,774
,783
,789
,799
,787
,772
,760
,739
,720
,708
,696
,685
,678
,671
,663
,657
,648
,643
,635
,630
,625
,616
,625
,749
,886
,897
,892
,858
,809
,826
,891
,852
,885
,961
,1046
,941
,937
,1038
,1101
,984
,1085
,1150
,1017
,1059
,1080
,998
,961
,1079
,1130
,1013
,1028
,1022
,924
,965
,1023
,966
,842
,823
,802
,823
,789
,769
,746
,737
,733
,746
,717
,736
,724
,725
,717
,731
,741
,744
,720
,753
,765
,754
,780
,803
,768
,801
,809
,778
,791
,799
,809
,794
,826
,838
,805
,839
,836
,788
,794
,776
,759
,767
,772
,752
,776
,795
,802
,784
,806
,807
,770
,798
,814
,795
,751
,769
,743
,715
,697
,704
,687
,676
,678
,684
,694
,701
,757
,815
,820
,815
,857
,845
,790
,799
,804
,759
,785
,788
,787
,819
,826
,782
,785
,775
,751
,783
,786
,791
,790
,812
,820
,790
,818
,841
,771
,781
,788
,751
,754
,748
,767
,738
,697
,713
,697
,813
,821
,808
,796
,805
,826
,824
,836
,807
,805
,810
,825
,803
,828
,875
,916
,947
,1085
,1008
,984
,1033
,1070
,983
,989
,1116
,1141
,1010
,1070
,1140
,1064
,1073
,1105
,1072
,1041
,1102
,1098
,1028
,1087
,1146
,1044
,1050
,1059
,982
,988
,151
,853
,899
,892
,858
,234
,597
,804
,809
,820
,811
,782
,817
,865
,886
,886
,898
,888
,886
,830
,863
,882
,951
,936
,1007
,944
,848
,865
,865
,823
,862
,929
,911
,999
,1007
,951
,1012
,987
,921
,991
,966
,875
,895
,1126
,1099
,1136
,1195
,1036
,1067
,1034
,922
,885
,975
,999
,889
,941
,1110
,1079
,939
,1039
,1015
,935
,862
,810
,771
,817
,790
,779
,760
,738
,727
,739
,767
,759
,814
,899
,945
,998
,1021
,1033
,1007
,1024
,1005
,945
,1145
,1166
,1078
,1136
,1220
,1106
,1078
,1162
,1151
,1004
,1122
,1150
,1062
,1136
,1193
,1100
,1110
,1198
,1171
,1061
,1156
,1188
,1068
,1180
,1202
,1084
,1155
,1104
,1041
,1066
,1104
,1047
,1187
,1142
,1050
,1082
,1045
,949
,981
,989
,913
,954
,981
,986
,969
,1031
,1014
,916
,865
,867
,847
,820
,1745
,820
,799
,772
,744
,744
,750
,728
,723
,725
,710
,696
,691
,679
,695
,936
,1178
,1173
,1042
,976
,960
,876
,823
,790
,771
,746
,742
,779
,857
,895
,865
,838
,829
,811
,784
,766
,756
,761
,850
,911
,1170
,1002
,963
,940
,894
,850
,821
,789
,752
,719
,723
,724
,712
,706
,708
,765
,905
,877
,879
,859
,849
,862
,985
,1057
,1070
,1042
,1006
,967
,921
,878
,849
,869
,1104
,1322
,1264
,1181
,1128
,1064
,1005
,950
,922
,979
,1047
,1122
,1120
,1097
,1030
,975
,931
,879
,835
,891
,954
,1044
,1058
,1029
,1029
,978
,921
,877
,830
,837
,880
,983
,1036
,993
,949
,881
,849
,805
,772
,750
,732
,771
,828
,893
,881
,841
,805
,785
,774
,751
,738
,732
,725
,720
,792
,869
,1009
,1033
,990
,945
,925
,865
,820
,787
,761
,807
,851
,1001
,1037
,992
,951
,924
,875
,838
,808
,791
,840
,901
,1030
,1046
,1017
,951
,919
,863
,821
,796
,769
,800
,851
,985
,1048
,976
,933
,922
,864
,830
,801
,769
,792
,857
,923
,937
,947
,901
,877
,851
,817
,791
,767
,742
,748
,768
,823
,947
,974
,946
,911
,876
,829
,798
,774
,760
,794
,826
,863
,890
,905
,889
,840
,834
,818
,817
,817
,818
,905
,999
,965
,923
,875
,829
,794
,768
,757
,750
,752
,738
,794
,817
,884
,909
,902
,863
,838
,799
,772
,754
,749
,741
,733
,739
,756
,778
,784
,782
,790
,795
,780
,764
,756
,746
,738
,801
,876
,998
,966
,919
,855
,809
,762
,740
,737
,745
,753
,843
,965
,1014
,984
,952
,927
,895
,854
,807
,771
,745
,747
,812
,1033
,1155
,1069
,1003
,990
,907
,866
,821
,791
,858
,936
,999
,1005
,954
,910
,858
,804
,760
,719
,728
,742
,818
,910
,935
,948
,902
,854
,811
,780
,749
,733
,716
,705
,806
,896
,982
,1006
,978
,911
,889
,828
,791
,759
,756
,835
,989
,1152
,1153
,1080
,1024
,990
,922
,866
,817
,810
,894
,990
,1067
,1044
,983
,971
,894
,832
,782
,750
,755
,909
,1224
,1196
,1118
,987
,953
,860
,810
,778
,756
,797
,832
,931
,968
,947
,905
,862
,837
,823
,830
,830
,870
,854
,857
,839
,827
,846
,863
,845
,830
,825
,836
,854
,862
,873
,887
,894
,905
,884
,904
,899
,876
,859
,841
,856
,869
,857
,881
,874
,885
,858
,857
,786
,792
,778
,784
,757
,751
,774
,809
,876
,907
,914
,896
,888
,857
,847
,844
,842
,848
,869
,911
,959
,986
,1015
,1007
,993
,980
,948
,940
,937
,949
,954
,943
,938
,918
,913
,894
,851
,780
,770
,819
,935
,1036
,886
,881
,912
,930
,839
,845
,820
,785
,778
,763
,749
,735
,737
,732
,722
,736
,766
,800
,829
,919
,950
,921
,979
,943
,892
,946
,926
,849
,968
,1067
,956
,937
,977
,980
,873
,920
,932
,890
,939
,951
,945
,940
,968
,978
,947
,982
,966
,970
,991
,960
,976
,962
,898
,912
,936
,921
,839
,909
,965
,913
,950
,987
,947
,878
,902
,894
,818
,885
,940
,886
,917
,957
,941
,856
,906
,945
,889
,945
,980
,903
,937
,971
,901
,887
,947
,929
,872
,959
,963
,862
,924
,914
,839
,927
,933
,850
,915
,944
,901
,895
,927
,887
,863
,884
,868
,795
,823
,851
,881
,784
,763
,802
,812
,841
,850
,895
,737
,1546
,1340
,2791
,962
,64
,310
,625
,115
,632
,71
,2573
,3461
,483
