Time,BreathingWaveform
18/08/2017 13:32:39.429,6502953
18/08/2017 13:32:39.469,6502848
18/08/2017 13:32:39.509,6502112
18/08/2017 13:32:39.549,6502112
18/08/2017 13:32:39.589,6502112
18/08/2017 13:32:39.629,6502007
18/08/2017 13:32:39.669,6501586
18/08/2017 13:32:39.709,6501901
18/08/2017 13:32:39.749,6501376
18/08/2017 13:32:39.789,6500955
18/08/2017 13:32:39.829,6501008
18/08/2017 13:32:39.869,6501060
18/08/2017 13:32:39.909,6500850
18/08/2017 13:32:39.949,6501323
18/08/2017 13:32:39.989,6500430
18/08/2017 13:32:40.029,6500850
18/08/2017 13:32:40.069,6500377
18/08/2017 13:32:40.109,6499851
18/08/2017 13:32:40.149,6500219
18/08/2017 13:32:40.189,6500377
18/08/2017 13:32:40.229,6500167
18/08/2017 13:32:40.269,6499431
18/08/2017 13:32:40.309,6499851
18/08/2017 13:32:40.349,6499799
18/08/2017 13:32:40.389,6498905
18/08/2017 13:32:40.429,6499483
18/08/2017 13:32:40.469,6498379
18/08/2017 13:32:40.509,6498327
18/08/2017 13:32:40.549,6498852
18/08/2017 13:32:40.589,6498222
18/08/2017 13:32:40.629,6498379
18/08/2017 13:32:40.669,6498011
18/08/2017 13:32:40.709,6498537
18/08/2017 13:32:40.749,6497959
18/08/2017 13:32:40.789,6498169
18/08/2017 13:32:40.829,6497959
18/08/2017 13:32:40.869,6497433
18/08/2017 13:32:40.909,6497696
18/08/2017 13:32:40.949,6497486
18/08/2017 13:32:40.989,6497275
18/08/2017 13:32:41.029,6497065
18/08/2017 13:32:41.069,6496749
18/08/2017 13:32:41.109,6497065
18/08/2017 13:32:41.149,6496802
18/08/2017 13:32:41.189,6496434
18/08/2017 13:32:41.229,6496592
18/08/2017 13:32:41.269,6496749
18/08/2017 13:32:41.309,6496855
18/08/2017 13:32:41.349,6496539
18/08/2017 13:32:41.389,6496855
18/08/2017 13:32:41.429,6496802
18/08/2017 13:32:41.469,6495908
18/08/2017 13:32:41.509,6496171
18/08/2017 13:32:41.549,6496224
18/08/2017 13:32:41.589,6496592
18/08/2017 13:32:41.629,6495698
18/08/2017 13:32:41.669,6495488
18/08/2017 13:32:41.709,6495803
18/08/2017 13:32:41.749,6495698
18/08/2017 13:32:41.789,6495383
18/08/2017 13:32:41.829,6495698
18/08/2017 13:32:41.869,6495698
18/08/2017 13:32:41.909,6495908
18/08/2017 13:32:41.949,6495593
18/08/2017 13:32:41.989,6495015
18/08/2017 13:32:42.029,6494699
18/08/2017 13:32:42.069,6495225
18/08/2017 13:32:42.109,6494962
18/08/2017 13:32:42.149,6495330
18/08/2017 13:32:42.189,6495015
18/08/2017 13:32:42.229,6495172
18/08/2017 13:32:42.269,6493753
18/08/2017 13:32:42.309,6495330
18/08/2017 13:32:42.349,6494174
18/08/2017 13:32:42.389,6494699
18/08/2017 13:32:42.429,6494542
18/08/2017 13:32:42.469,6494594
18/08/2017 13:32:42.509,6494752
18/08/2017 13:32:42.549,6493963
18/08/2017 13:32:42.589,6494752
18/08/2017 13:32:42.629,6494279
18/08/2017 13:32:42.669,6494489
18/08/2017 13:32:42.709,6494016
18/08/2017 13:32:42.749,6493648
18/08/2017 13:32:42.789,6494489
18/08/2017 13:32:42.829,6494121
18/08/2017 13:32:42.869,6493648
18/08/2017 13:32:42.909,6493963
18/08/2017 13:32:42.949,6494174
18/08/2017 13:32:42.989,6494647
18/08/2017 13:32:43.029,6494121
18/08/2017 13:32:43.069,6493753
18/08/2017 13:32:43.109,6494174
18/08/2017 13:32:43.149,6493333
18/08/2017 13:32:43.189,6493438
18/08/2017 13:32:43.229,6493385
18/08/2017 13:32:43.269,6493858
18/08/2017 13:32:43.309,6493858
18/08/2017 13:32:43.349,6493543
18/08/2017 13:32:43.389,6493806
18/08/2017 13:32:43.429,6493122
18/08/2017 13:32:43.469,6493543
18/08/2017 13:32:43.509,6493122
18/08/2017 13:32:43.549,6493490
18/08/2017 13:32:43.589,6494016
18/08/2017 13:32:43.629,6492912
18/08/2017 13:32:43.669,6493385
18/08/2017 13:32:43.709,6493490
18/08/2017 13:32:43.749,6493438
18/08/2017 13:32:43.789,6492965
18/08/2017 13:32:43.829,6492702
18/08/2017 13:32:43.869,6492859
18/08/2017 13:32:43.909,6492912
18/08/2017 13:32:43.949,6492965
18/08/2017 13:32:43.989,6492018
18/08/2017 13:32:44.029,6492807
18/08/2017 13:32:44.069,6492334
18/08/2017 13:32:44.109,6492702
18/08/2017 13:32:44.149,6492334
18/08/2017 13:32:44.189,6491966
