Time,RtoR
,554
,553
,562
,569
,574
,578
,573
,574
,575
,573
,560
,554
,552
,557
,554
,556
,567
,568
,558
,553
,548
,546
,548
,548
,553
,562
,569
,587
,600
,592
,591
,582
,575
,565
,564
,567
,571
,576
,576
,586
,586
,582
,582
,567
,565
,565
,567
,563
,560
,558
,558
,564
,565
,567
,565
,572
,581
,580
,570
,560
,557
,551
,544
,548
,545
,540
,537
,544
,547
,555
,556
,558
,560
,559
,563
,565
,564
,569
,566
,566
,564
,559
,562
,557
,563
,559
,560
,558
,555
,564
,571
,574
,578
,579
,584
,577
,576
,558
,548
,539
,533
,535
,534
,542
,550
,567
,580
,586
,581
,583
,579
,579
,572
,574
,565
,567
,572
,586
,592
,593
,596
,595
,586
,578
,567
,570
,572
,568
,566
,562
,568
,583
,591
,593
,593
,595
,592
,586
,589
,579
,576
,577
,574
,574
,580
,587
,592
,591
,588
,577
,577
,573
,569
,571
,566
,573
,579
,578
,573
,578
,585
,593
,596
,587
,577
,571
,572
,573
,576
,572
,580
,580
,575
,578
,575
,576
,571
,574
,577
,577
,565
,563
,555
,561
,559
,557
,552
,560
,564
,579
,581
,578
,575
,575
,576
,572
,565
,571
,558
,556
,556
,561
,562
,561
,567
,573
,569
,570
,572
,578
,578
,586
,574
,561
,555
,555
,551
,552
,550
,568
,579
,589
,613
,639
,680
,690
,668
,643
,613
,596
,598
,603
,610
,614
,612
,630
,620
,615
,616
,612
,605
,602
,591
,581
,568
,559
,565
,594
,590
,595
,611
,614
,596
,573
,556
,536
,532
,535
,542
,555
,549
,540
,534
,524
,524
,516
,508
,511
,509
,506
,507
,504
,502
,502
,505
,508
,505
,499
,494
,495
,493
,488
,484
,484
,484
,487
,493
,490
,491
,501
,502
,507
,515
,525
,542
,539
,549
,538
,537
,550
,552
,553
,543
,541
,535
,525
,514
,510
,1028
,524
,541
,615
,226
,826
,1750
,146
