Time,BtoB
,6000
,5390
,3330
,5120
,2840
,2810
,5160
,3520
,1940
,2390
,1460
,3310
,2670
,3080
,3130
,2170
,3660
,5840
,2500
,3550
,2740
,1790
,2770
,2250
,2120
,2260
,2290
,2300
,2280
,2230
,2220
,2160
,2120
,2500
,2430
,2290
,2110
,2550
,2420
,2480
,2300
,2220
,2390
,2170
,2360
,2530
,2400
,2380
,2280
,2450
,2170
,2540
,2530
,2390
,2280
,2420
,2480
,2450
,2410
,2400
,2490
,2250
,2460
,2410
,2470
,2640
,2510
,3000
,1830
,2520
,2620
,2450
,2450
,2410
,2860
,2360
,2400
,2350
,2520
,2530
,2580
,2850
,2750
,2290
,2310
,2760
,2470
,2530
,3010
,2710
,2720
,2610
,2500
,2630
,2740
,2670
,2360
,2270
,2410
,2500
,2420
,2490
,2550
,2630
,2560
,2430
,2410
,2480
,2220
,2530
,2330
,2590
,2470
,2360
,2570
,2650
,2350
,2800
,2760
,2550
,2910
,2700
,2540
,2430
,2480
,2660
,2410
,2580
,2460
,2480
,2610
,2730
,3100
,2510
,2580
,3040
,2320
,3000
,3060
,3500
,5230
,2480
,2320
,3100
,3810
,7390
,13050
,2880
,6200
,11630
,9220
,10540
,9500
,9340
,11970
,10240
,9190
,8670
,10940
,10000
,10350
,10040
,8690
,10240
,9780
,10730
,9310
,10990
,9560
,620
,9690
,9100
,11330
,9210
,10000
,9580
,10590
,10150
,10320
,23220
,610
,1670
,2060
,4870
,3700
,5810
,1420
,2960
,4580
,8480
,800
,2680
,2670
,6580
,2030
,650
,1960
,580
,2290
,2660
,2590
,2500
,2370
,2450
,11090
,2820
,3070
,4340
,2570
,2470
,2570
,2350
,2250
,2390
,2450
,2580
,2560
,2510
,2500
,2560
,490
,1790
,2560
,2640
,2580
,2550
,2760
,2900
,2590
,2350
,2500
,2670
,2720
,2600
,2440
,2500
,2330
,2390
,2320
,2220
,2690
,2570
,2660
,2420
,2640
,2500
,2380
,2480
,2490
,2340
,2480
,2800
,2100
,2590
,2400
,2530
,2300
,2360
,2500
,2490
,2400
,2510
,2360
,2520
,2180
,2430
,2580
,2530
,2310
,2480
,2330
,2610
,2680
,2440
,2520
,3090
,1860
,3230
,3950
,2980
,9660
,4860
,2920
,5830
,3610
,4480
,6030
,4380
,3770
,2940
,1890
,8310
,4990
,3350
,3030
,2850
,2850
,2750
,2800
,2720
,2880
,2780
,2710
,2670
,2800
,2790
,3150
,3070
,3310
,3530
,4350
,3910
,6390
,620
,1650
,3280
,3100
,3410
,3360
,4190
,3520
,2900
,2960
,3380
,2900
,3010
,3210
,2730
,2920
,2940
,3190
,2980
,3260
,3460
,2450
,2910
,3420
,3990
,3790
,3830
,3990
,2610
,7450
,3230
,3420
,3170
,3450
,3160
,3260
,3220
,2750
,3020
,2850
,3100
,2860
,2660
,2820
,3560
,3160
,3100
,3080
,2980
,2730
,3060
,2870
,2620
,2650
,2920
,2340
,3100
,2610
,2890
,2960
,2740
,2930
,2530
,1660
,1170
,2320
,1850
,2720
,2560
,2600
,2890
,2740
,2420
,2580
,2450
,2570
,2650
,2420
,2740
,2600
,2690
,2410
,2930
,2470
,2500
,2770
,2510
,2610
,2430
,2730
,2830
,2660
,2680
,2830
,2870
,2460
,2560
,2770
,2760
,2780
,2540
,2700
,2450
,2710
,2630
,2820
,2760
,2560
,2540
,2450
,2560
,2640
,2650
,2740
,2580
,2760
,2640
,2790
,2660
,2680
,2790
,2760
,2640
,2700
,2710
,2620
,2630
,2740
,2640
,2610
,2550
,2750
,2800
,5570
,10330
,3780
,3300
,2930
,3050
,2610
,2850
,2580
,2550
,2460
,2290
,2490
,2690
,2500
,2530
,2620
,2680
,2750
,2860
,2550
,2730
,2950
,2250
,2610
,2600
,2590
,2570
,2480
,2530
,2660
,2570
,2570
,2570
,2680
,2700
,3200
,2460
,2460
,2670
,2610
,2780
,2430
,2610
,2510
,2620
,2790
,2890
,3150
,2140
,970
,1960
,2470
,2570
,2410
,2390
,2550
,2630
,2420
,2330
,2600
,2460
,2700
,2580
,2340
,2500
,2680
,2420
,2110
,2590
,2470
,2460
,2490
,2510
,2400
,2420
,2250
,2340
,2200
,3400
,2420
,2290
,2560
,2360
,2490
,2680
,2590
,2420
,2340
,2360
,2530
,2530
,2350
,2600
,2540
,2350
,2400
,2280
,2370
,2560
,2430
,2430
,2300
,2460
,2360
,2280
,2730
,2500
,2210
,2560
,2540
,2220
,2260
,2510
,2450
,1230
,820
,4930
,2750
,2440
,2440
,2810
,1110
,2020
,2490
,2680
,2650
,2550
,2530
,2970
,2300
,2560
,2400
,2580
,2550
,2470
,2530
,2350
,2330
,2270
,2370
,2450
,2320
,2500
,2500
,2880
,2810
,2870
,2610
,2880
,2480
,2810
,2410
,2630
,3030
,2070
,3540
,2790
,2830
,3320
,4360
,9330
,2640
,6000
