Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
22/08/2017 15:56:24.440,65,8.1,-3276.8,-86,0.11,0.16,4.002,67,5644.000,65535.000,255,0.003260,0.000260,0,65535,0,65535,1,2,-0.12,-0.03,0.20,0.24,0.96,1.03,26.0,531,255,-128,-128,6553.5,415,422,484
22/08/2017 15:56:25.440,62,8.1,-3276.8,-85,0.06,0.09,3.986,64,5049.000,65535.000,255,0.003260,0.002960,0,65535,0,65535,0,0,-0.12,-0.02,0.20,0.25,0.96,1.04,26.0,531,255,-128,-128,6553.5,415,422,484
22/08/2017 15:56:26.440,64,7.3,-3276.8,-86,0.03,0.06,3.976,62,4453.000,65535.000,255,0.003260,0.003080,0,65535,0,65535,0,0,-0.12,-0.03,0.20,0.25,0.97,1.02,26.0,531,255,-128,-128,6553.5,415,420,484
22/08/2017 15:56:27.440,64,7.3,-3276.8,-86,0.02,0.04,3.966,61,3846.000,65535.000,255,0.003260,0.003000,0,65535,0,65535,0,0,-0.13,-0.04,0.20,0.24,0.97,1.02,26.0,531,255,-128,-128,6553.5,414,421,483
22/08/2017 15:56:28.440,65,6.6,-3276.8,-86,0.01,0.03,3.959,59,3347.000,65535.000,255,0.003260,0.003220,0,65535,0,65535,0,0,-0.12,-0.03,0.20,0.24,0.96,1.03,26.0,531,255,-128,-128,6553.5,414,422,484
22/08/2017 15:56:29.440,65,6.6,-3276.8,-86,0.01,0.03,3.958,59,2873.000,65535.000,255,0.003260,0.003340,0,65535,0,65535,0,0,-0.10,-0.03,0.20,0.25,0.96,1.02,26.0,531,255,-128,-128,6553.5,414,421,484
22/08/2017 15:56:30.440,65,5.9,-3276.8,-86,0.01,0.04,3.958,59,2495.000,65535.000,255,0.003260,0.003200,0,65535,0,65535,0,0,-0.12,-0.02,0.20,0.25,0.97,1.02,26.0,531,255,-128,-128,6553.5,414,421,484
22/08/2017 15:56:31.440,65,5.9,-3276.8,-86,0.01,0.04,3.957,59,2141.000,65535.000,255,0.003260,0.004560,0,65535,0,65535,0,0,-0.12,-0.02,0.20,0.27,0.96,1.03,26.0,531,255,-128,-128,6553.5,414,421,484
22/08/2017 15:56:32.440,65,6.3,-3276.8,-86,0.01,0.03,3.957,59,1859.000,65535.000,255,0.003260,0.004340,0,65535,0,65535,0,0,-0.10,-0.04,0.20,0.26,0.96,1.03,26.0,531,255,-128,-128,6553.5,414,421,484
22/08/2017 15:56:33.440,65,6.3,-3276.8,-86,0.01,0.03,3.957,59,1596.000,65535.000,255,0.003260,0.004020,0,65535,0,65535,0,0,-0.12,-0.03,0.20,0.26,0.96,1.02,26.0,531,255,-128,-128,6553.5,414,422,483
22/08/2017 15:56:34.440,65,6.7,-3276.8,-86,0.01,0.04,3.952,58,1386.000,65535.000,255,0.003260,0.003440,0,65535,0,65535,0,0,-0.12,-0.02,0.20,0.26,0.97,1.03,26.0,531,255,-128,-128,6553.5,417,415,479
22/08/2017 15:56:35.440,0,6.7,-3276.8,-86,0.01,0.32,3.948,58,1191.000,65535.000,255,0.000800,0.007740,0,65535,0,65535,0,0,-0.12,-0.02,0.20,0.28,0.49,1.02,26.0,531,255,-128,-128,6553.5,415,421,484
22/08/2017 15:56:36.440,0,6.0,-3276.8,-98,0.47,1.36,3.947,57,1071.000,65535.000,255,0.000800,0.014720,0,65535,0,65535,0,0,-0.42,1.20,-0.27,0.81,0.50,1.92,26.0,531,255,-128,-128,6553.5,415,421,484
22/08/2017 15:56:37.440,0,6.0,-3276.8,-102,0.25,0.40,3.947,57,959.000,65535.000,255,0.000800,0.020060,0,65535,0,65535,0,0,0.10,0.57,-0.20,0.19,0.60,1.16,26.0,531,255,-128,-128,6553.5,417,422,485
22/08/2017 15:56:38.440,0,5.4,-3276.8,-110,0.44,1.51,3.947,57,875.000,65535.000,255,0.000800,0.035280,0,65535,0,65535,0,0,0.15,1.85,-0.72,0.42,-0.22,2.24,26.0,528,255,-128,-128,6553.5,414,422,483
22/08/2017 15:56:39.440,62,5.4,-3276.8,-129,0.51,1.01,3.947,57,762.000,65535.000,255,0.000800,0.025540,0,65535,0,65535,0,1,0.32,1.25,-0.45,0.22,0.13,0.85,26.0,528,255,-128,-128,6553.5,415,420,458
22/08/2017 15:56:40.440,80,5.3,-3276.8,-138,0.55,1.54,3.947,57,673.000,65535.000,255,0.011764,0.021040,0,65535,0,65535,0,2,-0.02,1.59,-1.55,1.15,-0.62,1.28,26.0,528,255,-128,-128,6553.5,414,422,484
22/08/2017 15:56:41.440,90,5.3,-3276.8,-166,0.94,2.90,3.947,57,585.000,65535.000,255,0.011764,0.018500,0,65535,0,65535,1,0,0.04,4.65,-0.50,1.03,-1.79,1.89,26.0,528,255,-128,-128,6553.5,415,421,484
22/08/2017 15:56:42.440,95,5.3,-3276.8,-176,0.31,0.48,3.947,57,535.000,65535.000,255,0.011744,0.015440,0,65535,0,65535,1,1,0.69,1.32,-0.42,0.33,-0.18,0.13,26.0,528,255,-128,-128,6553.5,414,421,483
22/08/2017 15:56:43.440,97,5.3,-3276.8,176,0.20,0.25,3.947,57,561.000,65535.000,255,0.011744,0.010880,0,65535,0,65535,1,2,0.86,0.96,-0.25,-0.01,-0.18,-0.07,26.0,531,255,-128,-128,6553.5,414,422,484
22/08/2017 15:56:44.440,98,5.3,-3276.8,172,0.09,0.14,3.947,57,534.000,65535.000,255,0.031400,0.005420,0,65535,0,65535,1,3,0.91,0.96,-0.18,-0.14,-0.16,-0.02,26.0,528,255,-128,-128,6553.5,414,422,483
22/08/2017 15:56:45.440,99,5.3,-3276.8,172,0.29,4.54,3.947,57,481.000,65535.000,255,0.031400,0.004540,0,65535,0,65535,1,4,-0.09,2.89,-1.34,1.03,-6.60,0.16,26.0,531,255,-128,-128,6553.5,415,420,483
22/08/2017 15:56:46.440,99,5.3,-3276.8,143,1.14,1.45,3.947,57,520.000,65535.000,255,0.031400,0.015960,0,65535,0,65535,0,0,-0.63,0.57,0.19,1.36,-1.61,0.71,26.0,528,255,-128,-128,6553.5,415,422,484
22/08/2017 15:56:47.440,99,5.3,-3276.8,117,0.86,1.21,3.945,57,495.000,65535.000,255,0.031400,0.012460,0,65535,0,65535,1,0,-0.32,0.50,-0.93,0.55,-1.30,-0.25,26.0,528,255,-128,-128,6553.5,414,422,484
22/08/2017 15:56:48.440,99,5.3,-3276.8,100,0.71,1.48,3.945,57,436.000,65535.000,255,0.031400,0.011680,0,65535,0,65535,1,1,-0.31,0.18,-0.91,-0.19,-1.83,-0.22,26.0,528,255,-128,-128,6553.5,415,421,484
22/08/2017 15:56:49.440,101,5.3,-3276.8,91,0.37,0.42,3.944,57,376.000,65535.000,255,0.031400,0.009460,5,65535,0,65535,1,2,-0.16,0.10,-0.67,-0.40,-0.98,-0.60,26.0,528,255,-128,-128,6553.5,425,426,498
22/08/2017 15:56:50.440,103,5.3,-3276.8,89,0.20,0.45,3.944,57,328.000,65535.000,255,0.031400,0.019240,4,65535,0,65535,1,3,-0.26,0.21,-0.67,-0.16,-1.19,-0.30,26.0,531,255,-128,-128,6553.5,413,421,484
22/08/2017 15:56:51.440,104,5.3,-3276.8,83,0.42,1.84,3.944,57,283.000,65535.000,255,0.031400,0.021940,4,65535,0,65535,0,0,-0.51,0.86,-1.26,-0.18,-1.19,1.02,26.0,528,255,-128,-128,6553.5,400,406,473
22/08/2017 15:56:52.440,104,5.4,-3276.8,84,0.73,0.89,3.944,57,259.000,65535.000,255,0.031400,0.014020,3,65535,0,65535,0,1,-0.28,0.20,-1.04,-0.91,-0.06,0.37,26.0,528,255,-128,-128,6553.5,414,421,484
22/08/2017 15:56:53.440,104,5.4,-3276.8,84,0.39,0.46,3.944,57,233.000,65535.000,255,0.031400,0.012060,3,65535,0,65535,1,0,-0.21,0.01,-1.10,-0.93,0.02,0.28,26.0,528,255,-128,-128,6553.5,415,422,483
22/08/2017 15:56:54.440,104,5.4,-3276.8,-84,0.23,0.46,3.944,57,207.000,65535.000,255,0.031400,0.013200,3,65535,0,65535,1,1,-0.21,0.01,-1.10,-0.93,0.02,0.28,26.0,528,255,-128,-128,6553.5,414,421,483
22/08/2017 15:56:55.440,105,5.4,-3276.8,-80,0.48,0.43,3.944,57,182.000,65535.000,255,0.031400,0.012380,3,65535,0,65535,1,2,-0.51,0.13,-1.20,-0.75,-0.10,0.45,26.0,528,255,-128,-128,6553.5,415,421,484
22/08/2017 15:56:56.440,107,5.4,-3276.8,-64,1.30,1.97,3.944,57,164.000,65535.000,255,0.031400,0.011600,7,65535,0,65535,1,3,-1.02,0.40,-1.27,1.00,-0.33,1.37,26.0,528,255,-128,-128,6553.5,418,429,484
22/08/2017 15:56:57.440,110,5.4,-3276.8,-80,0.96,1.77,3.944,57,144.000,65535.000,255,0.031400,0.010880,14,65535,0,65535,1,4,-0.97,1.24,-0.14,1.80,-1.28,0.78,26.0,528,255,-128,-128,6553.5,414,422,484
22/08/2017 15:56:58.440,111,5.4,-3276.8,92,0.69,1.63,3.944,57,129.000,65535.000,255,0.031400,0.007380,12,65535,0,65535,1,5,-0.77,0.77,0.20,2.15,-0.79,0.25,26.0,528,255,-128,-128,6553.5,404,419,481
22/08/2017 15:56:59.440,112,5.4,-3276.8,-93,0.72,1.61,3.944,57,114.000,65535.000,255,0.031400,0.005700,11,65535,0,65535,1,6,-1.19,0.73,0.50,2.13,-0.80,0.80,26.0,528,255,-128,-128,6553.5,414,422,484
22/08/2017 15:57:00.440,112,5.4,-3276.8,125,0.74,2.50,3.944,57,102.000,65535.000,255,0.031400,0.006540,10,65535,0,65535,1,7,-2.73,1.37,0.04,1.77,-0.56,1.60,26.0,528,255,-128,-128,6553.5,414,422,484
22/08/2017 15:57:01.440,113,5.4,-3276.8,149,0.51,1.16,3.944,57,133.000,65535.000,255,0.031400,0.007700,9,65535,0,65535,1,8,0.06,1.43,-0.08,0.57,-0.71,0.34,26.0,528,255,-128,-128,6553.5,414,422,484
22/08/2017 15:57:02.440,113,5.4,-3276.8,158,0.28,0.59,3.944,57,155.000,65535.000,255,0.031400,0.006460,8,65535,0,65535,1,9,0.89,0.96,0.06,0.25,-0.20,-0.15,26.0,528,255,-128,-128,6553.5,415,422,484
22/08/2017 15:57:03.440,113,5.4,-3276.8,159,0.24,0.57,3.944,57,148.000,65535.000,255,0.031400,0.004120,7,65535,0,65535,1,10,0.57,1.06,-0.30,0.87,-0.49,-0.10,26.0,528,255,-128,-128,6553.5,415,421,483
22/08/2017 15:57:04.440,113,5.5,-3276.8,164,0.12,0.27,3.944,57,189.000,65535.000,255,0.031400,0.002280,6,65535,0,65535,1,11,0.86,0.98,0.01,0.33,-0.36,-0.15,26.0,528,255,-128,-128,6553.5,414,422,484
22/08/2017 15:57:05.440,113,5.5,-3276.8,165,0.05,0.13,3.944,57,179.000,65535.000,255,0.031400,0.006620,5,65535,0,65535,1,12,0.89,0.97,-0.01,0.16,-0.20,-0.16,26.0,531,255,-128,-128,6553.5,416,418,486
22/08/2017 15:57:06.440,113,5.7,-3276.8,168,0.15,0.20,3.944,57,169.000,65535.000,255,0.031400,0.007180,5,65535,0,65535,0,0,0.85,1.04,-0.03,0.21,-0.21,0.01,26.0,531,255,-128,-128,6553.5,414,421,483
