0,B,2017-04-29 13:38:08.563
0,E,2017-04-29 13:38:08.624
1,B,2017-04-29 13:38:08.672
1,E,2017-04-29 13:38:08.716
0,S,2017-04-29 13:38:08.798
1,S,2017-04-29 13:38:08.905
0,T,2017-04-29 13:38:09.299
1,T,2017-04-29 13:38:09.440
0,Space,2017-04-29 13:38:09.483
0,S,2017-04-29 13:38:09.576
1,Space,2017-04-29 13:38:09.616
1,S,2017-04-29 13:38:09.651
0,E,2017-04-29 13:38:09.714
1,E,2017-04-29 13:38:09.802
0,E,2017-04-29 13:38:09.899
1,E,2017-04-29 13:38:10.007
0,M,2017-04-29 13:38:10.049
1,M,2017-04-29 13:38:10.128
0,Space,2017-04-29 13:38:10.200
1,Space,2017-04-29 13:38:10.301
0,G,2017-04-29 13:38:10.731
1,G,2017-04-29 13:38:10.836
0,A,2017-04-29 13:38:10.854
1,A,2017-04-29 13:38:10.952
0,M,2017-04-29 13:38:10.954
0,E,2017-04-29 13:38:11.054
1,M,2017-04-29 13:38:11.069
1,E,2017-04-29 13:38:11.170
0,Space,2017-04-29 13:38:11.201
1,Space,2017-04-29 13:38:11.300
0,E,2017-04-29 13:38:11.433
0,N,2017-04-29 13:38:11.517
1,E,2017-04-29 13:38:11.560
1,N,2017-04-29 13:38:11.619
0,D,2017-04-29 13:38:11.718
1,D,2017-04-29 13:38:11.856
0,Space,2017-04-29 13:38:11.889
1,Space,2017-04-29 13:38:12.017
0,S,2017-04-29 13:38:12.120
0,L,2017-04-29 13:38:12.186
1,S,2017-04-29 13:38:12.240
1,L,2017-04-29 13:38:12.288
0,O,2017-04-29 13:38:12.357
1,O,2017-04-29 13:38:12.436
0,W,2017-04-29 13:38:12.456
1,W,2017-04-29 13:38:12.557
0,L,2017-04-29 13:38:12.688
1,L,2017-04-29 13:38:12.704
0,Y,2017-04-29 13:38:13.036
1,Y,2017-04-29 13:38:13.144
0,Space,2017-04-29 13:38:13.220
1,Space,2017-04-29 13:38:13.316
0,P,2017-04-29 13:38:13.690
0,A,2017-04-29 13:38:13.767
1,P,2017-04-29 13:38:13.816
1,A,2017-04-29 13:38:13.856
0,T,2017-04-29 13:38:13.958
1,T,2017-04-29 13:38:14.026
0,T,2017-04-29 13:38:14.090
1,T,2017-04-29 13:38:14.183
0,E,2017-04-29 13:38:14.275
1,E,2017-04-29 13:38:14.359
0,R,2017-04-29 13:38:14.421
0,N,2017-04-29 13:38:14.488
1,R,2017-04-29 13:38:14.520
1,N,2017-04-29 13:38:14.578
0,Space,2017-04-29 13:38:14.625
1,Space,2017-04-29 13:38:14.760
0,W,2017-04-29 13:38:14.778
1,W,2017-04-29 13:38:14.909
0,A,2017-04-29 13:38:14.994
1,A,2017-04-29 13:38:15.127
0,T,2017-04-29 13:38:15.179
1,T,2017-04-29 13:38:15.294
0,C,2017-04-29 13:38:15.294
0,H,2017-04-29 13:38:15.374
1,C,2017-04-29 13:38:15.400
1,H,2017-04-29 13:38:15.463
0,Space,2017-04-29 13:38:15.541
1,Space,2017-04-29 13:38:15.619
0,A,2017-04-29 13:38:15.894
1,A,2017-04-29 13:38:15.987
0,N,2017-04-29 13:38:16.063
1,N,2017-04-29 13:38:16.180
0,S,2017-04-29 13:38:16.195
1,S,2017-04-29 13:38:16.290
0,W,2017-04-29 13:38:16.380
1,W,2017-04-29 13:38:16.464
0,E,2017-04-29 13:38:16.560
1,E,2017-04-29 13:38:16.644
0,R,2017-04-29 13:38:16.727
0,Space,2017-04-29 13:38:16.832
1,R,2017-04-29 13:38:16.832
1,Space,2017-04-29 13:38:16.948
0,F,2017-04-29 13:38:17.312
1,F,2017-04-29 13:38:17.396
0,A,2017-04-29 13:38:17.480
0,M,2017-04-29 13:38:17.544
1,A,2017-04-29 13:38:17.584
0,I,2017-04-29 13:38:17.618
1,M,2017-04-29 13:38:17.680
1,I,2017-04-29 13:38:17.722
0,L,2017-04-29 13:38:17.780
1,L,2017-04-29 13:38:17.880
0,Y,2017-04-29 13:38:17.965
1,Y,2017-04-29 13:38:18.064
0,Space,2017-04-29 13:38:18.143
1,Space,2017-04-29 13:38:18.265
0,M,2017-04-29 13:38:18.628
1,M,2017-04-29 13:38:18.717
0,E,2017-04-29 13:38:18.732
0,N,2017-04-29 13:38:18.813
1,E,2017-04-29 13:38:18.832
1,N,2017-04-29 13:38:18.897
0,Space,2017-04-29 13:38:18.968
1,Space,2017-04-29 13:38:19.068
0,B,2017-04-29 13:38:19.183
0,A,2017-04-29 13:38:19.247
1,B,2017-04-29 13:38:19.280
1,A,2017-04-29 13:38:19.336
0,S,2017-04-29 13:38:19.415
1,S,2017-04-29 13:38:19.456
0,E,2017-04-29 13:38:19.514
0,Space,2017-04-29 13:38:19.577
1,E,2017-04-29 13:38:19.624
1,Space,2017-04-29 13:38:19.667
0,M,2017-04-29 13:38:19.767
0,E,2017-04-29 13:38:19.824
1,M,2017-04-29 13:38:19.871
1,E,2017-04-29 13:38:19.909
0,A,2017-04-29 13:38:19.983
0,N,2017-04-29 13:38:20.051
1,A,2017-04-29 13:38:20.111
1,N,2017-04-29 13:38:20.160
0,Space,2017-04-29 13:38:20.215
1,Space,2017-04-29 13:38:20.313
0,G,2017-04-29 13:38:20.499
0,R,2017-04-29 13:38:20.569
1,G,2017-04-29 13:38:20.600
1,R,2017-04-29 13:38:20.656
0,E,2017-04-29 13:38:20.715
1,E,2017-04-29 13:38:20.824
0,A,2017-04-29 13:38:20.870
0,T,2017-04-29 13:38:20.940
1,A,2017-04-29 13:38:21.018
1,T,2017-04-29 13:38:21.034
0,Space,2017-04-29 13:38:21.114
1,Space,2017-04-29 13:38:21.221
0,L,2017-04-29 13:38:21.284
1,L,2017-04-29 13:38:21.384
0,I,2017-04-29 13:38:21.468
1,I,2017-04-29 13:38:21.551
0,G,2017-04-29 13:38:21.631
0,H,2017-04-29 13:38:21.702
1,G,2017-04-29 13:38:21.744
0,T,2017-04-29 13:38:21.760
1,H,2017-04-29 13:38:21.816
1,T,2017-04-29 13:38:21.869
0,Space,2017-04-29 13:38:21.884
1,Space,2017-04-29 13:38:22.001
0,W,2017-04-29 13:38:22.501
1,W,2017-04-29 13:38:22.617
0,O,2017-04-29 13:38:22.633
1,O,2017-04-29 13:38:22.718
0,R,2017-04-29 13:38:22.734
0,K,2017-04-29 13:38:22.810
1,R,2017-04-29 13:38:22.848
1,K,2017-04-29 13:38:22.915
0,Space,2017-04-29 13:38:22.930
1,Space,2017-04-29 13:38:23.065
0,A,2017-04-29 13:38:23.071
1,A,2017-04-29 13:38:23.171
0,G,2017-04-29 13:38:23.203
1,G,2017-04-29 13:38:23.303
0,O,2017-04-29 13:38:23.371
1,O,2017-04-29 13:38:23.471
0,Space,2017-04-29 13:38:23.518
1,Space,2017-04-29 13:38:23.605
0,A,2017-04-29 13:38:23.637
0,M,2017-04-29 13:38:23.719
1,A,2017-04-29 13:38:23.776
1,M,2017-04-29 13:38:23.808
0,E,2017-04-29 13:38:23.855
1,E,2017-04-29 13:38:23.935
0,R,2017-04-29 13:38:23.988
0,I,2017-04-29 13:38:24.072
1,R,2017-04-29 13:38:24.088
1,I,2017-04-29 13:38:24.172
0,C,2017-04-29 13:38:24.188
1,C,2017-04-29 13:38:24.304
0,A,2017-04-29 13:38:24.351
0,Space,2017-04-29 13:38:24.425
1,A,2017-04-29 13:38:24.465
1,Space,2017-04-29 13:38:24.535
0,A,2017-04-29 13:38:24.551
1,A,2017-04-29 13:38:24.639
0,R,2017-04-29 13:38:24.688
0,O,2017-04-29 13:38:24.772
1,R,2017-04-29 13:38:24.788
0,U,2017-04-29 13:38:24.831
1,O,2017-04-29 13:38:24.887
1,U,2017-04-29 13:38:24.942
0,N,2017-04-29 13:38:25.005
1,N,2017-04-29 13:38:25.091
0,D,2017-04-29 13:38:25.106
1,D,2017-04-29 13:38:25.192
0,Space,2017-04-29 13:38:25.208
1,Space,2017-04-29 13:38:25.307
0,A,2017-04-29 13:38:26.072
1,A,2017-04-29 13:38:26.178
0,B,2017-04-29 13:38:26.194
1,B,2017-04-29 13:38:26.294
0,O,2017-04-29 13:38:26.378
0,U,2017-04-29 13:38:26.440
1,O,2017-04-29 13:38:26.488
0,T,2017-04-29 13:38:26.505
1,U,2017-04-29 13:38:26.528
1,T,2017-04-29 13:38:26.594
0,Space,2017-04-29 13:38:26.625
1,Space,2017-04-29 13:38:26.718
0,E,2017-04-29 13:38:26.996
1,E,2017-04-29 13:38:27.124
0,Back,2017-04-29 13:38:27.528
1,Back,2017-04-29 13:38:27.617
0,F,2017-04-29 13:38:27.783
0,E,2017-04-29 13:38:27.840
1,F,2017-04-29 13:38:27.880
1,E,2017-04-29 13:38:27.917
0,W,2017-04-29 13:38:27.999
