Time,RtoR
,740
,752
,744
,710
,691
,693
,684
,664
,634
,624
,623
,645
,683
,691
,728
,755
,796
,779
,721
,699
,696
,706
,720
,691
,661
,657
,680
,690
,696
,693
,683
,696
,716
,731
,724
,728
,737
,719
,704
,717
,702
,705
,688
,664
,680
,889
,487
,279
,908
,1367
,716
,673
,675
,666
,646
,646
,638
,628
,611
,609
,606
,601
,600
,591
,591
,598
,618
,633
,640
,637
,625
,626
,662
,663
,689
,673
,670
,635
,638
,644
,650
,666
,656
,685
,725
,740
,744
,716
,720
,723
,696
,688
,719
,730
,701
,684
,692
,686
,700
,673
,648
,676
,707
,744
,721
,705
,727
,729
,730
,705
,706
,691
,679
,667
,708
,743
,770
,786
,762
,716
,707
,706
,698
,676
,680
,706
,785
,805
,762
,772
,766
,752
,714
,693
,718
,730
,733
,730
,699
,726
,751
,741
,702
,717
,737
,752
,727
,691
,706
,695
,709
,693
,721
,744
,746
,727
,747
,741
,715
,703
,714
,716
,703
,694
,721
,742
,759
,754
,765
,759
,765
,722
,715
,703
,706
,682
,673
,701
,707
,725
,710
,692
,713
,717
,707
,681
,681
,696
,716
,721
,702
,737
,742
,756
,726
,718
,717
,702
,699
,667
,673
,681
,707
,728
,721
,736
,752
,722
,721
,724
,721
,707
,703
,710
,714
,705
,706
,718
,720
,725
,713
,722
,729
,709
,729
,745
,753
,731
,752
,760
,744
,702
,691
,712
,720
,732
,704
,712
,727
,748
,737
,734
,727
,752
,715
,720
,742
,755
,778
,760
,710
,706
,713
,720
,713
,705
,735
,732
,701
,703
,719
,725
,735
,720
,735
,745
,731
,728
,735
,738
,729
,694
,702
,726
,740
,724
,720
,770
,787
,782
,724
,733
,738
,752
,731
,720
,742
,747
,727
,707
,725
,746
,736
,709
,731
,756
,761
,743
,701
,703
,721
,764
,750
,747
,745
,740
,716
,697
,704
,717
,723
,699
,720
,725
,744
,725
,719
,719
,724
,720
,719
,731
,739
,734
,710
,719
,720
,716
,692
,691
,697
,698
,702
,685
,688
,723
,727
,719
,701
,714
,726
,708
,682
,705
,726
,752
,721
,734
,750
,763
,728
,739
,743
,743
,718
,706
,735
,771
,742
,701
,721
,719
,723
,714
,679
,696
,713
,744
,750
,709
,675
,648
,631
,705
,810
,785
,794
,768
,752
,713
,688
,646
,654
,651
,651
,663
,713
,713
,743
,748
,740
,758
,742
,1293
,715
,683
,679
,649
,640
,635
,665
,715
,755
,796
,822
,762
,726
,725
,752
,800
,812
,802
,773
,734
,739
,749
,765
,762
,773
,787
,771
,1455
,663
,643
,637
,654
,695
,725
,744
,794
,779
,781
,782
,832
,870
,854
,793
,761
,764
,774
,759
,759
,772
,792
,754
,745
,733
,777
,790
,739
,702
,665
,651
,651
,676
,702
,701
,711
,707
,680
,694
,715
,728
,747
,771
,762
,755
,710
,696
,692
,716
,776
,758
,807
,760
,717
,718
,731
,762
,825
,829
,826
,812
,825
,854
,848
,842
,817
,789
,760
,735
,756
,828
,836
,843
,802
,739
,716
,710
,724
,763
,830
,782
,742
,725
,734
,788
,853
,881
,816
,753
,762
,772
,743
,714
,704
,702
,752
,829
,832
,855
,847
,831
,804
,771
,762
,736
,739
,715
,700
,714
,767
,800
,847
,888
,802
,834
,846
,821
,784
,753
,735
,749
,787
,832
,840
,817
,770
,729
,712
,730
,724
,699
,722
,706
,728
,804
,848
,844
,771
,755
,786
,794
,799
,780
,739
,778
,808
,824
,800
,746
,740
,699
,681
,678
,701
,803
,873
,886
,865
,787
,806
,817
,795
,756
,738
,772
,824
,854
,854
,818
,814
,797
,776
,719
,709
,710
,732
,810
,822
,757
,772
,778
,792
,773
,743
,753
,798
,810
,796
,768
,781
,755
,701
,679
,756
,824
,773
,763
,806
,840
,846
,797
,760
,796
,808
,816
,810
,765
,778
,836
,821
,793
,387
,278
,90
,696
,346
,404
,774
,309
,625
,206
,977
,668
,659
,649
,630
,1240
,615
,619
,637
,674
,693
,682
,679
,654
,658
,660
,652
,236
,287
,25
,678
,612
,607
,592
,580
,570
,560
,552
,550
,563
,590
,602
,635
,663
,660
,664
,658
,642
,640
,631
,636
,624
,612
,600
,604
,611
,623
,614
,617
,628
,628
,618
,606
,596
,589
,586
,587
,589
,593
,582
,571
,568
,583
,610
,648
,677
,695
,690
,678
,666
,693
,692
,683
,687
,691
,693
,694
,722
,719
,713
,737
,750
,770
,739
,704
,686
,687
,704
,711
,724
,728
,713
,704
,702
,678
,674
,687
,705
,734
,720
,736
,721
,693
,667
,669
,674
,689
,704
,697
,689
,707
,707
,701
,680
,670
,664
,667
,678
,208
,471
,691
,653
,648
,654
,657
,655
,664
,666
,653
,639
,629
,612
,607
,597
,595
,629
,701
,739
,738
,754
,741
,736
,731
,731
,754
,772
,759
,718
,704
,701
,713
,709
,754
,795
,765
,761
,780
,759
,723
,718
,700
,675
,670
,680
,341
,331
,664
,496
,221
,561
,1363
,712
,666
,629
,621
,623
,642
,676
,709
,776
,744
,701
,683
,679
,661
,661
,653
,648
,643
,627
,628
,635
,658
,704
,740
,724
,699
,688
,669
,656
,642
,637
,647
,662
,659
,653
,653
,669
,724
,799
,791
,749
,722
,723
,721
,722
,744
,732
,701
,700
,705
,732
,811
,808
,803
,778
,764
,755
,752
,753
,747
,725
,700
,697
,700
,729
,761
,762
,735
,696
,674
,650
,650
,669
,676
,671
,676
,677
,694
,715
,745
,782
,793
,764
,725
,711
,688
,683
,671
,659
,652
,652
,674
,698
,739
,711
,685
,679
,676
,674
,681
,683
,671
,655
,649
,647
,658
,687
,732
,758
,762
,742
,731
,713
,689
,674
,671
,667
,654
,645
,643
,662
,714
,798
,854
,869
,851
,830
,790
,766
,733
,704
,680
,667
,657
,676
,714
,804
,773
,794
,779
,792
,772
,789
,764
,733
,708
,690
,687
,672
,661
,643
,629
,616
,600
,585
,572
,560
,568
,620
,642
,630
,692
,775
,831
,846
,805
,741
,747
,739
,733
,711
,697
,691
,664
,654
,660
,687
,756
,832
,845
,825
,789
,766
,721
,709
,699
,689
,677
,675
,688
,731
,790
,795
,751
,699
,671
,654
,648
,633
,623
,617
,608
,599
,592
,584
,577
,569
,563
,583
,618
,635
,660
,674
,699
,742
,749
,738
,688
,702
,690
,694
,698
,710
,712
,700
,701
,715
,738
,742
,761
,765
,723
,705
,689
,686
,707
,722
,696
,687
,702
,696
,696
,686
,684
,681
,668
,675
,676
,690
,715
,751
,737
,717
,690
,671
,650
,1274
,634
,644
,637
,636
,630
,623
,619
,612
,600
,597
,589
,582
,579
,589
,622
,635
,662
,649
,710
,723
,811
,875
,843
,779
,737
,699
,686
,652
,639
,644
,659
,679
,660
,694
,712
,770
,823
,856
,839
,782
,754
,717
,687
,677
,690
,690
,713
,728
,741
,763
,793
,777
,735
,672
,663
,653
,642
,643
,669
,693
,691
,705
,702
,703
,704
,708
,710
,689
,678
,663
,645
,630
,622
,613
,603
,596
,605
,801
,804
,854
,839
,824
,820
,781
,764
,727
,708
,699
,683
,653
,639
,640
,666
,756
,876
,777
,736
,726
,715
,715
,736
,750
,714
,707
,695
,699
,714
,718
,700
,695
,684
,683
,685
,684
,672
,659
,648
,1269
,635
,656
,685
,718
,715
,715
,696
,694
,674
,660
,649
,635
,625
,620
,620
,620
,610
,606
,597
,590
,578
,575
,570
,565
,616
,793
,701
,638
,618
,648
,668
,666
,671
,685
,691
,684
,679
,677
,670
,690
,704
,698
,706
,677
,661
,654
,662
,674
,707
,702
,695
,694
,686
,705
,702
,712
,720
,732
,694
,688
,670
,684
,714
,752
,392
,385
,812
,803
,794
,758
,731
,692
,666
,651
,649
,663
,682
,693
,725
,733
,770
,758
,744
,730
,719
,720
,703
,702
,729
,744
,718
,732
,738
,742
,731
,726
,716
,706
,720
,706
,714
,721
,724
,714
,711
,717
,704
,693
,678
,675
,695
,713
,735
,727
,712
,727
,740
,731
,730
,715
,703
,670
,656
,647
,670
,657
,634
,621
,609
,594
,579
,569
,559
,552
,570
,604
,635
,679
,698
,713
,781
,772
,788
,827
,811
,796
,764
,726
,695
,674
,715
,708
,722
,736
,719
,730
,724
,692
,694
,685
,689
,692
,700
,718
,710
,701
,751
,751
,758
,741
,751
,718
,716
,712
,709
,708
,681
,669
,657
,663
,667
,697
,715
,752
,806
,812
,779
,775
,730
,694
,675
,660
,650
,655
,667
,686
,676
,666
,694
,697
,720
,726
,716
,708
,687
,682
,672
,672
,673
,690
,700
,710
,697
,694
,704
,706
,703
,685
,683
,687
,689
,694
,688
,680
,676
,684
,684
,678
,645
,648
,678
,680
,691
,729
,723
,736
,717
,687
,704
,725
,717
,694
,698
,714
,711
,722
,710
,751
,769
,786
,770
,749
,729
,693
,678
,685
,679
,687
,702
,685
,686
,692
,726
,768
,766
,738
,722
,714
,702
,685
,674
,671
,680
,706
,725
,750
,770
,796
,780
,751
,744
,760
,744
,714
,690
,676
,703
,724
,745
,773
,766
,738
,761
,769
,753
,738
,708
,722
,717
,739
,737
,709
,736
,748
,750
,728
,716
,752
,749
,770
,770
,763
,749
,743
,721
,712
,725
,750
,772
,765
,781
,770
,768
,729
,736
,735
,731
,731
,706
,726
,752
,761
,771
,756
,734
,753
,748
,722
,705
,692
,717
,733
,752
,731
,755
,770
,770
,741
,728
,729
,717
,732
,714
,693
,725
,765
,798
,787
,735
,748
,770
,767
,740
,701
,703
,695
,693
,687
,691
,707
,717
,751
,719
,723
,724
,745
,729
,705
,758
,769
,783
,793
,739
,775
,774
,776
,762
,744
,725
,738
,743
,757
,735
,796
,815
,822
,768
,724
,686
,449
,139
,715
,655
,678
,691
,714
,757
,782
,758
,765
,758
,730
,693
,651
,637
,1638
,954
,377
,2287
,5324
,1397
,6732
,879
,237
