763;484;647;561
778;497;659;585
64;470;642;551
772;531;650;542
773;533;649;543
780;525;661;562
757;447;633;552
767;489;644;534
745;358;623;539
755;541;655;531
759;459;643;543
775;482;635;541
760;471;642;550
762;527;650;542
771;535;648;540
771;512;641;548
760;478;643;553
756;520;655;533
767;523;642;539
773;537;642;532
772;574;670;543
757;486;638;552
756;462;636;555
762;463;642;567
745;380;621;535
770;519;657;531
750;453;647;544
768;523;654;550
758;325;595;505
773;504;645;554
782;491;636;556
775;492;646;561
749;411;628;536
755;573;662;535
773;595;678;522
771;530;648;545
789;525;628;541
772;509;645;554
756;461;637;557
773;516;649;558
788;536;663;592
764;470;642;570
756;456;639;558
775;463;644;559
819;557;632;535
775;585;669;530
775;585;669;530
751;472;635;542
760;517;642;523
789;576;651;538
797;546;631;525
772;503;643;559
755;446;640;562
775;540;644;549
754;432;635;559
801;575;661;561
750;417;627;553
755;516;650;552
761;484;639;554
767;488;635;545
754;452;635;558
773;518;646;557
754;438;632;556
764;485;649;571
754;414;624;556
773;502;648;550
758;490;652;543
770;495;652;553
758;435;636;553
761;560;661;517
760;445;642;548
771;509;645;541
771;509;645;541
778;511;653;569
767;459;644;557
775;511;651;544
758;441;638;548
767;480;642;535
759;439;638;544
783;533;657;544
757;441;639;545
757;581;668;484
769;576;649;496
766;529;648;536
758;443;638;541
769;507;651;538
775;512;652;547
772;478;651;557
758;447;632;530
769;498;650;544
759;448;640;549
774;531;650;537
761;471;644;545
764;511;650;548
775;551;648;541
778;533;647;540
788;507;668;616
768;429;644;573
762;504;631;520
767;487;638;532
784;489;650;575
766;466;652;544
776;566;670;517
771;526;655;537
767;422;637;555
777;505;661;576
759;413;635;538
766;464;650;551
766;464;650;551
775;470;639;541
761;444;640;546
775;477;646;543
760;438;638;544
790;544;650;540
756;470;644;536
760;508;650;530
779;546;646;538
791;566;676;555
791;566;676;555
768;467;653;549
778;590;681;519
764;497;651;538
759;437;638;543
770;572;677;525
776;634;698;531
755;475;645;532
763;446;642;540
772;499;653;554
770;476;648;555
775;519;640;533
762;440;642;542
762;492;649;538
762;451;642;539
775;535;656;545
774;517;648;540
768;466;656;543
755;403;632;541
775;529;648;537
760;447;643;548
774;493;647;553
761;450;641;547
760;442;647;543
762;448;643;545
759;489;648;524
775;557;659;533
791;639;668;510
793;605;651;519
777;528;646;534
782;564;676;550
763;447;634;537
764;466;648;549
766;503;652;548
760;446;641;545
774;495;651;566
773;490;649;565
775;483;645;533
766;531;663;525
754;467;643;528
762;445;643;540
783;544;666;562
761;431;637;535
773;482;646;541
760;441;640;549
777;543;640;523
759;436;637;535
789;544;651;532
759;435;638;539
764;504;649;534
764;547;651;521
767;590;671;519
761;453;642;541
770;519;654;549
757;383;627;535
799;558;654;548
762;445;642;544
770;485;652;542
771;511;651;540
786;571;651;510
761;449;643;542
762;524;656;530
762;452;644;545
779;502;647;534
760;434;638;538
774;507;644;533
781;572;669;542
771;499;644;534
760;436;637;538
763;459;647;545
772;527;644;545
776;532;647;536
761;439;637;538
756;474;636;527
777;553;648;536
779;550;648;535
777;486;646;551
779;497;652;530
779;497;652;530
782;506;663;580
760;423;644;539
773;497;654;546
771;553;661;499
