Time,BreathingWaveform
10/08/2017 09:49:59.446,6490599
10/08/2017 09:49:59.486,6490862
10/08/2017 09:49:59.526,6489022
10/08/2017 09:49:59.566,6489022
10/08/2017 09:49:59.606,6489022
10/08/2017 09:49:59.646,6488601
10/08/2017 09:49:59.686,6487497
10/08/2017 09:49:59.726,6487182
10/08/2017 09:49:59.766,6486709
10/08/2017 09:49:59.806,6486814
10/08/2017 09:49:59.846,6485289
10/08/2017 09:49:59.886,6486025
10/08/2017 09:49:59.926,6485657
10/08/2017 09:49:59.966,6484974
10/08/2017 09:50:00.006,6484553
10/08/2017 09:50:00.046,6484448
10/08/2017 09:50:00.086,6483975
10/08/2017 09:50:00.126,6483922
10/08/2017 09:50:00.166,6483081
10/08/2017 09:50:00.206,6483397
10/08/2017 09:50:00.246,6481872
10/08/2017 09:50:00.286,6481925
10/08/2017 09:50:00.326,6481872
10/08/2017 09:50:00.366,6481977
10/08/2017 09:50:00.406,6481452
10/08/2017 09:50:00.446,6481557
10/08/2017 09:50:00.486,6480926
10/08/2017 09:50:00.526,6480558
10/08/2017 09:50:00.566,6480558
10/08/2017 09:50:00.606,6480453
10/08/2017 09:50:00.646,6479822
10/08/2017 09:50:00.686,6479769
10/08/2017 09:50:00.726,6479717
10/08/2017 09:50:00.766,6479559
10/08/2017 09:50:00.806,6478403
10/08/2017 09:50:00.846,6479139
10/08/2017 09:50:00.886,6478560
10/08/2017 09:50:00.926,6478192
10/08/2017 09:50:00.966,6478350
10/08/2017 09:50:01.006,6478403
10/08/2017 09:50:01.046,6477298
10/08/2017 09:50:01.086,6477403
10/08/2017 09:50:01.126,6476615
10/08/2017 09:50:01.166,6477351
10/08/2017 09:50:01.206,6476352
10/08/2017 09:50:01.246,6476720
10/08/2017 09:50:01.286,6476142
10/08/2017 09:50:01.326,6476194
10/08/2017 09:50:01.366,6475826
10/08/2017 09:50:01.406,6475721
10/08/2017 09:50:01.446,6475774
10/08/2017 09:50:01.486,6475406
10/08/2017 09:50:01.526,6475143
10/08/2017 09:50:01.566,6474933
10/08/2017 09:50:01.606,6474775
10/08/2017 09:50:01.646,6474355
10/08/2017 09:50:01.686,6474670
10/08/2017 09:50:01.726,6474722
10/08/2017 09:50:01.766,6474355
10/08/2017 09:50:01.806,6474092
10/08/2017 09:50:01.846,6474144
10/08/2017 09:50:01.886,6473251
10/08/2017 09:50:01.926,6473776
10/08/2017 09:50:01.966,6473513
10/08/2017 09:50:02.006,6473198
10/08/2017 09:50:02.046,6473303
10/08/2017 09:50:02.086,6473461
10/08/2017 09:50:02.126,6473671
10/08/2017 09:50:02.166,6472830
10/08/2017 09:50:02.206,6473251
10/08/2017 09:50:02.246,6472515
10/08/2017 09:50:02.286,6472304
10/08/2017 09:50:02.326,6473040
10/08/2017 09:50:02.366,6472462
10/08/2017 09:50:02.406,6472042
10/08/2017 09:50:02.446,6472462
10/08/2017 09:50:02.486,6472304
10/08/2017 09:50:02.526,6471358
10/08/2017 09:50:02.566,6471989
10/08/2017 09:50:02.606,6471200
10/08/2017 09:50:02.646,6471358
10/08/2017 09:50:02.686,6471042
10/08/2017 09:50:02.726,6470937
10/08/2017 09:50:02.766,6471463
10/08/2017 09:50:02.806,6470359
10/08/2017 09:50:02.846,6470832
10/08/2017 09:50:02.886,6470885
10/08/2017 09:50:02.926,6470622
10/08/2017 09:50:02.966,6470359
10/08/2017 09:50:03.006,6469938
10/08/2017 09:50:03.046,6470306
10/08/2017 09:50:03.086,6469833
10/08/2017 09:50:03.126,6469465
10/08/2017 09:50:03.166,6470149
10/08/2017 09:50:03.206,6469203
10/08/2017 09:50:03.246,6469676
10/08/2017 09:50:03.286,6469623
10/08/2017 09:50:03.326,6469097
10/08/2017 09:50:03.366,6469308
10/08/2017 09:50:03.406,6469360
10/08/2017 09:50:03.446,6468887
10/08/2017 09:50:03.486,6469518
10/08/2017 09:50:03.526,6469518
10/08/2017 09:50:03.566,6468572
10/08/2017 09:50:03.606,6468835
10/08/2017 09:50:03.646,6468519
10/08/2017 09:50:03.686,6469360
10/08/2017 09:50:03.726,6469150
10/08/2017 09:50:03.766,6468151
10/08/2017 09:50:03.806,6468677
10/08/2017 09:50:03.846,6467993
10/08/2017 09:50:03.886,6468572
10/08/2017 09:50:03.926,6467836
10/08/2017 09:50:03.966,6468046
10/08/2017 09:50:04.006,6467993
10/08/2017 09:50:04.046,6467731
10/08/2017 09:50:04.086,6467836
10/08/2017 09:50:04.126,6467941
10/08/2017 09:50:04.166,6467468
10/08/2017 09:50:04.206,6467520
10/08/2017 09:50:04.246,6467625
10/08/2017 09:50:04.286,6467152
10/08/2017 09:50:04.326,6467205
10/08/2017 09:50:04.366,6466995
10/08/2017 09:50:04.406,6467468
10/08/2017 09:50:04.446,6467258
10/08/2017 09:50:04.486,6467678
10/08/2017 09:50:04.526,6467100
10/08/2017 09:50:04.566,6466311
10/08/2017 09:50:04.606,6466995
