656;569;604;460
638;447;602;487
643;488;607;489
658;591;643;485
647;591;637;482
640;509;608;499
663;583;622;479
667;592;643;490
650;487;592;472
636;492;611;491
670;525;616;497
668;575;629;498
683;604;611;492
661;621;633;496
661;576;599;501
642;483;595;525
633;438;590;512
644;442;593;521
637;449;592;519
639;429;590;523
632;506;594;507
653;484;597;515
642;458;591;509
681;519;590;510
642;462;602;516
647;470;604;523
702;584;606;510
671;610;637;514
658;570;631;520
685;621;640;518
651;497;597;528
654;455;603;537
663;589;613;502
671;592;620;502
684;618;635;522
669;576;606;514
675;628;635;507
682;613;591;506
670;531;597;534
682;557;604;528
738;643;609;517
696;671;646;525
672;593;633;533
667;578;607;519
668;579;632;517
663;543;622;516
661;514;612;523
662;485;606;526
669;606;632;513
678;559;631;512
701;547;626;529
663;466;611;518
672;585;633;507
664;495;627;496
683;554;606;506
686;602;631;505
694;550;614;510
701;654;648;527
686;590;629;513
686;494;605;515
714;614;614;514
676;577;634;513
697;695;677;532
688;579;626;525
700;538;620;523
702;591;630;516
702;642;628;490
697;615;621;506
665;615;649;495
681;585;638;527
669;529;619;509
689;569;622;528
680;528;610;523
692;516;600;527
672;589;626;513
693;568;610;525
703;574;638;563
703;565;623;536
685;561;633;542
665;575;635;500
698;621;639;536
692;597;640;533
696;538;637;554
660;582;646;490
697;637;655;490
679;593;648;512
687;528;600;469
726;604;621;518
659;505;625;526
676;618;635;505
699;648;628;505
663;495;621;525
670;570;622;522
662;481;620;531
665;523;633;533
671;532;644;505
676;571;641;519
681;563;629;526
709;672;665;531
689;584;618;528
674;548;640;502
695;584;644;543
724;607;640;601
693;566;621;528
698;588;628;530
691;659;652;507
695;585;619;530
718;620;621;527
657;612;647;505
687;621;628;518
661;492;619;524
662;496;618;527
661;505;622;530
673;653;647;481
683;524;618;535
658;495;620;541
673;610;628;524
679;588;627;526
691;531;603;528
679;636;653;535
684;608;626;518
701;656;643;505
718;639;641;551
716;600;624;550
704;626;646;553
700;631;634;535
695;604;628;522
705;616;630;530
720;637;648;557
715;601;628;544
705;657;650;527
676;584;643;526
708;572;622;521
664;513;623;541
663;504;621;539
710;564;624;565
731;622;630;537
728;694;665;553
673;533;618;548
691;582;606;529
680;556;613;537
688;670;657;545
697;654;632;540
680;570;622;549
664;515;612;541
675;534;617;544
701;609;625;553
693;542;611;547
749;649;629;549
686;607;642;545
680;645;649;529
700;655;655;550
696;603;652;576
669;507;611;547
684;559;609;555
674;636;648;536
677;477;616;548
669;574;636;474
717;592;620;541
743;644;621;541
672;619;640;513
697;596;621;541
699;621;637;552
693;576;644;571
721;610;622;550
676;639;650;532
701;651;646;519
677;533;611;547
667;494;602;539
669;629;639;535
668;477;612;549
661;467;611;544
673;499;613;548
669;490;618;553
691;603;639;575
675;527;612;544
735;620;611;533
663;532;624;548
662;450;596;547
666;455;594;541
708;643;630;549
673;606;634;545
730;680;652;555
722;657;624;556
703;552;602;550
699;565;622;565
688;500;611;564
674;603;642;548
707;633;642;545
716;551;635;640
697;581;617;552
702;631;633;540
718;631;640;572
707;590;637;585
700;601;639;563
709;584;616;550
727;616;637;586
693;647;655;573
701;551;613;549
678;476;616;552
729;592;632;582
672;550;617;542
702;621;631;554
667;477;613;555
704;554;620;590
713;692;660;580
713;672;644;578
719;646;628;589
714;616;617;602
706;606;619;601
711;644;639;598
696;674;651;571
720;685;674;580
670;513;617;528
696;539;620;587
681;487;618;551
683;528;625;553
704;556;618;545
701;488;630;561
672;449;603;528
673;470;597;534
713;540;620;556
698;509;606;560
704;572;650;591
719;572;624;573
688;583;627;558
723;590;625;579
688;537;619;560
683;581;634;566
669;461;588;557
666;477;595;558
672;545;621;564
705;574;617;587
693;555;608;566
702;552;621;595
722;548;620;653
705;543;622;629
706;537;613;604
687;553;593;543
706;611;614;550
686;522;608;565
693;615;641;556
703;628;625;551
670;488;610;570
714;614;622;568
675;493;612;570
706;612;626;584
681;618;642;556
683;572;619;557
729;609;645;598
691;507;617;586
695;512;618;589
727;626;653;593
683;600;632;566
676;490;610;573
712;566;613;571
711;581;615;571
746;632;627;570
671;587;630;560
711;621;614;556
692;537;626;598
700;614;617;543
703;666;646;557
733;654;635;558
671;619;653;550
702;592;625;571
701;564;619;574
718;584;622;582
687;575;617;562
683;640;647;556
693;545;627;589
704;530;624;578
716;665;633;568
701;594;627;583
695;699;674;541
687;520;598;564
755;655;628;573
671;493;607;572
679;541;620;569
702;617;631;573
669;456;592;563
688;536;601;563
754;654;618;564
672;629;654;547
702;630;643;551
690;632;623;553
662;523;622;560
704;560;626;624
698;529;615;596
706;519;623;643
713;571;620;574
674;492;610;567
738;656;628;569
686;645;645;550
681;608;642;575
707;642;627;579
