Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
18/08/2017 09:04:47.422,65,8.1,-3276.8,-89,0.11,0.18,4.147,91,5507.000,65535.000,255,0.000000,0.001920,0,65535,0,65535,1,2,-0.03,0.01,0.01,0.07,1.01,1.07,22.2,531,255,-128,-128,6553.5,415,424,484
18/08/2017 09:04:48.422,65,8.1,-3276.8,-89,0.06,0.09,4.147,91,4945.000,65535.000,255,0.000000,0.002140,0,65535,0,65535,0,0,-0.03,0.01,0.01,0.07,1.00,1.08,22.2,531,255,-128,-128,6553.5,414,421,484
18/08/2017 09:04:49.422,65,7.3,-3276.8,-89,0.03,0.06,4.147,91,4365.000,65535.000,255,0.005720,0.002180,0,65535,0,65535,0,0,-0.04,0.01,0.01,0.06,1.01,1.08,22.2,531,255,-128,-128,6553.5,414,422,484
18/08/2017 09:04:50.422,65,7.3,-3276.8,-89,0.02,0.04,4.147,91,3773.000,65535.000,255,0.005720,0.002580,0,65535,0,65535,0,0,-0.04,0.01,0.00,0.06,1.01,1.07,22.2,531,255,-128,-128,6553.5,414,421,484
18/08/2017 09:04:51.422,65,6.6,-3276.8,-89,0.01,0.04,4.147,91,3284.000,65535.000,255,0.005720,0.002220,0,65535,0,65535,0,0,-0.03,0.01,0.01,0.04,1.00,1.07,22.2,531,255,-128,-128,6553.5,414,421,484
18/08/2017 09:04:52.422,65,6.6,-3276.8,-89,0.01,0.03,4.146,91,2819.000,65535.000,255,0.005720,0.001900,0,65535,0,65535,0,0,-0.03,0.01,0.01,0.06,1.01,1.08,22.2,531,255,-128,-128,6553.5,415,422,484
18/08/2017 09:04:53.422,65,5.9,-3276.8,-89,0.01,0.03,4.146,91,2448.000,65535.000,255,0.002140,0.001820,0,65535,0,65535,0,0,-0.04,0.02,0.00,0.04,1.01,1.08,22.2,531,255,-128,-128,6553.5,415,422,484
18/08/2017 09:04:54.422,0,5.9,-3276.8,-89,0.01,0.04,4.146,91,2100.000,65535.000,255,0.000800,0.001840,0,65535,0,65535,0,0,-0.03,0.00,0.00,0.07,1.01,1.08,22.2,531,255,-128,-128,6553.5,415,422,484
18/08/2017 09:04:55.422,0,6.3,-3276.8,-89,0.01,0.03,4.146,91,1824.000,65535.000,255,0.000800,0.001800,0,65535,0,65535,0,0,-0.03,0.01,0.01,0.07,1.01,1.07,22.2,531,255,-128,-128,6553.5,415,423,484
18/08/2017 09:04:56.422,0,6.3,-3276.8,-89,0.01,0.03,4.146,91,1566.000,65535.000,255,0.000800,0.001960,0,65535,0,65535,0,0,-0.04,0.01,0.00,0.07,1.00,1.07,22.2,531,255,-128,-128,6553.5,415,422,484
18/08/2017 09:04:57.422,0,6.7,-3276.8,-89,0.01,0.25,4.141,90,1361.000,65535.000,255,0.000800,0.004160,0,65535,0,65535,0,0,-0.27,0.20,-0.09,0.19,0.84,1.38,22.2,531,255,-128,-128,6553.5,414,422,484
18/08/2017 09:04:58.422,0,6.7,-3276.8,-100,0.42,1.71,4.138,89,1185.000,65535.000,255,0.000800,0.013900,0,65535,0,65535,0,0,-0.37,1.86,-0.51,0.51,0.18,1.34,22.2,531,255,-128,-128,6553.5,415,422,485
18/08/2017 09:04:59.422,0,6.0,-3276.8,-109,0.53,0.73,4.138,89,1039.000,65535.000,255,0.000800,0.010020,0,65535,0,65535,0,0,0.27,0.63,-0.62,-0.39,0.49,1.01,22.2,531,255,-128,-128,6553.5,414,421,484
18/08/2017 09:05:00.422,0,6.0,-3276.8,-109,0.33,1.02,4.138,89,902.000,65535.000,255,0.000800,0.008860,0,65535,0,65535,0,0,-0.20,0.57,-1.32,-0.38,0.25,1.08,22.2,531,255,-128,-128,6553.5,414,422,484
18/08/2017 09:05:01.422,0,5.4,-3276.8,-104,0.31,0.75,4.138,89,787.000,65535.000,255,0.000800,0.008480,0,65535,0,65535,0,0,-0.33,0.53,-1.06,-0.55,0.36,1.68,22.2,531,255,-128,-128,6553.5,414,422,483
18/08/2017 09:05:02.422,0,5.4,-3276.8,-93,0.45,1.04,4.138,89,683.000,65535.000,255,0.000800,0.021880,0,65535,0,65535,0,0,-0.85,0.37,-1.09,0.08,0.14,0.98,22.2,531,255,-128,-128,6553.5,414,422,484
