Time,BreathingWaveform
08/08/2017 14:04:52.420,6729690
08/08/2017 14:04:52.460,6729006
08/08/2017 14:04:52.500,6729006
08/08/2017 14:04:52.540,6729532
08/08/2017 14:04:52.580,6729532
08/08/2017 14:04:52.620,6729795
08/08/2017 14:04:52.660,6728376
08/08/2017 14:04:52.700,6728376
08/08/2017 14:04:52.740,6728428
08/08/2017 14:04:52.780,6728428
08/08/2017 14:04:52.820,6728165
08/08/2017 14:04:52.860,6728218
08/08/2017 14:04:52.900,6728218
08/08/2017 14:04:52.940,6728165
08/08/2017 14:04:52.980,6728060
08/08/2017 14:04:53.020,6727955
08/08/2017 14:04:53.060,6726904
08/08/2017 14:04:53.100,6726851
08/08/2017 14:04:53.140,6727272
08/08/2017 14:04:53.180,6726168
08/08/2017 14:04:53.220,6725379
08/08/2017 14:04:53.260,6725537
08/08/2017 14:04:53.300,6725116
08/08/2017 14:04:53.340,6724591
08/08/2017 14:04:53.380,6723907
08/08/2017 14:04:53.420,6724748
08/08/2017 14:04:53.460,6724012
08/08/2017 14:04:53.500,6723907
08/08/2017 14:04:53.540,6723592
08/08/2017 14:04:53.580,6724275
08/08/2017 14:04:53.620,6724486
08/08/2017 14:04:53.660,6724748
08/08/2017 14:04:53.700,6724380
08/08/2017 14:04:53.740,6723802
08/08/2017 14:04:53.780,6724117
08/08/2017 14:04:53.820,6724012
08/08/2017 14:04:53.860,6723171
08/08/2017 14:04:53.900,6723329
08/08/2017 14:04:53.940,6723381
08/08/2017 14:04:53.980,6723381
08/08/2017 14:04:54.020,6723539
08/08/2017 14:04:54.060,6723276
08/08/2017 14:04:54.100,6723329
08/08/2017 14:04:54.140,6723224
08/08/2017 14:04:54.180,6723592
08/08/2017 14:04:54.220,6723592
08/08/2017 14:04:54.260,6723224
08/08/2017 14:04:54.300,6722698
08/08/2017 14:04:54.340,6722330
08/08/2017 14:04:54.380,6723854
08/08/2017 14:04:54.420,6722856
08/08/2017 14:04:54.460,6722540
08/08/2017 14:04:54.500,6722751
08/08/2017 14:04:54.540,6722698
08/08/2017 14:04:54.580,6722540
08/08/2017 14:04:54.620,6721594
08/08/2017 14:04:54.660,6722488
08/08/2017 14:04:54.700,6721962
08/08/2017 14:04:54.740,6721752
08/08/2017 14:04:54.780,6722383
08/08/2017 14:04:54.820,6721909
08/08/2017 14:04:54.860,6722435
08/08/2017 14:04:54.900,6722277
08/08/2017 14:04:54.940,6721541
08/08/2017 14:04:54.980,6722120
08/08/2017 14:04:55.020,6722435
08/08/2017 14:04:55.060,6722330
08/08/2017 14:04:55.100,6722540
08/08/2017 14:04:55.140,6722120
08/08/2017 14:04:55.180,6721857
08/08/2017 14:04:55.220,6722435
08/08/2017 14:04:55.260,6721804
08/08/2017 14:04:55.300,6722383
08/08/2017 14:04:55.340,6722645
08/08/2017 14:04:55.380,6722645
08/08/2017 14:04:55.420,6721752
08/08/2017 14:04:55.460,6721699
08/08/2017 14:04:55.500,6722172
08/08/2017 14:04:55.540,6722330
08/08/2017 14:04:55.580,6721489
08/08/2017 14:04:55.620,6722172
08/08/2017 14:04:55.660,6722015
08/08/2017 14:04:55.700,6721804
08/08/2017 14:04:55.740,6721699
08/08/2017 14:04:55.780,6722435
08/08/2017 14:04:55.820,6721068
08/08/2017 14:04:55.860,6721436
08/08/2017 14:04:55.900,6721857
08/08/2017 14:04:55.940,6721647
08/08/2017 14:04:55.980,6721804
08/08/2017 14:04:56.020,6722330
08/08/2017 14:04:56.060,6722015
08/08/2017 14:04:56.100,6722330
08/08/2017 14:04:56.140,6722120
08/08/2017 14:04:56.180,6722172
08/08/2017 14:04:56.220,6722277
08/08/2017 14:04:56.260,6722330
08/08/2017 14:04:56.300,6722225
08/08/2017 14:04:56.340,6721436
08/08/2017 14:04:56.380,6721699
08/08/2017 14:04:56.420,6722067
08/08/2017 14:04:56.460,6722067
08/08/2017 14:04:56.500,6721909
08/08/2017 14:04:56.540,6722172
08/08/2017 14:04:56.580,6722698
08/08/2017 14:04:56.620,6723118
08/08/2017 14:04:56.660,6722330
08/08/2017 14:04:56.700,6722172
08/08/2017 14:04:56.740,6722277
08/08/2017 14:04:56.780,6722540
08/08/2017 14:04:56.820,6722330
08/08/2017 14:04:56.860,6722383
08/08/2017 14:04:56.900,6722172
08/08/2017 14:04:56.940,6722277
08/08/2017 14:04:56.980,6721962
08/08/2017 14:04:57.020,6721857
08/08/2017 14:04:57.060,6722015
08/08/2017 14:04:57.100,6721594
08/08/2017 14:04:57.140,6721594
08/08/2017 14:04:57.180,6722120
08/08/2017 14:04:57.220,6722225
08/08/2017 14:04:57.260,6721909
08/08/2017 14:04:57.300,6722435
08/08/2017 14:04:57.340,6722593
08/08/2017 14:04:57.380,6723434
08/08/2017 14:04:57.420,6722067
08/08/2017 14:04:57.460,6721857
08/08/2017 14:04:57.500,6721384
08/08/2017 14:04:57.540,6721173
08/08/2017 14:04:57.580,6722172
08/08/2017 14:04:57.620,6723171
08/08/2017 14:04:57.660,6723171
08/08/2017 14:04:57.700,6723486
08/08/2017 14:04:57.740,6723329
08/08/2017 14:04:57.780,6724643
08/08/2017 14:04:57.820,6724696
08/08/2017 14:04:57.860,6724696
08/08/2017 14:04:57.900,6725695
08/08/2017 14:04:57.940,6725537
08/08/2017 14:04:57.980,6727429
08/08/2017 14:04:58.020,6727850
08/08/2017 14:04:58.060,6726904
08/08/2017 14:04:58.100,6727429
08/08/2017 14:04:58.140,6727429
08/08/2017 14:04:58.180,6729374
08/08/2017 14:04:58.220,6729795
08/08/2017 14:04:58.260,6730847
08/08/2017 14:04:58.300,6731740
08/08/2017 14:04:58.340,6729795
08/08/2017 14:04:58.380,6726746
08/08/2017 14:04:58.420,6733633
08/08/2017 14:04:58.460,6732266
08/08/2017 14:04:58.500,6731109
08/08/2017 14:04:58.540,6727324
08/08/2017 14:04:58.580,6718913
08/08/2017 14:04:58.620,6706401
08/08/2017 14:04:58.660,6700513
08/08/2017 14:04:58.700,6700513
08/08/2017 14:04:58.740,6706664
08/08/2017 14:04:58.780,6699462
08/08/2017 14:04:58.820,6695782
08/08/2017 14:04:58.860,6690945
08/08/2017 14:04:58.900,6679590
08/08/2017 14:04:58.940,6660349
08/08/2017 14:04:58.980,6654514
08/08/2017 14:04:59.020,6658194
08/08/2017 14:04:59.060,6659876
08/08/2017 14:04:59.100,6658930
08/08/2017 14:04:59.140,6661401
08/08/2017 14:04:59.180,6660297
08/08/2017 14:04:59.220,6659666
08/08/2017 14:04:59.260,6667972
08/08/2017 14:04:59.300,6664923
08/08/2017 14:04:59.340,6672861
08/08/2017 14:04:59.380,6684532
08/08/2017 14:04:59.420,6624654
08/08/2017 14:04:59.460,6361433
08/08/2017 14:04:59.500,6652043
08/08/2017 14:04:59.540,6692838
08/08/2017 14:04:59.580,6693259
08/08/2017 14:04:59.620,6704088
08/08/2017 14:04:59.660,6731951
08/08/2017 14:04:59.700,6767068
08/08/2017 14:04:59.740,6783890
08/08/2017 14:04:59.780,6792564
08/08/2017 14:04:59.820,6805286
08/08/2017 14:04:59.860,6818639
08/08/2017 14:04:59.900,6845976
08/08/2017 14:04:59.940,6864113
08/08/2017 14:04:59.980,6879989
08/08/2017 14:05:00.020,6888401
08/08/2017 14:05:00.060,6906117
08/08/2017 14:05:00.100,6920837
08/08/2017 14:05:00.140,6933611
08/08/2017 14:05:00.180,6915001
08/08/2017 14:05:00.220,6875311
08/08/2017 14:05:00.260,6781314
08/08/2017 14:05:00.300,6708399
08/08/2017 14:05:00.340,6698463
08/08/2017 14:05:00.380,6692628
08/08/2017 14:05:00.420,6705928
08/08/2017 14:05:00.460,6746039
08/08/2017 14:05:00.500,6747879
08/08/2017 14:05:00.540,6725064
08/08/2017 14:05:00.580,6721489
08/08/2017 14:05:00.620,6731004
08/08/2017 14:05:00.660,6785205
08/08/2017 14:05:00.700,6805602
08/08/2017 14:05:00.740,6814486
08/08/2017 14:05:00.780,6731162
08/08/2017 14:05:00.820,6712710
08/08/2017 14:05:00.860,6711448
08/08/2017 14:05:00.900,6712394
08/08/2017 14:05:00.940,6717809
08/08/2017 14:05:00.980,6721857
08/08/2017 14:05:01.020,6723854
08/08/2017 14:05:01.060,6723802
08/08/2017 14:05:01.100,6718125
08/08/2017 14:05:01.140,6709345
08/08/2017 14:05:01.180,6699041
08/08/2017 14:05:01.220,6700724
08/08/2017 14:05:01.260,6700356
08/08/2017 14:05:01.300,6713551
08/08/2017 14:05:01.340,6704246
08/08/2017 14:05:01.380,6697990
08/08/2017 14:05:01.420,6698884
08/08/2017 14:05:01.460,6700356
08/08/2017 14:05:01.500,6699041
08/08/2017 14:05:01.540,6695992
08/08/2017 14:05:01.580,6695046
08/08/2017 14:05:01.620,6695309
08/08/2017 14:05:01.660,6690525
08/08/2017 14:05:01.700,6686950
08/08/2017 14:05:01.740,6689211
08/08/2017 14:05:01.780,6691681
08/08/2017 14:05:01.820,6690840
08/08/2017 14:05:01.860,6692260
08/08/2017 14:05:01.900,6690945
08/08/2017 14:05:01.940,6690893
08/08/2017 14:05:01.980,6691471
08/08/2017 14:05:02.020,6693311
08/08/2017 14:05:02.060,6694573
08/08/2017 14:05:02.100,6695098
08/08/2017 14:05:02.140,6693259
08/08/2017 14:05:02.180,6692575
08/08/2017 14:05:02.220,6690788
08/08/2017 14:05:02.260,6689631
08/08/2017 14:05:02.300,6686162
08/08/2017 14:05:02.340,6673072
08/08/2017 14:05:02.380,6683323
08/08/2017 14:05:02.420,6753189
08/08/2017 14:05:02.460,6745619
08/08/2017 14:05:02.500,6757605
08/08/2017 14:05:02.540,6810386
08/08/2017 14:05:02.580,6855912
08/08/2017 14:05:02.620,6884300
08/08/2017 14:05:02.660,6878360
08/08/2017 14:05:02.700,6876782
08/08/2017 14:05:02.740,6881882
08/08/2017 14:05:02.780,6884090
08/08/2017 14:05:02.820,6896864
08/08/2017 14:05:02.860,6897338
08/08/2017 14:05:02.900,6884773
