Time,BreathingWaveform
17/08/2017 11:08:30.413,6496539
17/08/2017 11:08:30.453,6497223
17/08/2017 11:08:30.493,6497223
17/08/2017 11:08:30.533,6498064
17/08/2017 11:08:30.573,6498064
17/08/2017 11:08:30.613,6497959
17/08/2017 11:08:30.653,6498747
17/08/2017 11:08:30.693,6499063
17/08/2017 11:08:30.733,6499378
17/08/2017 11:08:30.773,6499063
17/08/2017 11:08:30.813,6498485
17/08/2017 11:08:30.853,6498958
17/08/2017 11:08:30.893,6500272
17/08/2017 11:08:30.933,6501008
17/08/2017 11:08:30.973,6501796
17/08/2017 11:08:31.013,6500640
17/08/2017 11:08:31.053,6501533
17/08/2017 11:08:31.093,6500903
17/08/2017 11:08:31.133,6501586
17/08/2017 11:08:31.173,6501901
17/08/2017 11:08:31.213,6501796
17/08/2017 11:08:31.253,6502480
17/08/2017 11:08:31.293,6502690
17/08/2017 11:08:31.333,6503058
17/08/2017 11:08:31.373,6502375
17/08/2017 11:08:31.413,6502217
17/08/2017 11:08:31.453,6501901
17/08/2017 11:08:31.493,6502322
17/08/2017 11:08:31.533,6502375
17/08/2017 11:08:31.573,6501639
17/08/2017 11:08:31.613,6501586
17/08/2017 11:08:31.653,6502059
17/08/2017 11:08:31.693,6502743
17/08/2017 11:08:31.733,6502637
17/08/2017 11:08:31.773,6503216
17/08/2017 11:08:31.813,6503794
17/08/2017 11:08:31.853,6503742
17/08/2017 11:08:31.893,6504372
17/08/2017 11:08:31.933,6504372
17/08/2017 11:08:31.973,6505529
17/08/2017 11:08:32.013,6505529
17/08/2017 11:08:32.053,6506212
17/08/2017 11:08:32.093,6506843
17/08/2017 11:08:32.133,6507211
17/08/2017 11:08:32.173,6508000
17/08/2017 11:08:32.213,6509261
17/08/2017 11:08:32.253,6509682
17/08/2017 11:08:32.293,6510944
17/08/2017 11:08:32.333,6510839
17/08/2017 11:08:32.373,6511154
17/08/2017 11:08:32.413,6512205
17/08/2017 11:08:32.453,6512048
17/08/2017 11:08:32.493,6513520
17/08/2017 11:08:32.533,6514203
17/08/2017 11:08:32.573,6513046
17/08/2017 11:08:32.613,6514834
17/08/2017 11:08:32.653,6513835
17/08/2017 11:08:32.693,6514256
17/08/2017 11:08:32.733,6514676
17/08/2017 11:08:32.773,6513782
17/08/2017 11:08:32.813,6513835
17/08/2017 11:08:32.853,6513204
17/08/2017 11:08:32.893,6512679
17/08/2017 11:08:32.933,6513467
17/08/2017 11:08:32.973,6513730
17/08/2017 11:08:33.013,6515517
17/08/2017 11:08:33.053,6515307
17/08/2017 11:08:33.093,6516884
17/08/2017 11:08:33.133,6518304
17/08/2017 11:08:33.173,6518672
17/08/2017 11:08:33.213,6519670
17/08/2017 11:08:33.253,6519145
17/08/2017 11:08:33.293,6519355
17/08/2017 11:08:33.333,6521878
17/08/2017 11:08:33.373,6521615
17/08/2017 11:08:33.413,6523508
17/08/2017 11:08:33.453,6523350
17/08/2017 11:08:33.493,6525716
17/08/2017 11:08:33.533,6526715
17/08/2017 11:08:33.573,6526557
17/08/2017 11:08:33.613,6528239
17/08/2017 11:08:33.653,6527240
17/08/2017 11:08:33.693,6529080
17/08/2017 11:08:33.733,6529238
17/08/2017 11:08:33.773,6528134
17/08/2017 11:08:33.813,6530658
17/08/2017 11:08:33.853,6529028
17/08/2017 11:08:33.893,6529659
17/08/2017 11:08:33.933,6529764
17/08/2017 11:08:33.973,6529448
17/08/2017 11:08:34.013,6529922
17/08/2017 11:08:34.053,6528818
17/08/2017 11:08:34.093,6529712
17/08/2017 11:08:34.133,6530185
17/08/2017 11:08:34.173,6528923
17/08/2017 11:08:34.213,6531026
17/08/2017 11:08:34.253,6529133
17/08/2017 11:08:34.293,6529501
17/08/2017 11:08:34.333,6529817
17/08/2017 11:08:34.373,6529238
17/08/2017 11:08:34.413,6529764
17/08/2017 11:08:34.453,6529553
17/08/2017 11:08:34.493,6530447
17/08/2017 11:08:34.533,6530710
17/08/2017 11:08:34.573,6530447
17/08/2017 11:08:34.613,6533076
17/08/2017 11:08:34.653,6532603
17/08/2017 11:08:34.693,6533759
17/08/2017 11:08:34.733,6534653
17/08/2017 11:08:34.773,6533391
17/08/2017 11:08:34.813,6535021
17/08/2017 11:08:34.853,6534180
17/08/2017 11:08:34.893,6533444
17/08/2017 11:08:34.933,6534811
17/08/2017 11:08:34.973,6534022
17/08/2017 11:08:35.013,6536651
17/08/2017 11:08:35.053,6536230
17/08/2017 11:08:35.093,6536177
17/08/2017 11:08:35.133,6537282
17/08/2017 11:08:35.173,6535704
17/08/2017 11:08:35.213,6538228
17/08/2017 11:08:35.253,6536493
17/08/2017 11:08:35.293,6537334
17/08/2017 11:08:35.333,6537544
17/08/2017 11:08:35.373,6536230
17/08/2017 11:08:35.413,6536546
17/08/2017 11:08:35.453,6536177
17/08/2017 11:08:35.493,6536861
17/08/2017 11:08:35.533,6537755
17/08/2017 11:08:35.573,6534600
17/08/2017 11:08:35.613,6535862
17/08/2017 11:08:35.653,6532340
17/08/2017 11:08:35.693,6531814
17/08/2017 11:08:35.733,6531762
17/08/2017 11:08:35.773,6530290
17/08/2017 11:08:35.813,6530710
17/08/2017 11:08:35.853,6529028
17/08/2017 11:08:35.893,6528555
17/08/2017 11:08:35.933,6527346
17/08/2017 11:08:35.973,6526925
17/08/2017 11:08:36.013,6527661
17/08/2017 11:08:36.053,6527135
17/08/2017 11:08:36.093,6526925
17/08/2017 11:08:36.133,6527714
17/08/2017 11:08:36.173,6526557
17/08/2017 11:08:36.213,6527451
17/08/2017 11:08:36.253,6526084
17/08/2017 11:08:36.293,6526610
