Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
24/08/2017 16:56:13.422,65,8.1,-3276.8,-89,0.11,0.15,4.160,93,5500.000,65535.000,255,0.000000,0.001120,0,65535,0,65535,0,0,-0.03,0.01,0.02,0.12,1.00,1.06,28.6,531,255,-128,-128,6553.5,407,411,467
24/08/2017 16:56:14.422,65,8.1,-3276.8,-89,0.06,0.10,4.160,93,4924.000,65535.000,255,0.000000,0.001020,0,65535,0,65535,0,0,-0.03,0.01,0.02,0.12,1.00,1.07,28.6,531,255,-128,-128,6553.5,415,421,484
24/08/2017 16:56:15.422,65,7.3,-3276.8,-89,0.03,0.06,4.160,93,4342.000,65535.000,255,0.003300,0.001240,0,65535,0,65535,0,0,-0.03,0.01,0.03,0.13,1.00,1.07,28.6,531,255,-128,-128,6553.5,414,420,483
24/08/2017 16:56:16.422,65,7.3,-3276.8,-89,0.02,0.08,4.160,93,3751.000,65535.000,255,0.003300,0.002020,0,65535,0,65535,0,0,-0.10,0.02,-0.03,0.13,1.01,1.12,28.6,531,255,-128,-128,6553.5,418,427,484
24/08/2017 16:56:17.422,65,6.6,-3276.8,-89,0.02,0.04,4.160,93,3264.000,65535.000,255,0.003300,0.001480,0,65535,0,65535,0,0,-0.03,0.01,0.02,0.12,1.00,1.08,28.6,531,255,-128,-128,6553.5,414,421,484
24/08/2017 16:56:18.422,65,6.6,-3276.8,-89,0.01,0.04,4.160,93,2801.000,65535.000,255,0.003300,0.001240,0,65535,0,65535,0,0,-0.03,0.03,0.03,0.12,1.00,1.07,28.6,531,255,-128,-128,6553.5,403,414,473
24/08/2017 16:56:19.422,65,6.9,-3276.8,-89,0.01,0.10,4.160,93,2432.000,65535.000,255,0.003300,0.004520,0,65535,0,65535,0,0,-0.10,0.03,0.02,0.16,0.92,1.08,28.6,531,255,-128,-128,6553.5,414,421,484
24/08/2017 16:56:20.422,0,6.9,-3276.8,-89,0.05,0.10,4.160,93,2090.000,65535.000,255,0.000800,0.004160,0,65535,0,65535,0,0,-0.13,0.02,0.02,0.19,0.96,1.14,28.6,531,255,-128,-128,6553.5,414,420,484
24/08/2017 16:56:21.422,0,7.2,-3276.8,-88,0.25,0.63,4.160,93,1824.000,65535.000,255,0.000800,0.009240,0,65535,0,65535,0,0,-0.25,0.25,-0.38,0.30,0.54,1.42,28.6,531,255,-128,-128,6553.5,416,420,483
24/08/2017 16:56:22.422,0,7.2,-3276.8,-96,0.37,0.63,4.160,93,1585.000,65535.000,255,0.000800,0.006200,0,65535,0,65535,0,0,0.00,0.69,-0.44,-0.03,0.55,1.20,28.6,531,255,-128,-128,6553.5,415,422,484
24/08/2017 16:56:23.422,0,7.5,-3276.8,-109,0.63,1.12,4.158,93,1380.000,65535.000,255,0.000800,0.009500,0,65535,0,65535,0,0,0.15,0.92,-1.44,-0.27,0.00,0.87,28.6,531,255,-128,-128,6553.5,414,421,484
24/08/2017 16:56:24.422,0,7.5,-3276.8,-130,0.71,1.54,4.157,92,1192.000,65535.000,255,0.000800,0.013860,0,65535,0,65535,0,0,0.20,1.72,-1.25,0.42,-0.30,1.63,28.6,531,255,-128,-128,6553.5,415,421,483
24/08/2017 16:56:25.422,65,7.7,-3276.8,-153,0.50,0.72,4.156,92,1071.000,65535.000,255,0.000800,0.018000,0,65535,0,65535,0,1,0.83,1.18,-0.19,0.06,-0.10,0.25,28.6,528,255,-128,-128,6553.5,413,423,481
24/08/2017 16:56:26.422,82,7.7,-3276.8,-163,0.28,0.38,4.156,92,978.000,65535.000,255,0.047840,0.014860,0,65535,0,65535,0,2,0.92,1.02,-0.13,0.03,0.01,0.21,28.6,528,255,-128,-128,6553.5,414,421,484
24/08/2017 16:56:27.422,90,8.0,-3276.8,-170,0.17,0.42,4.156,92,854.000,65535.000,255,0.047840,0.014940,0,65535,0,65535,0,3,0.83,1.03,-0.42,0.38,-0.19,0.31,28.6,531,255,-128,-128,6553.5,414,420,484
24/08/2017 16:56:28.422,93,8.0,-3276.8,-176,0.21,0.96,4.156,92,740.000,65535.000,255,0.047840,0.017380,0,65535,0,65535,0,0,0.85,1.07,-0.18,1.27,-0.26,0.15,28.6,531,255,-128,-128,6553.5,414,421,484
24/08/2017 16:56:29.422,95,7.9,-3276.8,-177,0.11,0.53,4.156,92,650.000,65535.000,255,0.047840,0.010600,0,65535,0,65535,0,0,0.86,1.07,-0.42,0.63,-0.24,0.13,28.6,531,255,-128,-128,6553.5,414,421,484
24/08/2017 16:56:30.422,95,7.9,-3276.8,-176,0.02,0.03,4.156,92,595.000,65535.000,255,0.034760,0.005660,0,65535,0,65535,1,0,0.93,0.97,-0.01,0.04,0.03,0.10,28.6,528,255,-128,-128,6553.5,413,421,484
24/08/2017 16:56:31.422,96,7.8,-3276.8,-177,0.02,0.06,4.156,92,530.000,65535.000,255,0.034760,0.003240,0,65535,0,65535,1,1,0.93,0.98,0.00,0.06,0.00,0.08,28.6,528,255,-128,-128,6553.5,415,421,484
24/08/2017 16:56:32.422,96,7.8,-3276.8,-179,0.03,0.07,4.156,92,458.000,65535.000,255,0.005640,0.002440,0,65535,0,65535,1,2,0.93,0.98,0.00,0.06,-0.03,0.02,28.6,528,255,-128,-128,6553.5,416,415,479
24/08/2017 16:56:33.422,96,7.9,-3276.8,-179,0.02,0.04,4.156,92,403.000,65535.000,255,0.005640,0.001700,0,65535,0,65535,1,3,0.93,0.98,0.00,0.04,-0.03,0.02,28.6,528,255,-128,-128,6553.5,415,421,483
