Time,BreathingWaveform
16/08/2017 09:03:44.446,6562884
16/08/2017 09:03:44.486,6560360
16/08/2017 09:03:44.526,6559256
16/08/2017 09:03:44.566,6559256
16/08/2017 09:03:44.606,6559256
16/08/2017 09:03:44.646,6558730
16/08/2017 09:03:44.686,6557626
16/08/2017 09:03:44.726,6557732
16/08/2017 09:03:44.766,6556943
16/08/2017 09:03:44.806,6556155
16/08/2017 09:03:44.846,6555681
16/08/2017 09:03:44.886,6555208
16/08/2017 09:03:44.926,6555366
16/08/2017 09:03:44.966,6554314
16/08/2017 09:03:45.006,6554472
16/08/2017 09:03:45.046,6552474
16/08/2017 09:03:45.086,6552422
16/08/2017 09:03:45.126,6551265
16/08/2017 09:03:45.166,6551055
16/08/2017 09:03:45.206,6550950
16/08/2017 09:03:45.246,6550635
16/08/2017 09:03:45.286,6549951
16/08/2017 09:03:45.326,6548952
16/08/2017 09:03:45.366,6548269
16/08/2017 09:03:45.406,6547375
16/08/2017 09:03:45.446,6547270
16/08/2017 09:03:45.486,6546534
16/08/2017 09:03:45.526,6545745
16/08/2017 09:03:45.566,6545220
16/08/2017 09:03:45.606,6545009
16/08/2017 09:03:45.646,6544957
16/08/2017 09:03:45.686,6544326
16/08/2017 09:03:45.726,6544484
16/08/2017 09:03:45.766,6543958
16/08/2017 09:03:45.806,6543643
16/08/2017 09:03:45.846,6543538
16/08/2017 09:03:45.886,6542959
16/08/2017 09:03:45.926,6543222
16/08/2017 09:03:45.966,6543327
16/08/2017 09:03:46.006,6543485
16/08/2017 09:03:46.046,6542749
16/08/2017 09:03:46.086,6541802
16/08/2017 09:03:46.126,6542118
16/08/2017 09:03:46.166,6541645
16/08/2017 09:03:46.206,6541802
16/08/2017 09:03:46.246,6541329
16/08/2017 09:03:46.286,6541329
16/08/2017 09:03:46.326,6540383
16/08/2017 09:03:46.366,6540225
16/08/2017 09:03:46.406,6540015
16/08/2017 09:03:46.446,6541014
16/08/2017 09:03:46.486,6540804
16/08/2017 09:03:46.526,6539963
16/08/2017 09:03:46.566,6539384
16/08/2017 09:03:46.606,6539857
16/08/2017 09:03:46.646,6539595
16/08/2017 09:03:46.686,6538911
16/08/2017 09:03:46.726,6539700
16/08/2017 09:03:46.766,6539437
16/08/2017 09:03:46.806,6538648
16/08/2017 09:03:46.846,6538175
16/08/2017 09:03:46.886,6539016
16/08/2017 09:03:46.926,6538964
16/08/2017 09:03:46.966,6538596
16/08/2017 09:03:47.006,6538333
16/08/2017 09:03:47.046,6537912
16/08/2017 09:03:47.086,6538438
16/08/2017 09:03:47.126,6538175
16/08/2017 09:03:47.166,6537912
16/08/2017 09:03:47.206,6537860
16/08/2017 09:03:47.246,6537912
16/08/2017 09:03:47.286,6537492
16/08/2017 09:03:47.326,6537755
16/08/2017 09:03:47.366,6537544
16/08/2017 09:03:47.406,6537702
16/08/2017 09:03:47.446,6538175
16/08/2017 09:03:47.486,6537492
16/08/2017 09:03:47.526,6537019
16/08/2017 09:03:47.566,6537544
16/08/2017 09:03:47.606,6537755
16/08/2017 09:03:47.646,6537492
16/08/2017 09:03:47.686,6537071
16/08/2017 09:03:47.726,6536966
16/08/2017 09:03:47.766,6536493
16/08/2017 09:03:47.806,6536651
16/08/2017 09:03:47.846,6536283
16/08/2017 09:03:47.886,6535652
16/08/2017 09:03:47.926,6535494
16/08/2017 09:03:47.966,6533654
16/08/2017 09:03:48.006,6530132
16/08/2017 09:03:48.046,6523718
16/08/2017 09:03:48.086,6519723
16/08/2017 09:03:48.126,6520406
16/08/2017 09:03:48.166,6519250
16/08/2017 09:03:48.206,6518304
16/08/2017 09:03:48.246,6518304
16/08/2017 09:03:48.286,6518304
