Time,BreathingWaveform
18/08/2017 14:15:32.428,6957688
18/08/2017 14:15:32.468,6945755
18/08/2017 14:15:32.508,6946281
18/08/2017 14:15:32.548,6946281
18/08/2017 14:15:32.588,6946281
18/08/2017 14:15:32.628,6945124
18/08/2017 14:15:32.668,6945282
18/08/2017 14:15:32.708,6946228
18/08/2017 14:15:32.748,6947069
18/08/2017 14:15:32.788,6943232
18/08/2017 14:15:32.828,6942233
18/08/2017 14:15:32.868,6942443
18/08/2017 14:15:32.908,6943652
18/08/2017 14:15:32.948,6943810
18/08/2017 14:15:32.988,6944861
18/08/2017 14:15:33.028,6945545
18/08/2017 14:15:33.068,6943337
18/08/2017 14:15:33.108,6942443
18/08/2017 14:15:33.148,6943442
18/08/2017 14:15:33.188,6941865
18/08/2017 14:15:33.228,6943600
18/08/2017 14:15:33.268,6943600
18/08/2017 14:15:33.308,6945282
18/08/2017 14:15:33.348,6945650
18/08/2017 14:15:33.388,6947543
18/08/2017 14:15:33.428,6947648
18/08/2017 14:15:33.468,6946071
18/08/2017 14:15:33.508,6946912
18/08/2017 14:15:33.548,6947175
18/08/2017 14:15:33.588,6947805
18/08/2017 14:15:33.628,6948331
18/08/2017 14:15:33.668,6950171
18/08/2017 14:15:33.708,6951748
18/08/2017 14:15:33.748,6951012
18/08/2017 14:15:33.788,6951012
18/08/2017 14:15:33.828,6947069
18/08/2017 14:15:33.868,6947911
18/08/2017 14:15:33.908,6947227
18/08/2017 14:15:33.948,6946964
18/08/2017 14:15:33.988,6946491
18/08/2017 14:15:34.028,6946386
18/08/2017 14:15:34.068,6942864
18/08/2017 14:15:34.108,6940025
18/08/2017 14:15:34.148,6939447
18/08/2017 14:15:34.188,6939972
18/08/2017 14:15:34.228,6941181
18/08/2017 14:15:34.268,6942023
18/08/2017 14:15:34.308,6939552
18/08/2017 14:15:34.348,6939657
18/08/2017 14:15:34.388,6939762
18/08/2017 14:15:34.428,6937922
18/08/2017 14:15:34.468,6938553
18/08/2017 14:15:34.508,6940393
18/08/2017 14:15:34.548,6938868
18/08/2017 14:15:34.588,6941707
18/08/2017 14:15:34.628,6943547
18/08/2017 14:15:34.668,6946754
18/08/2017 14:15:34.708,6946439
18/08/2017 14:15:34.748,6944704
18/08/2017 14:15:34.788,6942706
18/08/2017 14:15:34.828,6942496
18/08/2017 14:15:34.868,6941024
18/08/2017 14:15:34.908,6940340
18/08/2017 14:15:34.948,6938448
18/08/2017 14:15:34.988,6937291
18/08/2017 14:15:35.028,6935451
18/08/2017 14:15:35.068,6933559
18/08/2017 14:15:35.108,6934558
18/08/2017 14:15:35.148,6933611
18/08/2017 14:15:35.188,6932297
18/08/2017 14:15:35.228,6931876
18/08/2017 14:15:35.268,6930089
18/08/2017 14:15:35.308,6930983
18/08/2017 14:15:35.348,6930720
18/08/2017 14:15:35.388,6930615
18/08/2017 14:15:35.428,6930983
18/08/2017 14:15:35.468,6930562
18/08/2017 14:15:35.508,6933664
18/08/2017 14:15:35.548,6935924
18/08/2017 14:15:35.588,6940603
18/08/2017 14:15:35.628,6942706
18/08/2017 14:15:35.668,6945650
18/08/2017 14:15:35.708,6949961
18/08/2017 14:15:35.748,6953851
18/08/2017 14:15:35.788,6965522
18/08/2017 14:15:35.828,6974774
18/08/2017 14:15:35.868,6989126
18/08/2017 14:15:35.908,7003004
18/08/2017 14:15:35.948,7019985
18/08/2017 14:15:35.988,7040224
18/08/2017 14:15:36.028,7077287
18/08/2017 14:15:36.068,7141896
18/08/2017 14:15:36.108,7197410
18/08/2017 14:15:36.148,7236628
18/08/2017 14:15:36.188,7263597
18/08/2017 14:15:36.228,7278632
18/08/2017 14:15:36.268,7286413
18/08/2017 14:15:36.308,7285046
18/08/2017 14:15:36.348,7286623
18/08/2017 14:15:36.388,7286045
18/08/2017 14:15:36.428,7280419
18/08/2017 14:15:36.468,7275583
18/08/2017 14:15:36.508,7270957
18/08/2017 14:15:36.548,7266225
18/08/2017 14:15:36.588,7262388
18/08/2017 14:15:36.628,7257026
18/08/2017 14:15:36.668,7254818
18/08/2017 14:15:36.708,7251611
18/08/2017 14:15:36.748,7249928
18/08/2017 14:15:36.788,7248089
18/08/2017 14:15:36.828,7246722
18/08/2017 14:15:36.868,7245302
18/08/2017 14:15:36.908,7243305
18/08/2017 14:15:36.948,7240729
18/08/2017 14:15:36.988,7239730
18/08/2017 14:15:37.028,7238363
18/08/2017 14:15:37.068,7237890
18/08/2017 14:15:37.108,7235524
18/08/2017 14:15:37.148,7234946
18/08/2017 14:15:37.188,7233789
18/08/2017 14:15:37.228,7234368
18/08/2017 14:15:37.268,7232738
18/08/2017 14:15:37.308,7232370
18/08/2017 14:15:37.348,7230951
18/08/2017 14:15:37.388,7230057
18/08/2017 14:15:37.428,7228217
18/08/2017 14:15:37.468,7226272
18/08/2017 14:15:37.508,7224432
18/08/2017 14:15:37.548,7221961
18/08/2017 14:15:37.588,7221646
18/08/2017 14:15:37.628,7220069
18/08/2017 14:15:37.668,7220121
18/08/2017 14:15:37.708,7221961
18/08/2017 14:15:37.748,7223538
18/08/2017 14:15:37.788,7223959
18/08/2017 14:15:37.828,7225746
18/08/2017 14:15:37.868,7223801
18/08/2017 14:15:37.908,7222276
18/08/2017 14:15:37.948,7218859
18/08/2017 14:15:37.988,7214864
18/08/2017 14:15:38.028,7210501
18/08/2017 14:15:38.068,7206400
18/08/2017 14:15:38.108,7204665
18/08/2017 14:15:38.148,7201932
18/08/2017 14:15:38.188,7199356
18/08/2017 14:15:38.228,7195413
18/08/2017 14:15:38.268,7191681
18/08/2017 14:15:38.308,7189420
18/08/2017 14:15:38.348,7183742
18/08/2017 14:15:38.388,7175226
18/08/2017 14:15:38.428,7171020
18/08/2017 14:15:38.468,7165973
18/08/2017 14:15:38.508,7162031
18/08/2017 14:15:38.548,7157141
18/08/2017 14:15:38.588,7156195
18/08/2017 14:15:38.628,7155196
18/08/2017 14:15:38.668,7152673
18/08/2017 14:15:38.708,7150255
18/08/2017 14:15:38.748,7149256
18/08/2017 14:15:38.788,7147469
18/08/2017 14:15:38.828,7147837
18/08/2017 14:15:38.868,7144314
18/08/2017 14:15:38.908,7143736
18/08/2017 14:15:38.948,7142842
18/08/2017 14:15:38.988,7142211
18/08/2017 14:15:39.028,7140109
18/08/2017 14:15:39.068,7140056
18/08/2017 14:15:39.108,7140687
18/08/2017 14:15:39.148,7139741
18/08/2017 14:15:39.188,7139793
18/08/2017 14:15:39.228,7140477
18/08/2017 14:15:39.268,7141843
18/08/2017 14:15:39.308,7139951
18/08/2017 14:15:39.348,7138269
18/08/2017 14:15:39.388,7136902
18/08/2017 14:15:39.428,7135903
18/08/2017 14:15:39.468,7133537
18/08/2017 14:15:39.508,7130804
18/08/2017 14:15:39.548,7130068
18/08/2017 14:15:39.588,7126177
18/08/2017 14:15:39.628,7123128
18/08/2017 14:15:39.668,7118712
18/08/2017 14:15:39.708,7114454
18/08/2017 14:15:39.748,7109092
18/08/2017 14:15:39.788,7107305
18/08/2017 14:15:39.828,7105044
18/08/2017 14:15:39.868,7103677
18/08/2017 14:15:39.908,7105727
18/08/2017 14:15:39.948,7104886
18/08/2017 14:15:39.988,7105359
18/08/2017 14:15:40.028,7103782
18/08/2017 14:15:40.068,7103572
18/08/2017 14:15:40.108,7105780
18/08/2017 14:15:40.148,7106726
18/08/2017 14:15:40.188,7105780
18/08/2017 14:15:40.228,7105465
18/08/2017 14:15:40.268,7106148
18/08/2017 14:15:40.308,7104991
18/08/2017 14:15:40.348,7104098
18/08/2017 14:15:40.388,7103152
18/08/2017 14:15:40.428,7104729
18/08/2017 14:15:40.468,7101995
18/08/2017 14:15:40.508,7102521
18/08/2017 14:15:40.548,7100050
18/08/2017 14:15:40.588,7099051
18/08/2017 14:15:40.628,7099997
18/08/2017 14:15:40.668,7099103
18/08/2017 14:15:40.708,7099051
18/08/2017 14:15:40.748,7098998
18/08/2017 14:15:40.788,7097526
18/08/2017 14:15:40.828,7096055
18/08/2017 14:15:40.868,7096212
18/08/2017 14:15:40.908,7093478
18/08/2017 14:15:40.948,7092585
18/08/2017 14:15:40.988,7092164
18/08/2017 14:15:41.028,7091691
18/08/2017 14:15:41.068,7092217
18/08/2017 14:15:41.108,7092742
18/08/2017 14:15:41.148,7092164
18/08/2017 14:15:41.188,7092006
18/08/2017 14:15:41.228,7092480
18/08/2017 14:15:41.268,7091954
18/08/2017 14:15:41.308,7091796
18/08/2017 14:15:41.348,7093899
18/08/2017 14:15:41.388,7095319
18/08/2017 14:15:41.428,7095424
18/08/2017 14:15:41.468,7093899
18/08/2017 14:15:41.508,7092059
18/08/2017 14:15:41.548,7091271
18/08/2017 14:15:41.588,7090009
18/08/2017 14:15:41.628,7090587
18/08/2017 14:15:41.668,7087222
18/08/2017 14:15:41.708,7086802
18/08/2017 14:15:41.748,7084962
18/08/2017 14:15:41.788,7084226
18/08/2017 14:15:41.828,7084647
18/08/2017 14:15:41.868,7084331
18/08/2017 14:15:41.908,7082386
18/08/2017 14:15:41.948,7081124
18/08/2017 14:15:41.988,7080756
18/08/2017 14:15:42.028,7080283
18/08/2017 14:15:42.068,7080388
18/08/2017 14:15:42.108,7079337
18/08/2017 14:15:42.148,7076551
18/08/2017 14:15:42.188,7074343
18/08/2017 14:15:42.228,7072030
18/08/2017 14:15:42.268,7069980
18/08/2017 14:15:42.308,7066878
18/08/2017 14:15:42.348,7063724
18/08/2017 14:15:42.388,7062830
18/08/2017 14:15:42.428,7061726
18/08/2017 14:15:42.468,7060149
18/08/2017 14:15:42.508,7058572
18/08/2017 14:15:42.548,7055418
18/08/2017 14:15:42.588,7054208
18/08/2017 14:15:42.628,7054261
18/08/2017 14:15:42.668,7053314
18/08/2017 14:15:42.708,7052841
18/08/2017 14:15:42.748,7053209
18/08/2017 14:15:42.788,7053788
18/08/2017 14:15:42.828,7053735
18/08/2017 14:15:42.868,7056574
18/08/2017 14:15:42.908,7058940
18/08/2017 14:15:42.948,7058887
18/08/2017 14:15:42.988,7059202
18/08/2017 14:15:43.028,7058204
18/08/2017 14:15:43.068,7058098
18/08/2017 14:15:43.108,7058729
18/08/2017 14:15:43.148,7058204
18/08/2017 14:15:43.188,7058677
18/08/2017 14:15:43.228,7052841
18/08/2017 14:15:43.268,7050318
18/08/2017 14:15:43.308,7048741
18/08/2017 14:15:43.348,7048268
18/08/2017 14:15:43.388,7047006
18/08/2017 14:15:43.428,7044588
18/08/2017 14:15:43.468,7041907
18/08/2017 14:15:43.508,7039699
18/08/2017 14:15:43.548,7036650
18/08/2017 14:15:43.588,7035020
18/08/2017 14:15:43.628,7031182
18/08/2017 14:15:43.668,7027345
18/08/2017 14:15:43.708,7027082
18/08/2017 14:15:43.748,7024821
18/08/2017 14:15:43.788,7022035
18/08/2017 14:15:43.828,7021246
18/08/2017 14:15:43.868,7020405
18/08/2017 14:15:43.908,7021772
18/08/2017 14:15:43.948,7020090
18/08/2017 14:15:43.988,7017619
18/08/2017 14:15:44.028,7017356
18/08/2017 14:15:44.068,7014517
18/08/2017 14:15:44.108,7013466
18/08/2017 14:15:44.148,7014412
18/08/2017 14:15:44.188,7015884
18/08/2017 14:15:44.228,7016988
18/08/2017 14:15:44.268,7018460
18/08/2017 14:15:44.308,7018197
18/08/2017 14:15:44.348,7016042
18/08/2017 14:15:44.388,7014938
18/08/2017 14:15:44.428,7008156
18/08/2017 14:15:44.468,7001217
18/08/2017 14:15:44.508,6996328
18/08/2017 14:15:44.548,6992596
18/08/2017 14:15:44.588,6989967
18/08/2017 14:15:44.628,6987128
18/08/2017 14:15:44.668,6988442
18/08/2017 14:15:44.708,6991544
18/08/2017 14:15:44.748,6992964
18/08/2017 14:15:44.788,6995644
18/08/2017 14:15:44.828,6995066
18/08/2017 14:15:44.868,6996012
18/08/2017 14:15:44.908,6996118
18/08/2017 14:15:44.948,6996538
18/08/2017 14:15:44.988,7000796
18/08/2017 14:15:45.028,7001690
18/08/2017 14:15:45.068,7004477
18/08/2017 14:15:45.108,7011048
18/08/2017 14:15:45.148,7011626
18/08/2017 14:15:45.188,7016252
18/08/2017 14:15:45.228,7019196
18/08/2017 14:15:45.268,7016988
18/08/2017 14:15:45.308,7016620
18/08/2017 14:15:45.348,7017672
18/08/2017 14:15:45.388,7019354
18/08/2017 14:15:45.428,7016831
18/08/2017 14:15:45.468,7015726
18/08/2017 14:15:45.508,7013834
18/08/2017 14:15:45.548,7012467
18/08/2017 14:15:45.588,7007841
18/08/2017 14:15:45.628,7004897
18/08/2017 14:15:45.668,7002268
18/08/2017 14:15:45.708,6997853
18/08/2017 14:15:45.748,6995066
18/08/2017 14:15:45.788,6990966
18/08/2017 14:15:45.828,6988337
18/08/2017 14:15:45.868,6986813
18/08/2017 14:15:45.908,6985183
18/08/2017 14:15:45.948,6983343
18/08/2017 14:15:45.988,6982922
18/08/2017 14:15:46.028,6982239
18/08/2017 14:15:46.068,6981661
18/08/2017 14:15:46.108,6978191
18/08/2017 14:15:46.148,6975931
18/08/2017 14:15:46.188,6977981
18/08/2017 14:15:46.228,6975825
18/08/2017 14:15:46.268,6973828
18/08/2017 14:15:46.308,6973355
18/08/2017 14:15:46.348,6971462
18/08/2017 14:15:46.388,6970621
18/08/2017 14:15:46.428,6970516
18/08/2017 14:15:46.468,6968939
18/08/2017 14:15:46.508,6970726
18/08/2017 14:15:46.548,6973565
18/08/2017 14:15:46.588,6973460
18/08/2017 14:15:46.628,6974774
18/08/2017 14:15:46.668,6973828
18/08/2017 14:15:46.708,6973039
18/08/2017 14:15:46.748,6971988
18/08/2017 14:15:46.788,6971725
18/08/2017 14:15:46.828,6972251
18/08/2017 14:15:46.868,6968571
18/08/2017 14:15:46.908,6968676
18/08/2017 14:15:46.948,6968991
18/08/2017 14:15:46.988,6967519
18/08/2017 14:15:47.028,6965890
18/08/2017 14:15:47.068,6965049
18/08/2017 14:15:47.108,6964365
18/08/2017 14:15:47.148,6962210
18/08/2017 14:15:47.188,6958320
18/08/2017 14:15:47.228,6955428
18/08/2017 14:15:47.268,6951170
18/08/2017 14:15:47.308,6952800
18/08/2017 14:15:47.348,6949540
18/08/2017 14:15:47.388,6948646
18/08/2017 14:15:47.428,6954797
18/08/2017 14:15:47.468,6952905
